"","log_tau","logit_phi","logit_kappa","log_psi"
"1",0.201900045594488,0.596274085364315,0.234940915462102,0.675605641529432
"2",0.157024494370216,0.410376491260224,0.195145192115589,0.598288877862897
"3",0.197885637656896,0.387004904432432,0.167442273935918,0.460417101581879
"4",0.160486379807049,0.381778321872054,0.159885279242724,0.332198350621986
"5",0.195073438760418,0.386688639179695,0.226116467821472,0.488785597962239
"6",0.13751558595123,23.3581517404007,0.194748703538989,1.80371319161733
"7",0.183658909099669,0.309370915157513,0.191922704600962,0.439223073459121
"8",0.187498780446528,0.364212495162429,0.21583998104608,0.53822024272651
"9",0.180638807906839,0.411131207236199,0.201893916985195,0.520822738917717
"10",0.200017274253954,0.339264867150807,0.210745493995556,0.458469233682295
"11",0.111711914170572,NA,0.134505306451277,0.454192136045006
"12",0.178286555134224,0.601026617605665,0.217688609604202,0.576661731499808
"13",0.173695586914626,0.352902010021468,0.175946837805609,0.411667641341562
"14",0.170603144812933,0.390760016257199,0.201015360897923,0.483244640323043
"15",0.149550084302217,0.848389326018321,0.172829798258419,0.39628214306951
"16",0.180314500006991,0.613575117847399,0.21609459853554,0.56246661705599
"17",0.179528598980825,0.789512346158889,0.227375725697696,0.481516893929038
"18",0.149883383475679,0.453537880725098,0.241696285703571,0.599402147936105
"19",0.16650582830606,0.569186727329526,0.179407513001731,0.432186330602741
"20",0.195070680483529,0.296260059388691,0.211080817589694,0.488252614279008
"21",0.165749163936002,0.46979644114257,0.186362057754376,0.479432197394069
"22",0.175553279748641,0.353262776632378,0.233160144569529,0.498451380020364
"23",0.159603725025255,0.584930152818432,0.197598331581594,0.453814976456223
"24",0.179444308086626,1.06884666019463,0.218030387167473,0.530065589043542
"25",0.194211780138789,0.341392292770274,0.234431606472239,0.823309324331086
"26",0.170203457958603,1.12394678097374,0.229898680924811,0.840520952173446
"27",0.178956160392107,0.615752911800512,0.210224262469153,0.480954772162021
"28",0.216577528363251,0.45961696255091,0.24365480058693,0.447816878403253
"29",0.17945760252512,0.337513065150932,0.192004467031062,0.487472356160297
"30",0.170712661291488,0.79998092827137,0.195667384669415,0.47061183258285
"31",0.210655420091102,0.391390820992172,0.255368292541289,0.682422209309717
"32",0.205526012620663,0.323272674802536,0.243688184167682,0.608459252339389
"33",0.110158582376401,NA,0.122202659784102,0.325104831367742
"34",0.198999291588294,0.334711047383418,0.235397200614789,0.647268830941316
"35",0.204089631349334,0.505145812978076,0.240184189185452,0.559730166037758
"36",0.145129030928059,0.589395329004531,0.171985496067532,0.407265321408642
"37",0.193999291752894,0.366925219127253,0.184258987597401,0.484671299515528
"38",0.180467486887074,0.583464729011837,0.21726709205061,0.702604010001247
"39",0.171304883370618,0.386769322304806,0.165076835871527,0.383775285607068
"40",0.043880837150139,NA,NA,0.531022366011847
"41",0.197611199910991,0.340121202398615,0.221486588762714,0.500840033531899
"42",0.175533625403549,0.478625208381974,0.222498387762786,0.843433691940232
"43",0.145102431988308,0.715193943125964,0.174640839836925,0.524942369904766
"44",0.201980109883883,0.242636637248816,0.199506887728628,0.513070121947134
"45",0.161070930585891,0.409075245387808,0.183730269340847,0.40979880512243
"46",0.177872514424066,0.346823097995008,0.19009513762098,0.420574048559477
"47",0.225619045267132,0.342716892352493,0.224560888051255,0.520331231011711
"48",0.126530558176753,NA,0.167842485805242,0.723820712947004
"49",0.152335105056385,0.670811408089379,0.176900628352273,0.398451049635986
"50",0.166083342079225,0.295194584008807,0.186124933224153,0.385334620583243
"51",0.177245271670083,0.533821642318595,0.228606428138204,0.831836393432705
"52",0.221035984190447,0.658549366847208,0.29129406810548,1.03023056967695
"53",0.175142541380523,0.37945973923686,0.19576938376658,0.455164344619511
"54",0.155293362665564,0.287741459618701,0.19652896199374,0.474798709840123
