"","tau","phi","kappa","psi"
"1",1.33307207567747,0.77973276385321,0.284832577426249,0.0878139082729209
"2",0.804567818006923,0.132244911639114,0.621913619357649,0.127819924191923
"3",0.779902394152633,0.661885064960746,0.557878461364721,0.746118333212697
"4",0.659375780358376,0.473575415801953,0.655138190189134,1.55227707363006
"5",1.05696241387649,0.549241704023965,0.467256847844511,0.628621220817779
"6",0.768208835852169,0.626390274123639,0.636264755751814,1.06945692837913
"7",1.02527048148927,0.384432423183074,0.514549961416064,0.400592895105779
"8",0.360762701600586,0.48473020168364,0.816312270060801,4.42949151172745
"9",1.11694413837405,0.952380346648464,0.433598307112552,0.332846993790743
"10",1.52876640288944,0.842035686889729,0.376522674188644,0.29107285902481
"11",0.571903682523949,0.425675930018999,0.705204287358789,0.133521940784297
"12",0.638666272963859,0.165031416972859,0.697027384742003,1.31072650630765
"13",0.530991949932702,0.2003796856308,0.750473707738392,1.54968733034049
"14",0.575745364284145,0.314487133517233,0.730456290129145,1.80593984834274
"15",1.18660877765997,0.803296029831514,0.469316289060837,0.400846862789846
"16",1.45768420834642,0.829576644453235,0.295123690354731,0.251868301428605
"17",1.32062664134276,0.628748405087924,0.355162772781858,0.293890410192915
"18",0.901658532930595,0.300539040796726,0.518344800784938,0.787289172540689
"19",1.30564774713947,0.979972253625413,0.318555455563953,0.267854398319175
"20",1.39554720562749,0.559270128892949,0.420453818261008,0.357084344225047
"21",1.07241871307381,0.487526392824677,0.508064810516601,0.390499216112292
"22",0.502110106485014,0.179243554028495,0.721049940841659,4.15876042859982
"23",0.378974163066535,0.26175926927922,0.808984796841464,3.67598111079556
"24",1.32438494304084,0.703884840735006,0.358340628371684,0.342177634970884
"25",0.761079328251563,0.200436577270311,0.576236454202916,0.367756617830689
"26",1.34189108307787,0.690098473299601,0.315361692307208,0.145586395796674
"27",1.13440832543643,0.512211334485059,0.547684080766973,0.240825513193211
"28",0.649407396242816,0.352157599054638,0.659639729432486,0.628415193871476
"29",1.52020952637824,0.791168777990902,0.264889010455394,0.0444029741842371
"30",0.676277944144671,0.396309075009024,0.64255922613918,1.28916557985706
"31",1.58331886299382,0.882453336915685,0.275037150643857,0.299667307730623
"32",1.34381040186436,0.834389930591871,0.388064480025335,0.165334223491669
"33",0.523372420623464,0.435053662725663,0.715558467052465,0.821725723005985
"34",1.37582295490014,0.653390853124249,0.35829153222941,0.0802659231741164
"35",1.3116987581664,0.554561820681196,0.402687268594535,0.318137325751092
"36",1.04206263741243,0.63717254894938,0.517563593790541,0.806841588814914
"37",1.23789052097507,0.76739242497713,0.365834774090643,0.296822545155215
"38",0.601530469522847,0.371508285776076,0.677981547364643,0.878835896580234
"39",0.720474818098226,0.38180020626161,0.61919935618487,1.49302828348357
"40",0.324301148340001,0.29848799640547,0.832489076270661,2.96716485249744
"41",1.33096676460914,0.695866279091524,0.320935324179009,0.249291456786341
"42",0.341038100580958,0.272110359053476,0.81625102339388,1.89554546149783
"43",0.92303623131426,0.520633238155119,0.463351028305663,0.54711730407424
"44",1.09920849667186,0.669771635340866,0.295379168800092,0.20543205705945
"45",1.09146672245067,0.569202850268319,0.482226412499683,0.671915942006403
"46",1.40041545659742,0.678923141088387,0.324123814383484,0.400131596845745
"47",0.957024926343558,0.306062952100575,0.560997740209377,0.635907376926895
"48",1.04126801323327,0.532915733479215,0.455403758769209,0.536307649642719
"49",0.595288444369522,0.179744796009479,0.721827829733868,1.40366121656301
"50",0.664058568775647,0.387098110174421,0.697605387624933,0.934726349945497
"51",1.59814834248617,0.990021471839081,0.199324477712339,0.0604252093077027
"52",0.37778656679137,0.292757894859396,0.829210412842961,4.92785081728861
"53",0.430819403983052,0.219117335772819,0.771811756364909,2.28786839423416
"54",0.475272800067016,0.215034397056994,0.767479060632575,1.88390009851813
"55",1.29982261149695,0.804644248723917,0.401554967082435,0.301138804145975
"56",1.56017412397918,0.559919500692322,0.258472374534608,0.126959856603851
"57",2.15726581099145,1,0.107091965649234,0.175008650718467
"58",1.09778498198647,0.594082567258345,0.448903121492736,0.336161861876546
"59",0.859712531490531,0.699833925543524,0.542706100270994,0.815199423468476
"60",1.6656159573504,0.870003101559664,0.191448564393011,0.153356133113668
"61",0.913472294475415,0.405873583413553,0.546888742819734,0.654095658488775
"62",1.0426082053894,0.456211021046261,0.472364268527632,0.232499941810943
"63",0.415069296167717,0.226468208725363,0.779218459485257,1.31237044745219
"64",0.8481594104988,0.475536960503499,0.585049212084736,0.318934373410771
"65",1.3232943972366,0.715495862734687,0.374624575975144,0.417259107860212
"66",0.986899903786383,0.412577294029692,0.499543659337534,0.14713498046655
"67",1.1548020512479,0.62858242871577,0.421441858092235,0.490256875806377
"68",0.96003050695033,0.629176441517825,0.511186096257469,0.202253035930587
"69",1.34921768138453,0.66241138534715,0.305957982826889,0.40694839255888
"70",0.998738805531391,0.548286169208119,0.460724187078083,0.473070505919688
"71",0.354763937341029,0.293716437981221,0.829767784385303,4.64642692803277
"72",0.353979537609133,0.284762222926299,0.824414911900232,5.28196435142849
"73",0.52554097842206,0.190660679402872,0.737754002783403,1.69229503944454
"74",1.00250201859447,0.594955552934323,0.554047144753351,0.85628338157216
"75",0.863795381188284,0.530033536190039,0.513628726808398,0.606297233130766
"76",1.2058698687736,0.727826094098032,0.295636758893924,0.0389937146983462
"77",1.32970343509199,1,0.256317989322155,0.0393702943604365
"78",0.51376816316138,0.19619744318088,0.745154680971538,1.39706623017838
"79",0.905819611402528,0.116579502884127,0.57110813854047,0.716194610400108
"80",1.11346353531986,0.507221832733935,0.441032361787219,0.828233535208232
"81",0.454079871891956,0.296787923605885,0.755344896609938,1.61473534363963
"82",0.949416882858767,0.500888389836476,0.528122821640772,0.129617829237585
"83",1.43936519555814,0.695052600963561,0.331150002064064,0.332708964411393
"84",0.584534366429391,0.295098985667561,0.751050099476409,0.663766508693784
"85",0.404612153243999,0.251104666988909,0.800879845844488,2.80505624445205
"86",0.303118550520412,0.319347000814725,0.84343050076425,3.53148350005019
"87",0.899309694613271,0.607673449516985,0.561739914905813,0.584353714681309
"88",1.39037383100369,0.672797680025516,0.337917223331575,0.219609795807715
"89",0.635423691205162,0.154857304444176,0.677122108127458,0.676757752663264
"90",0.406799684956669,0.258112294288488,0.806285864306348,3.35443220002947e-16
"91",0.456775056311843,0.215423321918047,0.76789885350008,1.76921641196034
"92",1.36854455211859,0.852773771535745,0.409091298739816,0.305279374752394
"93",1.62121417832204,0.591644854099573,0.19741872360295,0.2068435538593
"94",0.604110795683538,0.140702666807708,0.644640708421448,0.986398807147966
"95",0.973422887808241,0.818051601394414,0.501320241901516,0.731808473382303
"96",0.370258471108804,0.243073439293581,0.794300849383998,4.40376243287287
"97",0.726204348323809,0.278771784634218,0.625667861688758,0.97049321044761
"98",1.20952986982518,0.566738230295455,0.331012240140943,0.136553336939238
"99",0.572687252810047,0.328726743623085,0.715928942058509,1.25107334161484
"100",0.670032864216288,0.269986148041133,0.690372983264192,1.37793739548708
"101",1.60254633665929,0.74094286125099,0.212894726591705,0.318359134935393
"102",0.491346220163773,0.16485320671237,0.696699864096436,0.960042791275737
"103",0.963701569799444,0.328632748528794,0.507310035889855,0.30639640568341
"104",0.774755533894625,0.119263426923218,0.580759992481263,-1.84961294314774e-16
"105",0.435644435488527,0.237808615376492,0.789746894069244,2.15649544878422
"106",0.451067493522834,0.24563951424354,0.796449687038432,1.22681783555667
"107",0.586862263682868,0.369712195747562,0.721602341706419,0.454566813953131
"108",0.340527177113044,0.250787619138105,0.800628116444354,1.87176360293231
"109",0.3636996694534,0.274952133309027,0.8181501652733,3.67766416112911
"110",1.12942993958901,0.788020264561548,0.355348207997139,0.360572052235135
"111",1.46110603264915,0.746529861991807,0.248402246579654,0.225833256204114
"112",1.0884917762397,0.451629320910785,0.491358983065559,0.54192963613777
"113",1.17730523688313,0.744567557059164,0.375103377450568,0.664844733560966
"114",1.11755600057432,0.612359280126621,0.403014956958161,0.337850881717949
"115",0.772410277701693,0.133607750931373,0.625770214291816,0.710011750827204
"116",1.20045481357275,0.583020688065867,0.432677309275638,0.276748982245565
"117",0.876121494950276,0.433899761657778,0.577976158501794,1.00603688468971
"118",0.815029982404536,0.408429635491106,0.632869377295254,0.682708788036965
"119",1.59007310609122,0.896885529738211,0.23406883136261,0.0978805754042647
"120",0.995970811558608,0.586593555055919,0.471353072421121,0.581280841203068
"121",1.08969990957672,0.540942238358041,0.444030658379223,0.205316075184614
