"","tau","beta","kappa","psi","mean_E1"
"1",0.884471071837059,0.098604105801897,0.822292078384311,0.582005866294763,4.32853337575244
"2",1.10848342434328,0.126102881846894,0.767997364946684,0.42198506264449,1.13789360706716
"3",0.745691567387752,0.0943847504628321,0.837610134990015,1.56055338477474,1.52349674049765
"4",0.893784221986399,0.108431268724034,0.802188073036703,1.98693345249033,2.56166338041547
"5",0.934175821569783,0.146968104128442,0.798298638665491,1.1190343616826,1.85119296976829
"6",1.48198702662739,5.23607434155249e-06,0.685609571435929,0.0767859858908223,3.54945403984426
"7",0.717823023250267,0.1282966490614,0.836997514233334,1.87971340614366,6.14139470859602
"8",0.918015361167103,0.11701874519856,0.820366136342654,0.964653207672069,6.25647333121091
"9",0.952532243345037,0.0857180727436011,0.819264490031095,0.854499997961189,0.599975356858904
"10",1.00838205061214,0.138196297480368,0.852187143104235,1.65698472553166,2.37784185606736
"11",0.959016158682634,0.0901477152726549,0.788244385123649,0.627976687643919,1.2923798449855
"12",1.3464736981041,0.0730152892077971,0.762146709513276,0.438781353324508,0.183055729962344
"13",1.06359727936494,0.0710618310430244,0.801064101694695,1.13563695626445,3.38449602060628
"14",0.936124686945429,0.119515312716718,0.797720669887152,0.811403268061142,10.0968785235724
"15",1.13342750103568,0.0391068637003944,0.780731630835533,0.996488893863865,12.6181005916483
"16",1.11969056174426,0.0634824407935664,0.805049011125875,0.653811297355302,3.21611650183073
"17",1.04340315764162,0.0857603315133799,0.787538020109299,0.83668594180755,3.75491115022126
"18",0.888289654889505,0.106561496401448,0.826732583651134,1.34236891100014,13.1131726496128
"19",0.992296374197813,0.0581097091140275,0.804429476620632,0.935645071334232,0.571079903282173
"20",0.958966970061609,0.157963079768674,0.83976448507339,1.5541986627805,6.67962107560402
"21",0.936796530784422,0.0745183657285056,0.813004607745481,0.912366417925243,4.44449104696985
"22",0.899191698510586,0.0996450986938242,0.807204791593021,1.40195614653554,3.03760275312576
"23",1.25569621082691,0.0821271147186261,0.759307289903086,0.630607228628857,2.58465314082792
"24",1.21482324168639,0.0426140584309581,0.76836660380255,0.771243274378034,2.11527736817837
"25",0.920888866970429,0.16594750940345,0.806797312261747,0.410520198712587,6.72373242061477
"26",1.33765094018608,0.0473312823855513,0.70977610087175,0.224249565670001,1.77601371451797
"27",1.14124726297647,0.0606808828715197,0.791148878033958,0.861002182966053,9.96076734612925
"28",0.9453271054195,0.17710719731542,0.815231900660517,1.69276504256443,7.4884867297084
"29",0.980200426986612,0.112309059035343,0.84012203814654,0.969222987658706,2.56709682210637
"30",0.898935565321957,0.0450369229463403,0.790722088444452,0.906046545972924,1.39015627291276
"31",1.09243277655302,0.143590228520858,0.798437891007277,0.515486758579217,4.62402350889761
"32",1.04059345290214,0.171280069796815,0.816135544632193,0.638227382872613,8.2162655686087
"33",0.820478234158468,0.113394552280322,0.797832741225441,1.46136947454925,7.68649128202648
"34",1.07477312045435,0.138240428117949,0.802040701985756,0.540161126714672,1.21205681879363
"35",1.14252217943999,0.1033746654392,0.800279699870882,0.750047829525809,5.53783713423029
"36",1.38394624207401,0.0669329958007496,0.761325099523638,0.718679637320636,4.14209972443713
"37",0.872892030462513,0.0805951134612318,0.809638773925834,1.05674247828869,4.34774360409973
"38",0.994929862305039,0.075737701755981,0.794079692138485,0.444620907832855,2.13100986932263
"39",0.677164054663783,0.0793023358356558,0.830407899067556,2.26801142153501,0.982230044293898
"40",1.16174046325138,0.069401002152456,0.743888514061028,0.41989316191292,4.06627945586227
"41",0.945818864873973,0.147906311117401,0.821480369302208,1.30375152099044,3.31510430473217
"42",0.993863456028128,0.0964926551895778,0.772157386177204,0.315632908002471,4.6068328357778
"43",0.931980940203341,0.058613553939513,0.762774481939071,0.601090828904473,4.29792685479754
"44",0.521205010665326,0.142579971594683,0.871521152825394,2.37073679587587,5.08077222768337
"45",1.05288699874229,0.106062625075237,0.785825953361093,1.08550677215958,2.2906763486605
"46",0.9618267371971,0.132528274462262,0.805474121131986,1.57452983182984,0.921616756549479
"47",1.11015926702034,0.115519999978458,0.819809240340371,1.13629434932166,12.2758594121018
"48",1.19293665400576,0.0210011927183256,0.73275326124814,0.323040652043303,1.085473257584
"49",1.2096097747377,0.052776945663502,0.779144197288966,0.824941311167042,4.2622528381366
"50",1.15444828035252,0.0710775381259364,0.809271320912271,1.58655770895474,1.73793266692038
"51",1.08576600704535,0.105073375343993,0.764185943426797,0.269836114734052,8.99230240865316
