"","tau","phi","kappa","psi"
"1",0.930838161478753,0.485697533098945,0.523624277646493,0.612363277213124
"2",0.455840660777367,0.227382085273483,0.780105807632722,2.96731956060013
"3",1.11111828311554,0.685190259784685,0.417957944936857,0.525688158674525
"4",1.06558592538675,0.547000963943393,0.457717086317177,0.282918053322346
"5",0.873156622411427,0.502460079178235,0.578388883432435,0.711822533217392
"6",0.947389370856812,0.423763983137963,0.542102769039724,0.635185234877737
"7",1.16579849353608,0.505476086944041,0.395646193086531,0.286393545871568
"8",0.894947578243266,0.47601710194318,0.538686815338522,0.539575398172065
"9",1.05083288596736,0.697831071485738,0.447220996334899,0.363802772634143
"10",1.17901718022595,0.564685183865691,0.404536777663663,0.354084356649548
"11",1.07310455038709,0.627134213922941,0.465851393535546,0.477914320337233
"12",0.930191751117157,0.409208218419754,0.561230306076813,0.786672104289836
"13",1.20550177791094,0.511938497393244,0.425678047684162,0.226711815910084
"14",0.906931676765555,0.545031063486626,0.551689729725381,0.785510814154437
"15",1.2181800163304,0.59133660271903,0.445020493699136,0.455301470923289
"16",1.31724385223165,0.77393846372832,0.35270572371909,0.339463077511403
"17",0.597517980364981,0.296754758594542,0.698679788015642,2.10047822265214
"18",0.440456790342416,0.211712027251315,0.763830139226587,1.83750295999196
"19",1.05905316558297,0.490002310213243,0.436973330365248,0.480044477931826
"20",0.910937703250809,0.507983886440329,0.547022524489901,0.588033601100445
"21",1.30334737572296,0.68031583392562,0.359219579290578,0.177106177401845
"22",0.416462457557776,0.22150856175842,0.774275090754593,2.98756743217677
"23",0.865241440598664,0.405504113906658,0.556513869503504,0.737689745175296
"24",1.19392261782411,0.835190643308014,0.384575970193757,0.373887753817604
"25",0.990860174481073,0.382181549065233,0.464399905685906,0.226641670067853
"26",1.1888544076118,0.732790799481406,0.396826784570372,0.298440727134116
"27",1.14257932374089,0.657428701764968,0.465584974863944,0.4957291430095
"28",1.13916639513638,0.693677320296169,0.392120386800225,0.440117020858773
"29",1.23013617445659,0.5978816360873,0.433116970296502,0.322305275697416
"30",0.983318210639559,0.618615890966658,0.469623403107034,0.391665468928511
"31",1.01397185510019,0.741630000049712,0.456897774450888,0.4793175212748
"32",1.17814250211886,0.714871890855835,0.407074734716227,0.426150353643959
"33",0.560889820724792,0.396130388038658,0.715717272820683,1.60050304818378
"34",0.412406343282985,0.234132072680224,0.782486105863404,1.65849874764407
"35",1.11621451440936,0.444324723092547,0.482035028116307,0.447790274171453
"36",0.991364760966228,0.546694326615833,0.504317619516886,0.331256570024486
"37",0.4599525291797,0.202412192767021,0.752979307637111,2.12007063105945
"38",0.855789677061091,0.482998615265048,0.583759884697913,0.841398027768357
"39",0.958355756182249,0.561696314269536,0.539252040296996,0.586489285012362
"40",0.966631386280985,0.507730724538549,0.512294961513126,0.498302217639222
"41",1.40795233686747,0.790200591805149,0.297428973619029,0.173847909412504
"42",0.900359636690077,0.443570561873245,0.559295332016605,0.79714722021643
"43",0.973491856970647,0.646912272686621,0.494027101366607,0.471931675564005
"44",0.413782741355852,0.225480646423971,0.77825147837307,3.6962915415574
"45",0.748122843461406,0.412073702842029,0.651549677009126,1.30718690865803
"46",1.01195076303663,0.57796864171737,0.525351424466873,0.604382617970306
"47",0.626260795676153,0.164388383738516,0.695842255621101,1.32445634503159
"48",0.966875335293756,0.437541901923288,0.494312063130881,0.576283796891425
"49",1.00191786196886,0.55574901651374,0.521071767701311,0.414852238902825
"50",0.54109422265553,0.271759583801193,0.745007435129345,1.77239249199729
"51",1.08400100002734,0.540232444193043,0.496282063184322,0.271216170790634
"52",0.983683436942741,0.483150464782181,0.53577940682268,0.568452597880717
"53",0.782204763671694,0.251125035431407,0.618436700647954,0.71607894948237
"54",1.0323313100751,0.52981760603037,0.477035810498934,0.349015919353947
"55",0.401219157884286,0.237276805280211,0.789275652371698,3.98184713056479
"56",1.0093379704616,0.46931886985926,0.507880072909995,0.529171349171804
"57",1.12021310734064,0.498142879689807,0.494260448153212,0.518859685934247
"58",1.14265981254427,0.645625929300967,0.437944017440101,0.307415776539288
"59",1.4561720831142,0.731883811694479,0.273729634357008,0.157136238552472
"60",0.608876190815041,0.344309144732236,0.696017877775816,1.2311943673874
"61",0.83368841782791,0.381712391236174,0.598995470020246,0.911392586492381
"62",1.28018931923329,0.585084608213698,0.373070852481249,0.23891796284739
"63",1.03771709485752,0.517244181990232,0.487040486971072,0.37700172367174
"64",0.929130143924875,0.460192298970945,0.506044580582203,0.627212285028929
"65",1.01990761638389,0.610380343880897,0.515483317632355,0.512416678894368
"66",0.934284699455982,0.534280786614266,0.544473574131652,0.393874963256876
"67",1.0729243971068,0.691883661242744,0.483425904137312,0.47777248703701
"68",1.20305607350209,0.699854252910705,0.436243639408578,0.293113443837039
"69",1.25918780734881,0.60030606685856,0.344855459235788,0.191461904338066
"70",1.19317553237762,0.660139969791967,0.337124704234658,0.259494290543037
"71",1.01889664375254,0.576206439607346,0.497089514436061,0.60998688985327
"72",1.10302515458284,0.53120945470486,0.46167635208256,0.627034615357771
"73",0.749492713461573,0.493655574530917,0.618384565447264,0.560837738884378
"74",1.10580622610431,0.559428366960323,0.459527748727121,0.525019211009353
"75",0.623024738975305,0.26769366309944,0.698439138927732,1.67846420052966
"76",0.856263813726213,0.572275646546212,0.564685402274422,0.694938760225058
"77",1.13287621097257,0.577947698752454,0.40562633212352,0.33363093601774
"78",1.11358066991654,0.550968749089269,0.43271489051628,0.23798497653774
"79",0.415656902400485,0.251890439916529,0.801501001718966,2.09705149353861
"80",1.20255991558066,0.667167425018822,0.398720042209669,0.336638154296365
"81",1.07920226585716,0.566816242494758,0.463083449822308,0.19555624105865
"82",1.18842284266531,0.545700658372092,0.414281496961404,0.416248993876432
"83",1.17901084819737,0.477444410098443,0.422902179051702,0.341016365302052
"84",1.3367158128396,0.681523532225133,0.360728927384217,0.280864659687545
"85",0.923791268155683,0.472903277313476,0.532257585743958,0.593394964681945
"86",0.956891318262935,0.546555056454107,0.544987485371881,0.393703371095549
"87",1.06505771628677,0.621331765745998,0.487953021015976,0.459137325036844
"88",1.31588969937699,0.735007546617539,0.360597813713807,0.193116116850061
"89",1.20107208495054,0.601338235112348,0.407170737931618,0.26523496776166
"90",0.962954321231216,0.399825933525025,0.560896342347827,0.670778708444632
"91",1.03967769448048,0.541017146145702,0.444022623272469,0.380247332480462
"92",1.20400102872026,0.576647679376102,0.417794473539526,0.331191100937409
"93",1.09410568531779,0.468030523673961,0.474997271920448,0.522908238957393
"94",1.05599178834946,0.638547661273623,0.470945997820912,0.485521588174289
"95",0.972288168535115,0.540830441425253,0.486105619167487,0.642339960466833
"96",0.485120452951469,0.203557692526064,0.754369390910649,1.49109810933202
"97",1.24652580938504,0.787965081620072,0.361410958306844,0.202189602908027
"98",0.995765426308528,0.492701581880704,0.530963058733618,0.760116404603329
"99",0.992314693614446,0.416092120930958,0.496542519728845,0.439125766863195
"100",1.06864431584394,0.577616971937468,0.455051343271828,0.529251042361436
"101",0.687348976700132,0.299408915428845,0.660064798862447,1.1694548998345
"102",0.628080388020578,0.388354722095311,0.697310656375625,1.44550761211067
"103",1.00607079502837,0.495047453887138,0.468250108335958,0.455064775925674
"104",0.918486405417777,0.522741455284457,0.526064806285977,0.47302040136956
"105",1.3419640120922,0.754459923053326,0.328346340294194,0.192287794464006
"106",0.863046284729315,0.470158275755509,0.579001812327163,0.691613126157644
"107",1.11384899204552,0.546772769936644,0.45824465367436,0.220236974425536
"108",1.12454168224304,0.629983524184013,0.409689405646699,0.352900549983413
"109",1.04424570455154,0.65723625820012,0.495289654639179,0.497174431125601
"110",0.719333700678851,0.386568532781999,0.600592059589755,0.950374290861371
"111",0.819876516239423,0.545631588211893,0.577818477734591,0.630430685419331
"112",0.889602567953782,0.484024311436125,0.543793554895496,0.655310887220607
"113",1.08358638902669,0.516225259180384,0.444884022015018,0.386184205698432
"114",0.804899269122958,0.484923947202878,0.598754103129134,0.735132598813755
"115",1.09120972070206,0.381139821420157,0.47335438190055,0.46646284987012
"116",1.1728691321334,0.664054973528189,0.428982895748102,0.346556454644039
"117",0.789444772084417,0.400141413048628,0.595364032760422,0.865405443023441
"118",1.33595304825961,0.746589055563338,0.338964350193167,0.282757490811359
"119",0.942931948526442,0.437490048055882,0.52038049413711,0.527122103429247
"120",0.833253128208845,0.386391663547208,0.561445721995344,0.926205165908138
"121",0.702623909485191,0.324306935107398,0.643880431076943,0.975086050039639
"122",1.16636340532695,0.627704553312868,0.40400439175935,0.415315268662191
"123",1.24367768841465,0.584890220778087,0.365146662371287,0.305872972101844
"124",0.498614599013476,0.279290583905005,0.729454911007338,1.59491382227458
"125",1.01326157565292,0.551905867389302,0.492862074247789,0.4918382217433
"126",1.12824134429127,0.679568114475084,0.416929537833967,0.795720011957413
"127",0.89029624151823,0.340209425316195,0.525428442687511,0.604853087486982
"128",1.1418496161756,0.624888435562274,0.427357263703308,0.302587946603199
"129",0.792749912112292,0.452068724946194,0.629036072946986,1.21224889929592
"130",0.935530926268385,0.335981146707211,0.533633635957934,0.446630677674025
"131",0.353837042662661,0.24686505217962,0.797460193095214,3.28239616140092
"132",0.856289134615585,0.419735035855777,0.553318135307467,0.432426596837296
"133",0.472513360474071,0.318105091120997,0.748395441707097,1.45751239238015
"134",1.124016046514,0.553341502759887,0.445751456354045,0.605134275826065
"135",1.17113915199173,0.552474047299076,0.395697031996009,0.314596973619316
"136",0.808889350629125,0.474490733390674,0.588770030183465,0.684880091143696
"137",1.04186164533257,0.527068262164174,0.473275204584142,0.533245415239154
"138",1.19657418763038,0.762833305003566,0.404393137068003,0.328736270068781
"139",1.2121185768156,0.600869432516696,0.404656887615127,0.279015206005817
"140",1.0589989046168,0.519475766160462,0.461617232019928,0.384990828330269
"141",1.01623719231586,0.421927944733419,0.492389014827244,0.717687749037071
"142",0.449591785885882,0.23143216416861,0.783953971222546,3.01185681430368
"143",0.968156413642169,0.395540308004536,0.515437230409325,0.259366256453642
"144",1.03213097019928,0.50844469850051,0.494796392462419,0.576453002997804
"145",1.18804181442466,0.427011617275479,0.43854356596188,0.427357711038593
"146",1.17400774650783,0.797400551828059,0.425913082392257,0.402041674124136
"147",1.17742926030527,0.528768398220639,0.399270785558535,0.404113733539949
"148",1.00750281016485,0.479891568418397,0.504181687911,0.367769594566496
"149",0.891489050842347,0.427123345211381,0.549069777014493,0.501901255166514
"150",0.475605785116205,0.209942778504269,0.761839867242762,2.45381606781455
"151",0.991096003793065,0.528807201595432,0.495881991966905,0.47973494405279
"152",0.898670520524078,0.606462819135482,0.564597616025156,0.651395984115238
"153",1.08858695629305,0.580856048443336,0.399234571582204,0.269225651376902
"154",1.00492660952705,0.470204214171232,0.512171548773276,0.51040271548184
"155",0.66795900959803,0.277403932768867,0.660417382004052,0.814435157553799
"156",0.860589636481919,0.435419593688176,0.563816707307694,0.64311634238753
"157",0.837038036489035,0.455527087569487,0.599119714325175,0.973544156142228
"158",0.683777326547341,0.374425805979088,0.62838188774601,0.917619218343268
"159",0.391057095831347,0.261854345801624,0.8090541524261,2.24001270155265
"160",1.32564411214725,0.636225136138494,0.382559798720426,0.286693018620838
"161",1.03978093530401,0.604930045193856,0.479589121469466,0.410728988764101
"162",0.392966805751806,0.244040968846029,0.795116368221164,2.05381652916058
"163",0.917109578989198,0.488710356414936,0.531130072091412,0.518511973839383
"164",1.20999349609127,0.64716320927012,0.407156542826423,0.257234462594386
"165",0.817726811420224,0.556612121669806,0.608368385335142,0.938913363897807
"166",1.0732243210733,0.716826222782674,0.4186217112279,0.318216881566465
"167",1.02147659040676,0.488058377698968,0.482796663085185,0.560129204952317
"168",0.631927419343533,0.390676531037117,0.702201970149136,1.92046382493731
"169",1.19158757368571,0.592543966925415,0.420997291697903,0.408386102158406
"170",0.387219659448574,0.267806650487931,0.813298139127978,2.84095710031413
"171",0.942450813270065,0.415998166060629,0.548634667974107,0.502703289596334
"172",0.808551589588101,0.421096518487315,0.588732660433316,0.531822712536534
"173",1.37239298816006,0.658694847874631,0.31173872208623,0.258661049553694
"174",0.433598695718346,0.228552348008844,0.781231737780855,2.52637382632993
"175",1.16605197072975,0.675801284620015,0.430082125743037,0.281259496534805
"176",1.25666380926701,0.653566031154079,0.394086880777718,0.228765193089186
"177",0.59938364289213,0.416245535701948,0.696821627267511,0.870238852581481
"178",1.24844609085549,0.695685852246932,0.36401116105171,0.368161363965106
"179",1.15799615624488,0.52533832446063,0.457613041571486,0.432505126845792
"180",1.14799479226129,0.614080985083081,0.405184045460473,0.467304493668035
"181",1.15646156370827,0.677278117095082,0.428907869773692,0.30420260062009
"182",1.08935578813982,0.372163145828249,0.505288016285278,0.228390677238417
"183",1.1328293418772,0.515125571708094,0.441130073074889,0.372299925119198
"184",0.814712199742716,0.384745485411939,0.576772883250537,0.66080052740386
"185",1.19761918701276,0.701148036953482,0.382033443233868,0.271471810035718
"186",1.08727936499223,0.653459958407485,0.493346055455624,0.483796207040775
"187",0.91174634808051,0.397847790816918,0.535770698533345,0.477913967787722
"188",0.425854053328791,0.22859944443182,0.781276808767956,2.80791105193353
"189",1.15559445579717,0.546759171309846,0.434917136529501,0.278684199949555
"190",0.991847381305139,0.52298454821042,0.500328775161139,0.57810045819855
"191",0.865450190638228,0.447792331070083,0.552507657374236,0.689594686211341
"192",0.951029969802518,0.394006092777703,0.501817721423511,0.177039880432264
"193",0.392313994035799,0.24839797071095,0.798710110807697,2.58235455731571
"194",1.11793480277063,0.509386349494261,0.441869793923798,0.413577347443381
"195",1.21781744310597,0.533938495476319,0.414792194567049,0.376382016332769
"196",1.03093132140999,0.471270478245858,0.502926074537132,0.484760141053767
"197",1.14560620599068,0.624106328127856,0.412810760640349,0.208413912712662
"198",1.02355739913797,0.61452508735104,0.464666632250016,0.464419097705811
"199",1.17864377959693,0.699750597583996,0.424490341993686,0.326798507355398
"200",1.1419504740297,0.686228116482498,0.441861938401907,0.414351500178785
"201",1.03834925671239,0.509363338765051,0.515695309369222,0.467131199862489
"202",0.849141220278303,0.476717239878913,0.594681995093889,1.01909760838997
"203",1.0415336741741,0.572819072526081,0.445107259363823,0.556779623133852
"204",0.769237910535836,0.440670678488952,0.580796778999545,0.592420902326872
"205",0.953869605426312,0.500050742402596,0.532645955205138,0.462234767202734
"206",0.832512441402488,0.408296173363299,0.600138116521379,1.01966365688381
"207",1.11400977637781,0.509642598244923,0.446592262107398,0.384634885139983
"208",1.336013724526,0.800301252158911,0.347649548571289,0.301596310277136
"209",0.521462953812095,0.321514636271964,0.728687328921907,1.95514451465749
"210",0.775088228844908,0.452716151264506,0.614383965748802,0.788231827642053
"211",0.938676329210335,0.58367015523716,0.510085423167884,0.391430338418404
"212",1.08741546312502,0.47594589316601,0.447451492314524,0.415028208745704
"213",0.946084394443631,0.572171147161282,0.548192743818705,0.542643002015882
"214",0.838617435341766,0.342497462623478,0.574521849141671,0.569101398810006
"215",1.22679773080801,0.732755207867761,0.389349063808857,0.266673081636404
