"","tau","beta","kappa","psi","mean_E1"
"1",0.0836405649474582,0.0473969640207279,0.0321582860494791,0.0928902224832624,3.49619320234865
"2",0.114845390039922,0.0505190931870674,0.0317335466644542,0.0762522550268446,0.287486672341187
"3",0.0743810735049641,0.0438332652501423,0.0305693175223581,0.0961425517627076,0.454111372852072
"4",0.0862621741670943,0.0438540199283052,0.0328429549820997,0.14425625319507,0.483000920351825
"5",0.079493756751926,0.0409167667177023,0.0308768163059993,0.140044547004069,6.85920576417997e-08
"6",0.097165450920124,0.0446036624507237,0.0317532062632255,0.142569971823561,3.9178866340668
"7",0.0957622486360201,0.0431072924766834,0.0319486751862591,0.0539319070868806,1.03688676626507e-06
"8",0.0769563525705651,0.0502825636824781,0.032243398991742,0.131405790505595,7.84508866037811
"9",0.0769255580183298,0.042785765398272,0.0284877972625997,0.168859135733495,6.71681499685534e-08
"10",0.0628216650141561,0.0419743043811383,0.0284831078229672,0.280633113259195,0.643450964586993
"11",0.0943157539367949,0.0431991406898184,0.0327859338498509,0.120130388010911,5.95471848701187
"12",0.0827607445032248,0.0396515397222326,0.0298584472954038,0.151702361509334,2.64026180627321e-06
"13",0.0932135923550281,0.045924915975766,0.0314519010389104,0.09136343559247,3.72507484900128
"14",0.08250420921433,0.0390235737390477,0.0287365298720532,0.118899055412542,18.4971312901615
"15",0.088141497223814,0.0426995338021116,0.0302103751758509,0.198398218222917,32.590932487826
"16",0.0836762887463498,0.04149727318548,0.0307955547574503,0.128704126545627,1.96742796116314
"17",0.0843557353674232,0.03976094810928,0.0294190841087752,0.095294022489868,1.37814195599221
"18",0.0740932015551866,0.0417691376770838,0.0315432919879866,0.191489785551868,15.0578051436325
"19",0.072196449734228,0.0387009992698722,0.0304256884817108,0.149773067660072,2.64161373476402e-07
"20",0.0804949561790474,0.0394593195668133,0.0284468536480827,0.216874738780093,10.2284041387179
"21",0.102935576528106,0.0491504031969868,0.0320308235859707,0.0481594060467246,4.16050588338924
"22",0.0644026876482576,0.0438730948174883,0.0287270273677183,0.262270839120933,7.36677342748783
"23",0.0839286697185101,0.0450494772834,0.0341502369418943,0.116669067065487,7.85968184727069
"24",0.0832676351236131,0.0437631228210203,0.0314528703610073,0.154284500928358,0.607310571757628
"25",0.0801591676806487,0.0492080798110984,0.0341445624866447,0.10754223989931,10.9635707013727
"26",0.0841023100712389,0.0450382139380847,0.0340530830141373,0.0858239402463504,2.10433203603208
"27",0.108183118334611,0.0469704098931468,0.0344687712603624,0.087081165639599,18.2888931859913
"28",0.0565988619140794,0.0386527954299222,0.0282437713826028,0.441925936973529,17.0994545276098
"29",0.104284597172292,0.0521195327574501,0.0371551020714861,0.124109597358093,3.93107765069079
"30",0.0751564849626658,0.0421714259576753,0.0316347995675398,0.155784589723068,0.352591947795002
"31",0.0809898415075509,0.0512816220560522,0.0340402608650779,0.0799753553025048,0.471181781646918
"32",0.081943167291103,0.0405667078456838,0.0296840546383631,0.156449965870861,19.4340850724693
"33",0.085450732663105,0.0437092949254,0.0323846964539159,0.1216515558644,12.5442758154497
"34",0.0753195345962326,0.039889357217451,0.0298759352100466,0.162624492365039,1.12788310815525e-05
"35",0.152454532956389,0.0777944210298054,0.0481100563479443,0.0530599780131402,2.92162968659977
"36",0.0778236578711074,0.0434955432279697,0.0309608456700651,0.158461672382807,7.08020024223736
"37",0.0843623054686111,0.0450295284362511,0.0343766858380211,0.218967622475835,2.73534397621599
"38",0.0896724052239054,0.0454342023474837,0.0329403408896393,0.137093709612101,1.91718806446187
"39",0.0922184264444699,0.0458136580306894,0.0344559890225844,0.0801868419466517,1.00300376710564e-06
"40",0.110217617614956,0.0506187534594226,0.0344117477707247,0.0638935727677463,4.83964714860291
"41",0.111905768737844,0.0457011494301185,0.0312114526644191,0.0645141812124116,6.38351998682154
"42",0.0969282108623944,0.0476939775687289,0.0344164287709107,0.191712089422662,5.08563223878917
"43",0.0789941270818889,0.0483443652202677,0.0298063498218312,0.108798615407792,2.08063283594656
"44",0.0727310357967953,0.0465720058320548,0.0306754098515528,0.176434270718761,1.36925029421126
"45",0.0722704815389401,0.0375304118837331,0.0285774458418093,0.168544986261103,0.366383444603947
"46",0.0917204083992336,0.0443483659208388,0.0280247031616558,0.1980077761286,0.652625545457593
"47",0.0997070056034205,0.0448583998550117,0.0312561072628867,0.053206689371869,17.0163316409804
"48",0.0706374078024453,0.040329303765514,0.0315211216476677,0.183733004426875,9.72627537392362
