"","tau","phi","kappa","psi"
"1",0.727618399447579,0.814228332381454,0.843858712564897,0.874199584150858
"2",1.01438067778849,0.923735068793268,0.801723870643375,0.771026948295239
"3",0.679506913860162,0.923210301849866,0.829953224759719,2.08903934452406
"4",0.831125491829394,0.801780362850768,0.840963357858899,1.56807059510839
"5",1.00941401488696,0.891011034842299,0.786953563763832,0.479328962442955
"6",1.03187953019849,0.882206472160847,0.779135374529432,0.516360633566486
"7",1.0408348191164,0.938738621544115,0.774124388212587,0.607434113377535
"8",0.76097100240209,0.864368385569148,0.83149446359564,1.55344157010019
"9",0.883372494845089,0.848223590805762,0.819425082819892,0.91905472687607
"10",0.6667740768188,0.833960780636342,0.8651892283019,3.11120521479115
"11",0.883040484091759,0.890261044252912,0.826990500765721,0.882217424154231
"12",1.18500302238632,0.893928366436653,0.760605450022967,0.544933395665733
"13",1.39484836972446,0.953796841121915,0.712520946058437,0.459701558919087
"14",0.954147180859158,0.876592896868819,0.831124392768291,1.54321328997939
"15",1.30385306624303,0.94884271319699,0.744242238869551,0.660926760720561
"16",1.14967741381015,0.891081447379969,0.763829619184439,0.534480490282266
"17",0.927448414413684,0.919411822852451,0.803423396690614,1.17297839735182
"18",1.03935136505322,0.93778128717282,0.771571128559732,0.967513544132835
"19",1.09301583850642,0.888279538830965,0.799225599098747,0.63042959302004
"20",1.00695977006761,0.836002812865781,0.828046487351842,1.14906561237917
"21",1.02404441628007,0.942085657605261,0.815819349589916,1.21895728734861
"22",0.949546563599284,0.905632636295795,0.813595099411212,1.23918255210545
"23",1.06512542698462,0.872951082796883,0.812675795465244,0.937641077538428
"24",1.34399862326354,0.888326505900833,0.756257050550682,0.566510933675322
"25",1.36671541944505,0.929306762813894,0.688249220017096,0.0321198589681584
"26",1.49364394062097,0.944180202525899,0.710646272642199,0.196741204000837
"27",1.56153755923553,0.94440916912289,0.724207425073202,0.251733945016337
"28",1.32576114231954,0.938816343985147,0.75274876122351,0.45557365941605
"29",0.799274105611114,0.873630452184173,0.85345175914721,2.3250494235935
"30",1.00331808605802,0.942561035045821,0.771245306416321,0.773226681644588
"31",1.07471545395799,0.924502484976557,0.785228726227421,0.605392513729072
"32",1.44978541859904,0.943850307811414,0.745919134490179,0.315945117511064
"33",0.85382905614459,0.853603501976705,0.80949820255587,1.13669788265195
"34",1.31801969708266,0.941113758548911,0.726665346934331,0.455619150739967
