"","tau","beta","kappa","mean_E1"
"1",1.07203526042562,0.0993856723902594,0.574125808252214,0.97365389879267
"2",0.994425874139549,0.163192642644127,0.62412040630819,1.33405825464855
"3",0.992226978628839,0.132416677091957,0.594906490544368,2.0704161019126
"4",1.06098825058942,0.210547327905782,0.585221527063139,1.07471816813681
"5",0.905932550166671,0.215834597980785,0.636388403856098,1.57103752569694
"6",1.07369656818153,0.228948309341515,0.613967252901324,4.67419076977729
"7",0.975556830573284,0.240430311505465,0.599834278022806,6.98507413944898
"8",0.961411186203897,0.193655443236608,0.630349410510647,2.01414727646705
"9",0.949959942932892,0.180895816739782,0.621882821873137,4.31796520708035e-05
"10",0.965653127237819,0.255581776694101,0.608142664916786,0.000147886950185719
"11",0.939163516148664,0.281414050425332,0.593749452556393,0.154420982083458
"12",0.91146870528939,0.178688428149343,0.619679457908093,2.31957310657886
"13",1.1362138342189,0.194089567568002,0.535621906050849,1.02063904536853
"14",0.789209550764447,0.220023574590494,0.689276649966299,1.36820486103483
"15",0.925754803918135,0.255363495000535,0.645105328664137,2.09901748016591
"16",0.847416803052434,0.249650565372409,0.642392067891623,1.3329225072608
"17",1.10166082648899,0.142047975704123,0.54771457215448,3.27336837130373
"18",0.909732405274315,0.207061742432676,0.606465003213915,2.39539205460429
"19",1.18478366517982,0.127356707589613,0.569300543966479,1.96788374757793e-05
"20",1.26479850786224,0.135377592253267,0.510099251551973,3.31118963676951
"21",0.915189970684128,0.253742282631481,0.633703016658414,2.52436032321119
"22",0.815737829206286,0.258738896949836,0.654645935137533,3.69472446578406
"23",1.04742858482282,0.164494855819053,0.530734170572233,0.882175591682161
"24",0.993119992375842,0.109755221341405,0.57030819382993,0.00898250523570776
"25",0.843667625321437,0.257049454764051,0.646480749425585,0.383158166468261
"26",1.28847348525856,0.132996208296059,0.523940927648313,0.00149702283027749
"27",1.07560735973493,0.194166123093148,0.612861551503797,4.28254950905575
"28",0.918170454082082,0.216899048134391,0.631278573503608,1.33586619441199e-05
"29",1.08555744112037,0.218113312542358,0.571031453408025,3.57320986843066e-05
"30",1.2369573960181,0.158693475478791,0.463806758427892,2.9736056922743e-05
"31",0.897579057727134,0.199088697873314,0.638763586004546,2.97141480775178
"32",0.973311676810484,0.168994299409354,0.609824941458467,2.31742995020714
"33",1.08137518940307,0.245787402881147,0.592024922311393,2.39213692801103
"34",1.15633004862554,0.101902520809173,0.57700352039219,6.3040221724489
"35",1.36070306162288,0.102233846420988,0.523376387350167,0.680626373913048
"36",1.11776211711078,0.130925831408415,0.580358652513558,2.12502581807355
"37",1.09401556374042,0.140338335904181,0.577834233326724,0.000480345327988318
"38",0.985647016791914,0.208128791633979,0.605579616338451,0.00158814638049369
"39",0.878730662189387,0.172636793358973,0.631088598341485,3.1918238205781e-05
"40",0.990109998378387,0.201116402391244,0.580863184206304,2.40186787725114
"41",1.10951125453249,0.154358529802057,0.60508599059958,3.20947025625205
"42",1.09677171916741,0.160569670334197,0.55015517796341,6.43162825445885
"43",0.84116572587277,0.189160327746298,0.655554995209921,2.33751043024503
"44",0.955997790898746,0.23178588591017,0.610867982702199,2.61285023047616
