"","tau","beta","kappa","mean_E1"
"1",1.00849375676563,0.197739623251881,0.608370873044404,1.08587045500427
"2",1.08927223217033,0.151004306324268,0.562248495461835,1.01540943606061
"3",1.04153673509896,0.155849906957163,0.585525134847792,2.53737335376414
"4",0.922832275990466,0.155410859552509,0.597682915559293,1.17239086123863
"5",0.973181333862878,0.199674325451672,0.589255506535046,1.39465778138814
"6",1.00655180304457,0.237625412743367,0.602134214391256,3.00981750657458
"7",1.06206949850333,0.21574917152276,0.611871961950494,4.44859086861358
"8",1.05136793808076,0.146636853178705,0.567891973135102,1.24171362443755
"9",1.09575269281426,0.123435634615823,0.564776421538395,0.000860686292114224
"10",1.04591152196564,0.159152607366272,0.59257129361144,0.199946754479715
"11",1.0185230941818,0.156891056502113,0.579801435991422,0.00945625949346246
"12",0.860531958629571,0.270505098394023,0.639484925260361,2.36309222817507
"13",1.04363493504165,0.235575100010818,0.594498534458192,1.09734322483073
"14",0.944491739421356,0.195929358684321,0.619716074688318,2.39617004611216
"15",0.954549408954641,0.238213512816903,0.615753116188143,1.45304975595412
"16",0.979550340769256,0.153235044661104,0.594192895144141,0.0605831520397662
"17",1.0178930594474,0.216975661160215,0.589724816622843,4.02450240225435
"18",1.05576794903016,0.188827315879601,0.580436991590937,3.5479924334246
"19",1.05898996756093,0.178693951141674,0.589723607353538,0.000803619220295416
"20",1.12582177523932,0.176180389956101,0.570960068573887,2.91408283733064
"21",0.987892549692594,0.198698354158645,0.604213527432323,0.85620293315771
"22",0.904140008679271,0.263758884560624,0.619431753956315,2.98088279346131
"23",1.024938400021,0.197134729443302,0.59778675156508,0.865504107702621
"24",0.997488035288726,0.163042382140558,0.59220637754977,0.0689323741217043
"25",1.10104280568963,0.125335952337721,0.54934135565501,0.786714907014402
"26",1.11449905171251,0.172100557644806,0.560893526455198,0.000150104482728958
"27",0.90222175888944,0.198257051997158,0.652968911421884,4.27314584268848
"28",0.921491420620145,0.24307920999388,0.605623779026733,8.06093230833825e-05
"29",1.09239340171079,0.235687628235374,0.579563984063934,1.21151289964671e-05
"30",1.11976379725717,0.115733058855293,0.551149261445867,3.26715395214713e-05
"31",0.994160965973573,0.226796854268963,0.627799336747019,4.1617291156872
"32",0.933322993296193,0.181888141758928,0.63456924618852,2.82963134436419
"33",0.918799493231359,0.220470932927351,0.611506445437054,2.1179497593539
"34",1.07793213805393,0.141386381302661,0.577249877501424,6.40105197620481
"35",1.01324511051669,0.191660178603525,0.593259228016529,2.14717874471931
"36",0.998910202993452,0.169811008743996,0.613319266714827,2.13283328804201
"37",0.919648314469367,0.148694474134318,0.620208534866854,1.17699753189028
"38",1.03719229676114,0.157102642681134,0.579840943214638,0.000592392858443274
"39",0.842125775383555,0.218673564642664,0.661978141003691,7.18162781409545e-05
"40",1.09579516140581,0.179310318072229,0.563596052744396,2.188980331145
"41",1.14349519126432,0.133520482285576,0.539373574493685,3.11992183353445
"42",0.962394812204052,0.172275624476511,0.600622191293879,6.4142412414009
"43",1.04055086456454,0.109630008505553,0.571203872069834,3.09138620615288
"44",0.972217289236969,0.208049656632146,0.605413070603756,2.4852928289719
"45",1.05131213465859,0.208726531267692,0.554501538598924,0.000139023517305582
"46",1.05584566233578,0.211816633913665,0.564082497946178,0.000521432503405652
"47",0.967575266870134,0.220145086625563,0.63296185732239,5.78306107539621
"48",1.14652373360451,0.130890910051031,0.524867290946743,0.797680877956331
"49",1.04796778964589,0.213237121966453,0.587680682996895,0.725440314575723
"50",0.953279171872604,0.198464750959499,0.617375704987859,2.3992651552903
