"","tau","phi","kappa","psi"
"1",1.1053625796258,0.880696131524832,0.550848200070785,0.705493411776933
"2",1.03769654833059,0.846111772745772,0.605288494358847,0.961744737990805
"3",0.967562522181657,0.750348327941917,0.601662197537399,0.588149402415672
"4",0.951099643349133,0.783578315883341,0.604367868823156,0.558038825358239
"5",1.0848668335093,0.774286228761388,0.565009288889615,0.74718743821747
"6",1.13219768841249,0.837682892332148,0.561673368791139,0.527340928581126
"7",0.942162497944166,0.737554848537398,0.633827245260721,0.574920605930187
"8",0.923186846508114,0.764425186861405,0.620087717486373,0.486349046086249
"9",1.04525664368081,0.846325953863663,0.540142259709276,0.522696570324416
"10",1.0129566241394,0.862453239088022,0.576876932272599,0.541404300639893
"11",0.939110772220578,0.759486658734522,0.624505888756266,0.65523146778284
"12",0.806989988984018,0.82042025117092,0.648370375170362,1.21375206197205
"13",1.03976952354894,0.806332426266245,0.572463189330205,0.489145272095059
"14",1.17838011193561,0.811418604345734,0.547473075293546,0.768075494676731
"15",0.994668404270334,0.78202626174029,0.625077872495163,0.79845275999574
"16",1.02502207988196,0.809426546114438,0.577832751284201,0.560304937839395
"17",0.960319849802427,0.846687288876071,0.614638904573665,0.947950135518661
"18",1.04032304921769,0.812525564798674,0.567253307313774,0.586668590941891
"19",1.13250089959228,0.784408658820488,0.544997629733917,0.442985176242734
"20",1.0533825499553,0.761850678886801,0.59250191491091,0.628529955582613
"21",0.928719344963231,0.782122730089755,0.644713333984992,0.75848277226695
"22",1.23284628603976,0.831014991803038,0.51577129377857,0.496620860085239
"23",1.07534559080657,0.890096272995309,0.582065452465383,0.807687086560314
"24",1.00947098863367,0.759885334610838,0.606750686157512,0.639839277847288
"25",1.34414676252032,0.933002341600246,0.507096896765558,0.423383313324594
"26",0.905942495944015,0.77415958264662,0.660059100959094,0.730241969502726
"27",1.03667714311393,0.874823640199814,0.598498395385773,0.640847014391021
"28",1.02974346731125,0.779673381850429,0.579353158778083,0.556681662781798
"29",1.08718296832816,0.804573420824778,0.591284598372871,0.681537957779909
"30",1.05316309068878,0.906677634712355,0.586832840059325,0.845497601547405
"31",1.21773697128063,0.810186850885678,0.536629767397021,0.670352412872146
"32",0.968680028981301,0.810994315455387,0.600379525997813,0.617685900430264
"33",0.929825295858574,0.766185290288266,0.598347604380746,0.732558045070488
"34",1.05798532004871,0.872656146103738,0.581658631851042,0.607128807745307
"35",1.11833345798806,0.747276337657396,0.588242467603805,0.628059445111315
"36",1.01349095409361,0.775271489750911,0.587172727456778,0.664028784795134
"37",0.916866469139869,0.815529250757055,0.619872939825925,0.885473004981778
"38",1.04447537752568,0.836635849521044,0.538862967979832,0.453795055410816
"39",1.06997549428659,0.870828835696234,0.558954866328693,0.466463960400533
"40",0.968681462156123,0.859395665372449,0.58065737568999,0.715512276389726
"41",1.03988846209372,0.794820895238326,0.573466586507906,0.730307893957281
"42",0.939001599866659,0.806739864651836,0.627675812899818,1.08573883868455
"43",1.07916889850407,0.891300455507247,0.564851250603199,0.598028393985145
"44",0.881543909021124,0.834635640887843,0.625353204835901,0.556953364410482
"45",1.00856074207393,0.832445482126451,0.608933407493628,0.915579111075709
"46",0.995380524856065,0.842135358986453,0.603907471207296,0.74350494010776
"47",0.918629516771575,0.733371762023617,0.643803987292914,0.619345941337962
"48",0.825129371890634,0.740805790268319,0.641248099177985,0.98241236924918
"49",1.12220207235814,0.801577242305461,0.542891212888741,0.644702413970277
"50",0.790809777918871,0.697942417356719,0.661758007733588,1.00616180907824
"51",1.129087513188,0.789457470769441,0.577911210023178,0.623626558107138
"52",1.06853969463778,0.814784583194718,0.589812017413521,0.628078827016447
"53",1.12585207738191,0.846453584199595,0.548032084551622,0.865124276448824
"54",0.974150832509195,0.797722142547158,0.616022533500514,0.705501283906609
"55",1.17133421277707,0.878732630623826,0.529395655774579,0.57537230049009
"56",0.887851778855631,0.685511562002317,0.633573347562678,0.570650438861742
"57",1.10536692933112,0.878709304355542,0.584448522807851,0.722966578123944
"58",0.981663957160243,0.790563934187249,0.625604898108222,0.707090039741024
"59",1.03551059683518,0.885029027128903,0.611877587393112,0.971180951517446
"60",0.847093669021408,0.682887768719866,0.659117235806274,0.708837232839051
"61",1.02292775045017,0.75817776011883,0.560220227665447,0.557038155728478
"62",1.15929913727577,0.952813593972688,0.561867295058286,0.976369525267253
"63",1.16121510989382,0.884127967157651,0.568000331140692,0.577520709094443
"64",1.01715971694942,0.747274208387934,0.595723482929485,0.518382326989214
"65",1.09662441296714,0.794163375980976,0.56620869740224,0.557806997807991
"66",0.933094748290166,0.769721527615778,0.635652187313484,0.612117166702816
"67",0.954190207802053,0.732261495774622,0.592052070200063,0.642850439384453
"68",0.997541852636126,0.895887356700659,0.608500057835116,1.07671270657454
"69",0.864320261448679,0.779385529400869,0.645188726827308,0.679756179062461
"70",0.945422751804251,0.808823404312861,0.604425626860146,0.49713030450522
"71",0.885950736778685,0.682210852598102,0.639710965116436,0.618937525049537
"72",0.89955068149434,0.721403800969053,0.662710655607672,1.01638253401959
"73",1.14165160131834,0.872323146262,0.535536370497014,0.492029314277064
"74",1.04635193886544,0.876044086969735,0.600476541097578,0.641227636161588
"75",0.978540513579801,0.819230143678687,0.621893155494667,0.754235805130957
"76",1.11640176787975,0.851975243726955,0.574217479832283,0.632534424210252
"77",0.902228401109521,0.730082062141356,0.629170406449026,0.734925202743536
"78",1.0768416793481,0.861563367665274,0.584712040359391,0.695237426038543
