"","log_tau","logit_phi","logit_kappa","logit_psi"
"1",0.128812877243497,0.414403752500933,0.296531454513695,0.563610531124946
"2",0.141819905461469,0.257481248697578,0.215896736011814,164.472322223601
"3",0.17126427064342,0.324254196931527,0.279365976180973,0.588365324266525
"4",0.164673081127384,0.470625533740099,0.376710875124244,0.713818334950386
"5",0.14623024926158,0.393054299405598,0.292071108275195,0.618332476191251
"6",0.258933138337491,0.208845428904545,0.333482713456118,3.33402564723023
"7",0.223636992932327,0.307859610971549,0.357492708445038,0.809848930887517
"8",0.134090665400036,0.651644210957141,0.302337700538486,0.643681526526313
"9",0.132475396548912,0.497892723064377,0.362723747201964,0.526528473893895
"10",0.152302822216323,0.382482309139036,0.302439493545886,0.536535466230968
"11",0.112075982833759,0.389848155698491,0.202385425917015,0.421902189640889
"12",0.220306602091585,0.278961108702066,0.338040604121419,0.858510824247831
"13",NA,0.264192094040373,NA,0.76758175900552
"14",0.162215435302776,0.503849939435084,0.359935352364205,0.511040996147909
"15",0.131382140859817,0.730036410460733,0.390254888504947,0.825444618721808
"16",0.133702511653961,0.428314383967527,0.273921383428948,0.574912949440187
"17",0.189728231226641,0.289298699426794,0.299367125673467,1.65293659347491
"18",0.191015068044807,0.40859426893504,0.431800178254074,0.573049315759982
"19",0.185043252606136,0.372488817700477,0.350071500452191,0.751191948140867
"20",0.267947033091882,0.418298391916305,0.494048963899734,0.76133867803159
"21",0.189666148252961,0.313187650663901,0.301532290786062,0.82513077752195
"22",0.227741019110353,0.564153537363009,0.498707363524278,0.760412669309308
"23",0.137917604978732,0.353144320159813,0.28361869039151,0.575809073068115
"24",0.319361697711413,0.331601039374875,0.530073251816982,1.41651470194008
"25",0.164786973106692,0.399726809696786,0.378325998910397,0.511064743984429
"26",0.156048926691239,0.64952360776385,0.388697033651401,0.60781471800343
"27",0.141469925283261,0.673957320908898,0.308849055991709,0.559229488600248
"28",0.198472966881421,0.29663027049362,0.346145101378141,0.875514067206135
"29",0.206137604161118,0.323934074004378,0.321254610909368,0.738715862035943
"30",0.151492897526486,0.533177483463258,0.321232872948395,0.522099472376533
"31",0.18159114961796,0.53391102544521,0.359927203966198,0.681784319288603
"32",0.150852984677793,0.197389412330642,0.193505628956922,127.970950678631
"33",0.143117578820636,0.491267778355347,0.363064252173067,0.554456144050979
"34",0.145495438838648,0.509096622940762,0.373829391383214,0.583485344064146
"35",0.158923138606685,0.352314749918506,0.32372577506838,0.604544186176189
"36",0.0498550740607163,0.0613014541630803,0.0567578561158299,0.0624888566249425
"37",0.144553706175328,0.452501011296211,0.286713800059912,0.520760937010165
"38",0.158487418632365,0.293863979650377,0.25630873661522,0.606074922308632
"39",0.196732498029518,0.33328666267545,0.317827937322433,0.832028866409521
"40",0.183849725898121,0.396302421872634,0.395633965976917,0.886594049993298
"41",0.130292164709723,0.296496764315723,0.231051880520076,0.469187967800685
"42",0.16670495471699,0.862112318822923,0.425184014553916,1.00294104908818
"43",0.132578655291381,0.3736630277913,0.284315644001575,0.570381365753703
"44",0.160659344943123,0.434664244261663,0.313350961034194,0.665373780901225
"45",0.145784768281915,0.382579138719437,0.293012182765917,0.447427009855449
"46",0.137390893831332,0.622827722719541,0.29525478329113,0.519817171612544
"47",0.00990194761519822,0.0100987777439905,0.0100258522147642,0.010038772622128
"48",0.185269949445896,0.308310040331855,0.329201623519809,0.755596558749771
"49",0.188721719334656,0.331469519401065,0.33684764797309,0.67714621979727
"50",0.111448959868856,0.598424693908084,0.260308265184804,0.47404310054485
"51",0.138473741199438,0.527406961084555,0.289716041866508,0.641097892969143
"52",0.00788741631852479,0.00800446106398843,0.00796912560213057,0.00797194885146765
"53",0.21669766270351,0.357001992831121,0.357225094385535,0.91958937401779
"54",0.192400048066104,0.30032688962202,0.357498889344594,0.705538982140894
"55",0.0244638132526616,NA,NA,0.561442201899027
"56",0.157881551941792,0.404440402596306,0.29010104077803,0.693451950572356
"57",0.186046481213336,0.621629368763804,0.429240120821899,0.615220786259821
"58",0.127906118307749,0.288466214850835,0.225802964279785,0.505168160169275
"59",0.126890579147776,0.435062425429623,0.305513231118417,0.491454752002921
"60",0.130339816390613,0.352256699457976,0.301847942175695,0.490227032010242
"61",0.130158594986341,0.571120284236049,0.260670484762837,0.491604414280603
"62",0.153068494813884,0.421348181891965,0.32477351567201,0.650341687884776
"63",0.169339182539271,0.465559646243664,0.359175234468878,0.643924579431531
"64",0.127408219309224,0.559221645406921,0.306383653986969,0.519671024937887
"65",0.119172986471696,0.553908260600932,0.272065584133762,0.502037965016714
