"","log_tau","logit_phi","logit_kappa","logit_psi"
"1",0.210098615470244,0.620329492617352,0.493976488774341,0.82729981566448
"2",0.188749343903058,0.659523324456738,0.456372040135723,0.65472513072073
"3",0.210121804021071,0.76816876788174,0.408367759221705,0.930962731041844
"4",0.350156400561875,0.536836668751424,0.566029027900248,1.1648936192672
"5",0.500089738976448,0.415366470740125,0.778440040887661,2.68313680091736
"6",0.158274081458251,0.619108039842946,0.302329196707233,0.807979674083661
"7",0.193448522620035,0.554911952807324,0.411447093088056,0.746198419759708
"8",0.158291127229349,1.58488552717547,0.47187769155288,1.25346907881746
"9",0.158084368699051,0.80277027955921,0.397770857978889,0.861708809739926
"10",0.226351184308318,0.52213049355761,0.428050942844161,0.846089426909417
"11",0.162924673557751,NA,0.163766432930499,0.651983162708889
"12",0.229058230146631,0.762583931304512,0.472466036271298,0.719137027731867
"13",0.198647522949321,0.424874889433533,0.355749598823552,0.824291827763508
"14",0.209715725108625,1.10075502705435,0.841916161220515,0.943401423893949
"15",0.24058730546459,0.542394710058869,0.476305954965775,0.826685929256996
"16",0.235033915097232,1.06097556035062,0.639862533228854,0.680346127705569
"17",0.283497746267579,0.92794971591789,0.585524825690376,0.821297535708315
"18",0.252948721719513,0.75194175200765,0.58336581720882,0.77912136776907
"19",0.140077312252174,1.40195708003115,0.425326897387341,1.0501755752477
"20",0.160531856987239,0.743947341020158,0.465750086604037,0.838224698539069
"21",0.272601203692102,0.601385864243302,0.543460282381612,0.959229840058754
"22",0.177527419418289,0.502178380659388,0.348640367800661,0.605153908298113
"23",0.22117115912198,0.385112394794602,0.366290528934592,0.907462726494395
"24",0.27798301272757,0.68180660054672,0.607695025385994,0.972140364711824
"25",0.189144014676569,0.613817717365501,0.498311540928719,0.638166918247503
"26",0.224845644373609,0.615185542446461,0.54619531227563,1.26501715610336
"27",0.334531255552804,0.549584300858014,0.625361746051895,1.15759431488583
"28",0.203714545736648,0.96342397260271,0.63171157288218,1.01343964801705
"29",0.190519561619004,0.805828707833417,0.546488049270323,0.730146275365433
"30",0.221948903875851,0.50255680608344,0.451412741280113,0.751174957903567
"31",0.249245747203549,0.352967263111503,0.415315967437174,1.19659196206255
"32",0.293727819068244,0.608742124985154,0.58075299316333,0.992282127687313
"33",0.039406926992505,0.04377074725858,0.042511562292573,0.0435382431951475
"34",0.213901403186778,0.534853093483216,0.419248642001695,1.07628843154246
"35",0.203132891521842,1.34013085874017,1.0779177109573,0.864418057522951
"36",0.200679741539733,0.607964088070467,0.491481274253067,1557.72648769866
"37",0.194210637232786,0.503529277650688,0.354320051199203,0.842953699694094
"38",0.212522214034798,0.704782279515776,0.533984278876436,0.883325492863808
"39",0.249562291806634,0.472265289746052,0.332250519742503,1677.78229267567
"40",0.227003192100099,0.536373427571781,0.578625379816106,0.849837623644019
"41",0.140488344682648,3.00700299121912,0.447480192052313,0.588516257936845
"42",0.191360070749371,1.13094599584872,0.603417495893367,1.02743337673664
"43",0.283640802859447,0.501156894863185,0.540609267000028,1.54915852737805
"44",0.229843034150595,1.04168958129109,0.477009968390508,0.788709271682579
"45",0.255231301097603,0.347555454086148,0.396707512108599,1.03853007474912
"46",0.198949280394836,0.37538590252248,0.333444909280776,0.698514727456051
"47",0.11825233676146,12.209758286088,0.567605572289482,0.666654020666987
"48",0.380386527932944,0.421665546491588,0.593753394181714,1.38030574151041
"49",0.206492022237562,0.841463264233785,0.499446211491387,0.703915381886875
"50",0.335675427169854,0.682375371494312,0.54839470159918,1.12788793566542
"51",0.271245452097296,0.42363136911894,0.441708392795995,1.20362176806254
"52",0.228727403480471,0.726218968682698,0.634464696623916,1.32737411653528
"53",0.172429075402384,0.587002711654386,0.498695668960106,0.64669349093429
"54",0.260599573400969,0.484548127964008,0.400683073651956,1.07204474151179
"55",0.27595461029403,0.99330330805674,0.610377038187692,1.38537345128323
"56",0.267690544882483,0.382205318817945,0.40194307961549,1.13320721899829
"57",0.174446378350365,0.582500435039341,0.365901198793951,0.627499293241659
"58",0.189014528818213,0.893098222216037,0.739082803548812,0.733326127051043
"59",0.154964662267987,2.46792260893739,0.789893081944892,1.51399977944504
"60",0.290353607681312,0.630335069552677,0.581680450696476,1.04616936102249
"61",0.231776169678167,0.552331135273179,0.478220791144983,0.904114445862367
"62",0.311319206182746,0.505832320032669,0.625654296227126,1.06171030341339
"63",0.334471089499781,0.343176056718206,0.515885659028858,1.05347600964807
"64",0.134631203016547,13.9320552584657,0.316326278394162,0.643373241581298
"65",0.229176213271347,0.564930712660818,0.449096851450079,0.754956286232362
"66",0.291068624009839,0.737397172201561,0.632463329113991,1.38379357859313
"67",0.338740442259524,0.32650886027234,0.466349827008232,1.27622871977326
"68",0.272139303392596,0.504157706114294,0.489415526782254,0.990287488624132
"69",0.333506062340048,0.410021045802268,0.528107304541134,1.37415214168898
"70",0.259157736498915,0.476054686952165,0.474419300318405,0.834984684827102
"71",0.219467066036946,0.719287122950477,0.504815640702198,0.890969034450784
"72",0.261395243720833,0.613999739886749,0.460340760993973,1.73928516104752
"73",0.128096246679949,0.0512599601133865,0.150654960183472,5.64568892607865
"74",0.20246634049348,0.759034361610639,0.440291785910937,0.825505610827262
"75",0.239450500552706,0.434928180110505,0.373874133617351,0.940581610954779
"76",0.188033133022817,0.577475279346678,0.343923297991189,0.738667498474978
"77",0.227350432276482,0.708117466387426,0.577892970334115,0.800492980848387
"78",0.17639662341432,0.65451518181862,0.465935529736893,0.872197017919301
"79",0.232724586790876,0.304213591608989,0.353160991997503,1.0850954709203
"80",0.101608776617581,439.13058810438,0.274646436330678,0.72966856517431
"81",0.184977635048187,0.603889252029164,0.443172030213872,0.736324076861499
"82",0.143981435710789,0.996889225511258,0.724670312891407,0.659083550465037
"83",0.2008485145296,0.671821598920775,0.517871765524114,2.47089228886684
"84",0.236263327740697,1.03133726643768,0.640559301724803,0.725979591305103
"85",0.184168353248312,0.963206732750654,0.542601290402724,1.45727746277922
"86",0.144493058200225,1.17577603203957,0.298552362979767,0.579557009255131
"87",0.182654996633637,0.446213269272331,0.278100997985336,104.071017899163
"88",0.302709949246318,0.338952098020114,0.422218310327432,2.52323546758358
"89",0.181667373773601,0.639149078709926,0.51619064544801,0.990733337240162
"90",0.255025236134941,0.296439755641298,0.358168848630801,1.04708216522128
"91",0.236420143878027,0.478888300409176,0.441740729292964,0.787317206054896
"92",0.157395046750403,0.851214960248375,0.395805290473968,0.683982905996765
"93",0.255625048779177,0.423351454041324,0.437841642231193,1.1858996354512
"94",0.0309468886744329,0.0329030969277052,0.0321009852681816,0.0325868572212695
"95",0.182539974806078,0.307481236845775,0.243282616844921,1111.10564438799
"96",0.275555369993892,0.45847550947184,0.466145478554314,1.42144676436385
"97",0.234380966805942,0.441311580469785,0.467050186738176,0.923819622816247
"98",0.202104209112115,NA,0.205113060247803,0.890616685384654
"99",0.199620563602621,0.431498246481132,0.352381599427327,1.07842786428362
"100",0.203026426948887,0.764948361779676,0.570023677197435,0.822118781062471
"101",0.272802321123572,0.423362984292711,0.341954203948588,433.191566941231
"102",0.228193533283551,0.467447629655706,0.434379534816766,1.01400604915606
"103",0.284381470270994,1.62485808409999,0.654509129413505,7.44972514130343
"104",0.215890174424211,0.64101991114151,0.543041708689958,0.778140463361419
"105",0.210623447565276,0.568362017035724,0.456641888224926,0.731801664713619
"106",0.0991904106508329,899.392756054648,0.325682965994162,0.599584911233965
"107",0.179829187670008,0.853438086026513,0.536861423533911,0.773120329984871
"108",0.251734817592256,0.681219589243076,0.54903057904001,0.826395769711319
"109",0.26614427530681,0.396673771592914,0.34876305828786,211.340486967065
"110",0.0344875446505959,0.0368903722443168,0.0359679358109064,0.0366212709798569
"111",0.310456372759769,0.382364956688381,0.507526963536408,1.42477664227147
"112",0.234879600621806,0.733177329743749,0.555493971274682,0.844822092004117
"113",0.225721113679412,0.670643934989121,0.589986080538549,0.84211084451037
"114",0.303731980347192,0.478469242225133,0.495531940561483,1.71832993987544
"115",0.176867667249584,1.80765680862552,0.605045333519639,0.620364482754071
"116",0.227598994340264,0.860899317532971,0.419327776161198,0.873756951958279
"117",0.0278920173932202,0.0290935826001783,0.0285941303569727,0.0289917771022265
"118",0.22840772667023,0.375131419606488,0.375201837986063,1.45173957551087
