"","log_tau","logit_phi","logit_kappa","logit_psi"
"1",0.169330711708701,0.991791247621429,0.210378422008218,0.910384018696467
"2",NA,0.604041612562866,NA,NA
"3",0.0702054576704189,NA,0.0580023162528857,0.653973116514736
"4",0.157954068640715,0.598890181770438,0.178765955427729,NA
"5",0.163412537227397,0.399199792061917,0.176470921851834,517.300812293305
"6",0.144870071598216,0.445705137883117,0.158823149083943,1.0584618294556
"7",0.154081802670585,0.379619825272604,0.168536006634422,5.38913663335312
"8",0.245993301458654,2.76856893354664,0.353348238305037,1.75343115443663
"9",0.170624960640703,0.575435044748145,0.210755832071331,1.38337091289956
"10",0.157411421213897,0.260672430838453,0.174854866371425,28.6225022004217
"11",0.159267420458091,0.338113998619285,0.162582146389048,1.25121865672227
"12",0.167335130728525,0.414417352655988,0.200350469945773,1.23241998382203
"13",0.156887576906207,1.13220970885431,0.20592896690172,0.692397594692259
"14",0.14442845230803,0.665667588070274,0.162203696788343,50.9834521451388
"15",0.199848860137654,0.319350603543606,0.233134655703937,1.37111517194583
"16",0.322485071894243,0.801200671544245,0.2890844242843,1.48203843873941
"17",0.184785099535609,0.73452815895219,0.229590928348842,3.19322322659576
"18",0.186547872845512,0.488674552795564,0.231451659119442,1.41474431882889
"19",0.213136527895231,0.481409100547072,0.278439870245718,1.33203837058527
"20",0.170347816829684,0.355654633507264,0.224712691384757,NA
"21",0.292763766324653,0.32806339356479,0.341910962875959,2.37116322386429
"22",0.14817282271426,0.702804429603858,0.169821246881056,1.00821275785811
"23",0.154644489535171,0.272128328665622,0.165016625939263,1645.27081184597
"24",0.133677744273109,0.68075723670646,0.156993723528414,326.526183108963
"25",NA,NA,NA,NA
"26",0.155311037364786,0.39681765779288,0.172027270156067,89.1210766176139
"27",0.371079074799207,0.36613573953854,0.424109155569504,4.62056247596671
"28",0.181555053777486,0.797871985682168,0.204539179915222,4.89195181856502
"29",0.176935006239212,0.714252369293627,0.241434620590897,0.971731909833248
"30",0.152160068548574,0.382670250569293,0.162967428794429,0.770440754590308
"31",0.166111846665032,0.324616032069214,0.182689664678636,37.7746532419025
"32",0.155370729820316,0.781018947847422,0.180467029007514,1.26113556982596
"33",0.154028409533699,0.492701603388849,0.174108247850215,3.14748758961281
"34",0.184285334826383,0.709079950197502,0.237844584402958,1.03592121730274
"35",0.199549644786222,1.42221809105911,0.285752040863778,2.55990533097936
"36",0.17820356302821,0.809655386320381,0.239232926984559,1.23031050089237
"37",0.157734728997257,0.514794035088131,0.182043906840999,2.55907155512001
"38",0.158573953944304,0.243037688964399,0.165015301348091,526.362767007756
"39",0.156315107348895,0.351751482145413,0.172601661693301,233.287730233707
"40",0.224868383599952,0.605996444519871,0.295088321299915,1.30600528538163
"41",NA,0.293977051900849,NA,NA
"42",0.17477956884924,0.459293327117921,0.200635831090634,7.61180120846686
"43",0.158796148165984,0.42774444494085,0.189007822691137,1.10715076940697
"44",0.149873558937455,0.455049984202097,0.160603466555816,NA
"45",0.14010430393881,0.8553849123701,0.152631894245034,1.37399186242535
"46",0.149870133181992,0.339268975942899,0.161110767637079,189.490858048478
"47",0.162449143703802,0.973011622095728,0.248071812477914,459.02075640368
"48",0.169929027382496,0.306093750736799,0.186486002567064,22.7833446119959
"49",0.144279204790519,0.311710366620155,0.165431297804933,1.60459786589371
"50",0.164284194781057,0.551231408864919,0.226410072391789,NA
"51",0.136106178134949,0.435159496371257,0.152349768843079,119.051974867453
"52",0.22230434653789,0.384869151964678,0.291431075778866,3.40853942902918
"53",0.217928056157545,0.438014135838515,0.299894440293277,6.51008878210545
"54",0.157715304086999,0.932437992260376,0.187314875788019,1.16028499180144
"55",0.186231529263988,1.84698740497955,0.258505614714188,1.12251635444807
"56",0.147136331844949,0.298323616375176,0.155784835807413,1009.87083107032
"57",0.0961176866577112,NA,0.106263716118881,23.2370301987727
"58",0.205061930731651,0.743655934416074,0.254225182736735,1.13546012561368
"59",0.183887966246882,0.493381743813943,0.221010369084719,1.11912401310679
"60",0.180331498142553,0.46447837529458,0.228572777304804,1.15239676447116
"61",0.171886645863218,0.835092715982793,0.2220494358301,1.03382973873395
"62",0.16010680524841,0.37217341657268,0.17911659248735,29.6662141166712
"63",0.161238821318321,0.393394544130988,0.172098290581067,2.54423422711542
"64",0.168386945980631,0.894332212859866,0.216921946986617,1.25139333429408
"65",0.140187817313067,0.292335621374312,0.1496945025065,665.2601668546
"66",0.18208599619017,0.668142218426745,0.221841966594503,1.90913528539834
