"","tau","phi","kappa","psi"
"1",1.39979799766781,0.867760319292776,0.746505252142737,0.531610304483174
"2",0.919686518629637,0.83912016250096,0.793792260396942,0.696876369235253
"3",0.924023115353407,0.898038778232699,0.82001887118165,1.31286767868076
"4",0.651533705024255,0.863486884812717,0.856742808921668,1.89460876914065
"5",1.09558767247895,0.90721868103459,0.776684127093569,0.514274643078244
"6",1.06254912867024,0.920213608976107,0.775264566694113,0.5976168950356
"7",1.08379078132288,0.924406130650607,0.796738413105235,1.20808252298599
"8",1.14961784893171,0.900602962563327,0.755504498313121,0.673124529321092
"9",1.23802809904263,0.931301863956437,0.771074685827915,0.81852945217044
"10",1.12919109952565,0.932061901301028,0.801548137165967,1.23289929974311
"11",1.08104551986476,0.953427310930003,0.776181051787834,1.0502626941232
"12",0.690812333681308,0.852287425079112,0.859476742538383,1.42471963699392
"13",0.970060506216542,0.880632949108736,0.811198811557699,0.767692725060835
"14",0.758468678841259,0.886695785960723,0.84038958778593,1.71720674719677
"15",0.954296614969933,0.899528829534223,0.824963937092822,1.28780744895444
"16",0.918247961410007,0.944187695983629,0.828685081826491,1.13338036685023
"17",0.796883568606162,0.890937919230921,0.846220847432234,1.20998603795241
"18",1.20119968192582,0.879716451958871,0.759567717789067,0.694012141253769
"19",0.921702353681417,0.9456238002566,0.808298179350787,1.24114307424498
"20",0.889144269442252,0.868343681993301,0.8288790859426,1.06005012173891
"21",1.02277218640256,0.864335831585852,0.80078453712455,0.848463254614736
"22",0.815055465863996,0.795204806349732,0.825170427742601,0.950134962620071
"23",1.13130104108639,0.905786338146691,0.777127454474706,0.710205313413532
"24",1.11238893503714,0.849037317729374,0.772144831004273,0.63337093626657
"25",1.12789236436311,0.901742481266067,0.777184440070503,0.817406567294609
"26",1.15296284972259,0.960696105296903,0.778616964338981,1.11349085304784
"27",1.12436988927981,0.941774637734183,0.764776173790836,0.979050909118742
"28",0.841893477353615,0.904467311113959,0.795259368347856,1.16965278133523
"29",0.989462073357739,0.923998690503144,0.814220414315107,1.38435663654448
"30",1.20173858077312,0.929857288077922,0.788500777759043,0.960553941831111
"31",1.15919516150121,0.918403971404396,0.776303519586798,0.933623141991891
"32",1.2690887132876,0.950269864197519,0.737683192788839,0.686089592405704
"33",0.717565463806793,0.89260339913082,0.848037809443712,1.43331395445524
"34",1.19694459781034,0.89018812431718,0.748117719316006,0.551259167712151
"35",0.840197196586002,0.867739444039312,0.809737953671648,0.944995162749415
"36",0.941560206665242,0.910214065818204,0.828245128298934,1.08095698109604
"37",1.04858944753534,0.907096587830092,0.807527634446523,0.536322483595927
"38",0.939538215586736,0.96544443300885,0.793508084486432,0.95464125879696
"39",0.851397282657792,0.895734503632119,0.833124797597454,1.12162090382326
"40",1.25626416629367,0.851768565081905,0.77083834981874,0.0310763828690799
"41",0.821659074378016,0.916859518792207,0.823980489636243,1.47462827362774
"42",1.16143045781478,0.966941582030191,0.754142578786034,0.841446225644026
"43",0.963875396574699,0.888059271471314,0.800274472321861,1.21360016436541
"44",0.777589822210374,0.912553879062117,0.830294669967181,1.02709954295351
"45",1.03583342645334,0.897559981580165,0.777718148829755,0.905453340388204
"46",1.40754683488522,0.958338375599296,0.735522954737839,0.63693759173965
"47",0.795533712987876,0.88584035519282,0.85119085054473,1.65023018101993
"48",1.05042786873799,0.897853918654722,0.799383523923225,0.579718937616211
"49",1.13818879112061,0.878895842488607,0.788125690409417,0.78571060228556
"50",0.980420164226934,0.935665304769301,0.822644688092089,1.22513040653595
"51",1.02961827430861,0.864632251949154,0.802906149634647,0.764661259059143
"52",0.806370421230864,0.889290015628071,0.829664042832517,1.01242175933307
"53",1.04110221341666,0.914734202751364,0.782013774410248,0.788692479532527
"54",0.874247951614556,0.852293761575847,0.818545464588096,1.07457955700015
"55",0.747249274541042,0.916916177922378,0.849949944871277,1.54274418242392
"56",1.07994443820391,0.960910502271844,0.771971191257619,0.67284199100858
"57",1.29297540747538,0.937395147072574,0.74192107635222,0.392304737200889
"58",1.07214675311647,0.925894265616807,0.779846662604421,0.867044953858685
"59",0.815830180037022,0.822360893374047,0.827300977976922,1.13506657134698
