"","log_tau","logit_phi","logit_kappa","logit_psi"
"1",0.186973018367554,0.488054047280173,-0.380853740051934,0.0743959741274144
"2",-0.173103838600771,-0.515675436387778,0.404405740415203,10.2887844060712
"3",-0.148974188286059,0.019093628242911,0.350391192867739,0.382509602379442
"4",0.0547395539131637,0.0490369696161113,-0.321774884767184,-1.26046490622506
"5",0.0249293010066923,0.370044351186836,-0.113321223751908,0.433365387656958
"6",-0.691156310968067,-0.471355298814677,1.10348646744327,2.09694241376019
"7",-0.152110987516164,-0.525577374292476,0.473963177492052,-0.213377574362175
"8",0.168785614267725,0.967141828449174,-0.311815401047845,-0.862535447672244
"9",0.260562386032682,0.186368103596142,-0.630253286107697,-0.672196767028354
"10",0.164231566636591,-0.00999383914986396,-0.0547026233140053,-0.157448844045294
"11",-0.0319931982318141,0.795087156848639,-0.0022181928274821,0.973824475938896
"12",-0.366570878788211,-0.150616936143693,0.533406923028987,-0.554675004164219
"13",-0.325071055933822,-0.569136889869835,0.564712505764351,1.32550941639562
"14",0.118090481281609,-0.016237612446585,-0.256219576483457,-0.473395384545565
"15",0.286509848329337,0.636934207481609,-0.724696050797758,-1.69580786055757
"16",0.125855506810779,0.709630326505911,-0.140141596958905,-0.595843330526124
"17",-0.212810671378847,0.0792226816483537,0.449167756542393,1.80244764086401
"18",0.098543468506861,-0.66761691091325,-0.243410734568831,-0.0728278150836931
"19",-0.00982958056591075,0.067513328590824,0.0281983239306711,-0.214837059804372
"20",0.00416859885897792,-1.13784122546623,0.148177459301422,0.210757523145945
"21",-0.19545798696485,-0.171281002025902,0.431319955566253,0.901455875186866
"22",0.0191644763294917,-0.519906660011066,-0.193718225107657,0.310692307505504
"23",0.0977310970944571,0.323368454700686,-0.16718692448372,0.516748283815671
"24",-0.21136306168733,-0.529443562220286,0.392759042714489,0.18530186244363
"25",0.16799963707794,-0.337787424671431,-0.302623533406852,-0.0966889651703889
"26",0.200876440781092,0.211999349447425,-0.465150766923348,-0.779287488039915
"27",0.195876073512239,1.08404910063876,-0.241389666169748,-0.586245371605139
"28",-0.176309708447626,0.0736653916684617,0.220717188343198,-0.778770499963596
"29",-0.249408463455454,-0.112545606469631,0.512557529332054,-0.293935483294403
"30",0.122978582513668,0.387905339572635,-0.208641269512781,-0.0163754854468649
"31",0.0227125504035048,0.275952488899863,-0.0251701365492909,-0.756664627899996
"32",-0.538903643675928,-0.7641536349945,0.926906527871708,10.025712125883
"33",0.147884618324411,0.116204708480623,-0.502860950378536,-0.824715712103128
"34",0.2522286134112,0.252232655676561,-0.501772201970668,-1.08117472315698
"35",0.0360420508376874,-0.0649178177113646,-0.114141158814201,-0.00291766085936194
"36",-0.259886617704352,0.129421124696639,0.49384245819565,0.417406130099148
"37",-0.00208905546267847,0.441280239760993,-0.0788344608731822,0.217589880158925
"38",-0.290210308383113,0.0404125118712832,0.34657010155365,0.653042267241656
"39",-0.210088241680386,-0.161754876173384,0.386328407755996,0.703868482160719
"40",0.140279795038718,0.00274540767963761,-0.174842289683882,-0.930645858763324
"41",-0.101536059132088,0.307030522792543,0.117283291542123,0.0495062362781666
"42",0.143359042337954,0.678160526095358,-0.466960656003862,-1.90795572457838
"43",0.0801661649939694,0.362535864444795,-0.223146134311851,-0.496012735264366
"44",-0.122262915506003,0.279987656027929,-0.0278761002239763,-0.396152394806858
"45",-0.00377834910666658,-0.0285621774628875,-0.132282951473196,0.290949362973674
"46",0.161461279937309,0.814305076414644,-0.251321189298002,0.337107934318253
"47",0.01343512514184,-0.351356544713126,0.0461507617226652,0.0867566396680679
"48",-0.0853701479315942,0.053447280797287,0.184743098305737,-0.857237130789584
