"","tau","beta","kappa","psi","mean_E1"
"1",0.257904441196773,0.15144005822292,0.118384207799841,0.171827309316233,0.436608300497459
"2",0.28868494291333,0.143450623176186,0.112431917856919,0.180391622689378,0.000196500338282549
"3",0.211706025607618,0.158714584253022,0.112836460998252,0.24877689137096,1.00082958754874e-06
"4",0.166303944884844,0.0930963464832484,0.0957695965336119,0.187902459074976,0.0130602919582712
"5",0.232703106286071,0.0986289035042516,0.184265994297245,0.619612846427205,9.63368849999404
"6",0.223748762633449,0.118317120838266,0.0722842447903368,0.165797790392029,4.44531533730655e-08
"7",0.253997925781826,0.125637649363728,0.101292008073166,0.191955334632509,3.83514755331766e-09
"8",0.339495235783167,0.233794148167904,0.0926039201485623,0.176373101948894,0.000194882683125467
"9",0.249887179098025,0.161910812240648,0.0928519767813583,0.199532707748285,4.56506795371928
"10",0.195148497650757,0.121755330129521,0.103170865017452,0.210178695908955,2.97912328915548
"11",0.185725823275364,0.133304819782221,0.110259884862605,0.176781202319388,5.89834836527798
"12",0.251031029532481,0.186065618355692,0.1180479739263,0.17678702624144,3.74699682300972
"13",0.185847814844295,0.102288801483551,0.0881324398836991,0.202871305685283,0.324539793855669
"14",0.448405920258022,0.256910004802423,0.152452764925936,0.125213430808793,5.91398624815476
"15",0.285275297496339,0.125326633657614,0.111351820288341,0.178870130230103,21.5554023727355
"16",0.328192751310648,0.260851486819634,0.149278158729399,0.149296879250507,8.43726297400108
"17",0.349929502885807,0.205107538299576,0.138494592334282,0.205771533310478,1.3225878964981
"18",0.351570753044438,0.260479710713835,0.154657463667233,0.17567828818269,8.93335706626482
"19",0.311318871450551,0.182476706487586,0.0904766092272953,0.150622966413526,4.80605600909911
"20",0.28765933336615,0.158375785507666,0.0991375518842584,0.185177543452661,7.09455663996657e-06
"21",0.269594900788225,0.142013338074661,0.141830350020445,0.22142621525138,33.1250044715573
"22",0.00614930000284971,0.00287409151646158,0.00284204281842623,0.000822365492394112,15.78968869241
"23",0.134870293966769,0.0893246009689834,0.08970557809703,0.197073965254484,36.1904487182543
"24",0.326416019090839,0.125940395073908,0.136895922370284,0.261886555427603,8.95511733303135e-07
"25",0.302002796989027,0.148842921216102,0.115212489667939,0.157011057786691,10.0194125875728
"26",0.351871253627361,0.132384167634074,0.122566959726802,0.19081034550717,6.26336150818415e-09
"27",0.381483161986377,0.103568817226229,0.144230131616595,0.270399158000608,33.5456557343266
"28",0.392744009644605,0.204798997047052,0.120942349805815,0.19821244988442,5.15329178923819e-08
"29",0.341020355595822,0.180632986752285,0.125956522252365,0.201015222979103,3.91816467973212e-07
"30",0.213342833772491,0.119410341603308,0.115246641059881,0.199738418239282,2.57331665565878e-07
"31",0.00375324203834487,0.00163063493885593,0.00156099395126222,0.00134902186110863,9.54407967686202
"32",0.237398617994426,0.112637501061411,0.122766254551047,0.220049293323866,20.5923391443377
"33",0.288333278649394,0.0769387163955472,0.13149029414667,0.240413100585217,22.3541939027255
"34",0.32127623897528,0.12631568735403,0.103050347485502,0.191650117043023,16.1322925930547
"35",0.774173477407698,0.395787810555251,0.141261738229503,0.128314314823357,2.2131584500229
"36",0.302450332110519,0.152128546311078,0.117616239885154,0.000800873688341989,3.64677355370793
"37",0.156328669360757,0.111832103792336,0.0855266155579844,0.179544943158943,18.8584239126859
"38",0.289289396105572,0.185612108914481,0.123033763392464,0.183124073239587,11.1011493239212
"39",0.173745411846433,0.081973268300228,0.14204453768473,0.436893951935557,4.45077204127152
"40",0.262333013775709,0.124992004575442,0.134757622775966,0.160077843417268,15.2279433499903
"41",0.30102630086386,0.232289935027894,0.0919783791254481,0.134223688498511,3.47724734257286e-05
"42",0.407092714469019,0.269917063653948,0.132055891649495,0.178617951496138,9.73882575468918
"43",0.267343074248813,0.106409048166264,0.13166633377179,0.257908485078646,3.06834041577144e-08
"44",0.269016617580744,0.237471966265867,0.118883932058195,0.164220966848388,2.31546867061995
"45",0.125542388698276,0.0834490730830675,0.0938637748299626,0.23788067619632,1.43680859011807
"46",0.157490225759041,0.088353094009837,0.0777488530419198,0.160560475205425,4.96431564390783e-05
"47",0.332817776376769,0.191837490602095,0.0777672031588894,0.15302247961476,26.8066874847769
"48",0.203634781527428,0.1012580936174,0.138111721963491,0.353889844918131,4.17354668479622
"49",0.259667474285647,0.217118696002116,0.112724697199378,0.155586363490048,9.17245477285407
"50",0.197771978796866,0.132190863979433,0.115313594503634,0.28430198884537,25.1488097482325
"51",0.00390287657437496,0.0019092902560204,0.00192195919336131,0.00148762316807811,15.502743520668
"52",0.352371097796795,0.18931825664954,0.145213235024284,0.145191111268478,0.723941492176562
"53",0.369284933734777,0.146494995377,0.11338400914683,0.145954217506215,7.42830255064497
"54",0.16014834948671,0.111825656506312,0.0910801599521797,0.256068645559256,19.3345881239881
"55",0.364675711063059,0.247761890811168,0.156712840876467,0.215598855542824,7.7021442684391e-07
"56",0.10739923796086,0.0926943201702169,0.0935656713454239,0.284591713492414,3.665423188432e-06
"57",0.330370427355908,0.123405941461286,0.0852742682195503,0.150228160992303,2.81271241412926e-13
"58",0.322402480580657,0.227960332658657,0.137702534777202,0.145293109409086,2.29154152648151
"59",0.603191481410229,0.61705800741717,0.142370482100056,0.129170454559875,2.50444783514162
"60",0.296838406506202,0.128417634382009,0.128795246669024,0.247829769675427,19.0439205999365
"61",0.343497084157336,0.136234637485203,0.119613435694406,0.218168915996971,5.42148417783041
"62",0.328125187836433,0.118733503134855,0.15356993910096,0.207180178664321,10.6999266900673
"63",0.153012826490909,0.0784308244627062,0.119168730447696,0.260457050179842,16.8437072846717
"64",0.318180643591026,0.187903695820673,0.0868132289544613,0.1513379707824,1.31206982723092
"65",0.230619983689052,0.137423803858176,0.112899523483387,0.192602759519451,2.16575907052143
"66",0.288807366703783,0.195378133686152,0.162518892730717,0.343097417376057,4.91168841472974
"67",0.078968258547789,0.079272213524465,0.0956421310303701,0.29712866292547,10.2089835495735
"68",0.00818054600678546,0.00176939857125013,0.00180757810643833,0.00172660922672847,0.335128082876728
"69",0.232065455868261,0.101020697352313,0.125057253294255,0.341908980753869,6.01368108783735
"70",0.21429115332374,0.108493736941072,0.112401143499875,0.203489407996887,10.0450398212235
"71",0.244421891218127,0.171006394635157,0.124202121566747,0.21224160865653,4.6987797300617
"72",0.172842717889405,0.124222161880119,0.0950463912802492,0.220102663561573,21.1058303861354
"73",0.359143707137722,0.165693059448075,0.153560268125211,0.000829779095515313,10.7571964233052
"74",0.315936112466237,0.17687832749789,0.109418605726552,0.200028351321409,3.29640082837945
"75",0.152905699487434,0.107143358222285,0.0887247325889594,0.19046599553948,16.9543093137505
"76",0.171997897315053,0.137654342278219,0.0859523995602001,0.165422703834989,1.753515738396
"77",0.253713457849137,0.168865369884549,0.130925128762953,0.190404256927751,21.7073348976013
"78",0.26099927795093,0.156420730639288,0.10868067923083,0.229238632328715,1.42674977435688
"79",0.149776365550888,0.0745262522796846,0.0803848921745928,0.2666750180932,11.2032449290539
"80",0.162470768389975,0.00169038707541699,0.0587913863377883,0.140523781927016,1.32854370810943
"81",0.267941745987955,0.149834712956589,0.104605903895264,0.184944481496428,5.73530489980025
"82",0.430772577110272,0.224670617807016,0.114782988934252,0.129229029880873,1.42398094105102e-07
"83",0.336839675941702,0.169447568087883,0.122546903682379,0.145920081301147,2.1150388537218
"84",0.271376381176408,0.297820498824687,0.0862422426158462,0.122547121152298,12.8028298654025
"85",0.225455061580421,0.223017421289192,0.119955519289562,0.177963720626069,0.628263861851252
"86",0.169353080633193,0.133692441506272,0.0735927831425761,0.144403906305754,2.97268074137392
"87",NA,NA,NA,NA,NA
"88",0.105056756798431,0.0820743739959186,0.0925092894776096,0.329349355164671,19.3366649861845
"89",0.276785992427856,0.155595189454135,0.114710290068829,0.235048353029854,7.03298004537212
"90",0.00177757108176786,0.00149083865311689,0.00136290645612329,0.00108747704760625,58.7971965158582
"91",0.184598507445071,0.115664744589624,0.108226777729577,0.193722895149598,17.9364853404685
"92",0.235203859346666,0.149790089063024,0.0915606121214573,0.13791149348449,9.25879529115325e-08
"93",0.175229316818035,0.111158254768488,0.105030467734273,0.195491883357778,1.56023153498723e-19
"94",0.271544908960284,0.137361509669339,0.137403418560162,0.261253848206356,6.42072846435274
"95",0.0871016943692872,0.0766086754210203,0.0563243517121496,3.66210500576106e-09,8.94768517282434e-10
"96",0.223645345551834,0.096516966058104,0.107536880360471,0.298704639791126,25.9923560898004
"97",0.207051158698011,0.113006546850096,0.117772348502804,0.22184410957983,10.8563017321015
"98",0.00885771628899416,0.00455008469839777,0.00459645411741843,0.00488090844057375,0.509518921511676
"99",0.18161208706505,0.107932018436117,0.0877448210828637,0.194153451516802,18.5059166969289
"100",0.342213202600838,0.168774479715255,0.136329639400476,0.218233881990287,1.95635298278389e-11
"101",0.00253247080499589,0.000991387787650297,0.00101155182302318,0.00089570920948151,0
"102",0.215023328744406,0.116695345819633,0.108127562910638,0.223486193586577,6.44695937630732
"103",0.297671233794132,0.260726739941593,0.131195981930352,0.000801978182445086,4.60336255003301
"104",0.274458805275472,0.159916520453369,0.129163824915748,0.195113769850128,2.0164445387158
"105",0.271611016312566,0.144935633739657,0.113385252222241,0.181521693383088,7.42911396654226
"106",0.155774674286941,0.0121276353727696,0.0607416626370926,0.122782891026611,5.52004458141049e-22
"107",0.350173248622592,0.199112306437861,0.120349053655995,0.158954568739018,6.39687819798272e-05
"108",0.253758897243163,0.160090650060042,0.129070448754921,0.192408646871543,6.42716899389316e-05
"109",0.105092349534138,0.0734099683221785,0.0747001351247575,0.00235422291184897,16.9806722765636
"110",0.00208208284282196,0.000840822402281002,0.000920616633545082,0.00064604482802081,59.8779905907164
"111",0.188666932310514,0.0955860250506957,0.121991415256724,0.262773108061493,9.6672170032906
"112",0.21916150930459,0.146433070037023,0.116349668321898,0.177544015262769,21.1059690383316
"113",0.31643934465845,0.15839805385746,0.134383691601667,0.166225887516769,23.9276081768146
"114",0.228134393474113,0.114578767023574,0.118249080799283,0.183320963930924,2.83946048081424
"115",0.380851515837536,0.296197806479973,0.104509911155365,0.122006535701446,4.32999335694992e-05
"116",0.275402459412933,0.188861770426048,0.108202135429499,0.208564113597272,2.73916807880471
"117",0.158357095634371,0.0843348326860042,0.102510785557923,0.238313625641296,6.00415034634323
"118",0.12683988372538,0.0941287065182129,0.0924311370270757,0.200148377337439,16.8913237194767
