"","tau","beta","kappa","psi"
"1",1.20175518938271,0.53040255454859,0.423894923594101,0.421347222828979
"2",0.421609628143601,0.750242895392003,0.799805494708641,1.00557034349621
"3",0.841470711937394,0.513877436595516,0.561505621710582,0.329686513032942
"4",1.15971317736183,0.399136175759879,0.401283852678455,0.347267946516283
"5",1.00051802222984,0.456003495698184,0.49108951056468,0.477619693858387
"6",1.24167935548651,0.354249435856783,0.393118594581373,0.400744182226305
"7",0.554212181746758,0.7237260202648,0.729388583131466,0.994210515015573
"8",0.607242594132473,0.757062664526745,0.684549301749365,0.352968696774296
"9",1.0390253416265,0.36988258546427,0.433155841993178,0.275220933522724
"10",0.890730806874395,0.474067896728881,0.543449099500567,0.707765630636033
"11",0.420114770894266,0.763278973057033,0.788780909555422,0.814129089568847
"12",0.872179436013665,0.411296102768758,0.539260731107414,0.716472696679533
"13",0.719577559488687,0.69481762827717,0.660416441959091,0.544080696921015
"14",1.00520863029966,0.451625393928246,0.492831165338216,0.50948477686228
"15",1.01857013113112,0.441304457528288,0.526906580988798,0.41887845157637
"16",0.924097023359537,0.521635379773937,0.53818239712167,0.457893491849781
"17",0.953945761865492,0.463523216720043,0.483516100776669,0.738001768756136
"18",1.0544069401204,0.445422707982103,0.47775783054958,0.27078868624215
"19",1.17196120269281,0.432103557384283,0.40899586349329,0.390770435732312
"20",1.2484789492647,0.397649047630446,0.395994702823075,0.350969427289909
"21",1.08818553497031,0.419881067191717,0.493159974396688,0.410079099427434
"22",0.517346241828489,0.706545833674484,0.73752093260858,1.14532065984558
"23",0.941802192746212,0.52383541140619,0.54125562944656,0.493208381802562
"24",1.22688564307728,0.501147292203092,0.376582498436343,0.427325083390729
"25",1.27301702882862,0.353323530107469,0.396101978734053,0.396186606612682
"26",0.465297182083798,0.731919273706616,0.773357436880761,0.33613400529287
"27",0.817425468179922,0.519772129076376,0.598908013650676,0.705087623774396
"28",0.409652712668327,0.761017083562524,0.79078002417348,0.976829078222459
"29",1.12403886592589,0.44301711321969,0.450616390065546,0.477958480712423
"30",1.29352334287758,0.38364904231675,0.348022508630253,0.464848362976327
"31",0.818077179252269,0.563741067608221,0.588699256283425,0.798013000782806
"32",1.10733172412066,0.377682974265075,0.436472405027654,0.508877973239397
"33",1.03615589172648,0.482919389042472,0.468365371099803,0.608134803617718
"34",0.922347579608391,0.567754335112067,0.549194731374198,0.402162837878254
"35",1.06579967580636,0.533742069960544,0.473158835488701,0.656122212106765
"36",1.31043270193409,0.322142743794888,0.328327677122456,0.350775823999592
"37",0.898924933354075,0.420955519056801,0.52935867363661,0.554940344417381
"38",0.913143758695462,0.489980239164696,0.492979589841498,0.632706081070958
"39",1.06587660180244,0.453767381055034,0.445433609884266,0.309776429961583
"40",1.01131670128112,0.513441451663522,0.484810646316292,0.358885813620673
"41",0.962190225274641,0.513299726129415,0.527411480709901,0.47344173310938
"42",0.924611924538315,0.512191991263172,0.50922933941703,0.738896751814349
"43",1.10670274374435,0.460450968670735,0.458295279616079,0.607714590743898
"44",0.838366543359577,0.507541435282695,0.564258553347413,0.630163925271071
"45",0.90052372543836,0.483169063969466,0.54403862003121,0.56725284080123
"46",1.09622433875167,0.514293756424773,0.47699220479405,0.355864408147829
"47",0.849227169084198,0.630508583938063,0.59425362203335,0.511570064466452
"48",1.02587422905836,0.475568642687641,0.47337051896388,0.303447240278761
"49",1.08390098117757,0.45718035122563,0.424681007867529,0.418146390370305
"50",0.961118403622224,0.466576646784231,0.484655011462615,0.527294564619907
"51",1.06164068213205,0.507732895690679,0.463275691540927,0.468723521730902
"52",0.910101997434,0.543778208372274,0.535899032415094,0.600764567756735
"53",0.912264455663072,0.470872054207556,0.528301729233158,0.757268055303674
"54",0.95903012125737,0.676484912238689,0.516130110364596,0.382299725459911
"55",1.13145046190732,0.300834840488528,0.455509883586466,0.57585435634357
"56",0.927376522025472,0.519371204460839,0.5032798489419,0.369708186391629
"57",1.18353482892574,0.482251824122398,0.434797120856856,0.331157251764578
"58",0.838738298618849,0.607546798354282,0.574460528351675,0.666443157013707
"59",1.01622462757855,0.389540348246711,0.524462036696981,0.61832144237888
"60",0.476777104754323,0.736422177356098,0.767652483063196,0.948192822221052
"61",1.11015517030315,0.382665169593205,0.434747876627722,0.466992840016945
"62",1.1197202621555,0.455565863881539,0.479199878067208,0.622450524232864
"63",1.12741583711041,0.374484985160539,0.471441239048095,0.471291210893831
"64",1.02494087969007,0.412717453825857,0.485729613803277,0.436572417593548
"65",0.77915589887037,0.568554519038398,0.612553009015231,0.71549858843407
"66",1.12911711595099,0.428570243540364,0.456371152647574,0.317186430934591
"67",0.838729105752818,0.504292443607942,0.579373567827072,0.467253073029107
"68",0.958772848680747,0.351922382704152,0.520613575659626,0.542226637011987
"69",0.807389833929599,0.583113309160613,0.573261187140804,0.73809462036056
"70",1.17554218393422,0.301097337026727,0.382268952215336,0.202202797716188
"71",0.644916093677242,0.724682715402862,0.672797517160202,0.899550563865485
"72",0.898475027619456,0.624301513831772,0.586146924173443,0.389698448862892
"73",0.84843394164238,0.548914501249237,0.55994090163777,0.457294486123042
"74",1.08507591054695,0.397794739858724,0.452810937696948,0.471135352443698
"75",1.00765540181286,0.367317596383812,0.501160692171854,0.557733102255216
"76",1.1567837303276,0.454423818466602,0.463209405880462,0.319301777057222
