"","log_tau","logit_phi","logit_kappa","logit_psi"
"1",0.102807294648811,0.227900040509611,-0.362144150018762,-0.873590827744751
"2",0.233218422673,0.149143705347045,-0.460857669175174,-0.0296768600701529
"3",0.0248550867017532,0.688636598049447,-0.081223393967825,0.941025400239394
"4",-0.253067256315757,-0.384506981905972,0.391247764493701,0.595120297886468
"5",-0.378023191833035,-0.382108962832531,0.518474572102588,0.685047271092016
"6",0.18069061905439,0.966707700331323,-0.087227372200133,0.717991439442479
"7",0.145660550774527,0.478217439320342,-0.219195077159418,-0.308993576182505
"8",0.424387730873512,1.3541799728011,-0.750706795036989,-1.52625688774547
"9",0.22763677540477,0.962302884352743,-0.530039753698887,-0.549723272111412
"10",-0.0575570662141433,-0.0040181666143395,0.0576704021844826,-0.206665742910042
"11",-0.130124968396121,-0.302203643411242,0.0405374748297726,0.0477176345134276
"12",0.042353115004192,0.335490042212365,-0.126879611860548,-0.25804371896386
"13",-0.0311760818114491,0.326269821175373,0.0783868019922144,-0.30408370118619
"14",0.388635670895054,-0.288260279005953,-1.12698728811991,-1.67554531435249
"15",0.102105399475462,0.0545741798531901,0.00868132962546418,-0.568906576284453
"16",0.15925197951601,0.0689232673369319,-0.599632695673978,-0.794157051672264
"17",0.142085357865051,0.0635721265699846,-0.120767319783117,-0.00487258444952466
"18",0.0966456484256744,-0.210337801400557,-0.299371581994548,-0.154425963866431
"19",0.401838277861016,1.69730125929874,-0.801336612497517,-1.56464000404868
"20",0.306735182157537,0.674718583359705,-0.740489712045996,-0.736371275528319
"21",-0.00847040367885226,-0.39050319174835,-0.0360552256318579,-0.771760522913575
"22",-0.0729682518274127,0.180463933839293,-0.143253778579933,0.588785199920022
"23",-0.248819452488494,-0.194397984906728,0.321153281517816,0.77184496546346
"24",0.137157582979573,-0.553714384958808,-0.234251724333046,-0.300922332868703
"25",0.23540219307834,-0.27507383367302,-0.555184596192782,-0.249166767426089
"26",0.29633034821015,-0.0881032025578772,-0.418124655151233,-1.43658905730017
"27",0.106141542667444,-0.743029879258742,0.0852292401949161,0.405007003591922
"28",0.385899537034463,0.273676239850814,-0.7933559647358,-0.939534877774072
"29",0.306062455109937,-0.0193627913954409,-0.697909099370314,0.161578992019113
"30",0.00300685659478944,-0.0412332853450842,-0.148639185958574,-0.459575187161075
"31",-0.243875948391842,0.0364116392276785,0.351718418043505,0.751648823885933
"32",-0.0353546903704672,-0.420958775265804,-0.003651712361506,0.321813766927808
"33",-0.0340320172139844,-1.02969008783476,0.0878811622374211,0.0224032867153517
"34",0.210526551765787,0.397602028467517,-0.0100122212352401,-1.17990412500404
"35",0.705003663981698,-0.358307108507991,-1.48753711486982,-1.39947459387826
"36",0.202061367764701,0.195963729974067,-0.421423053915085,-14.3622958845073
"37",-0.0918818863677711,0.537756122834207,0.0891712730581181,0.771174989158251
"38",0.155713331118417,0.180519765732456,-0.46057792235613,-0.752125997259006
"39",-0.568725228310992,-1.22942714522092,0.85494735359329,13.4072822390168
"40",0.0804491703773948,-0.315790573844703,-0.47217936647479,-1.07562540190022
"41",0.389457075511201,2.39089587615943,-0.901452127733241,-0.542228144588835
"42",0.365805805675154,0.535793808149486,-0.824622834717336,-1.27234408868672
"43",0.0155028443243077,-0.378661142191918,0.0121851534954257,1.42468162414262
"44",0.0761254164595651,0.638274563472293,-0.156531848376333,0.913145866022378
"45",-0.352480424673089,0.212094635402494,0.42765045446653,0.62292184703103
"46",-0.0750334644455666,0.201138098514608,0.179809566878855,0.45635099010477
"47",0.574442262377792,3.73016753502219,-1.44743201783527,-0.497444823128055
"48",-0.306901349319411,-0.381864264030802,0.510244959417388,-0.075303063507006
"49",0.124717202575565,0.013962427794861,-0.427530475419674,0.387625047860174
"50",-0.194751877406002,-0.417059275281266,0.422474142568431,-0.212395211698907
"51",-0.322526253998485,-0.417829165938399,0.379447674686584,0.991136247294521
"52",0.211070732830139,-0.0834247787554895,-0.619608132924663,-1.93749802358845
"53",0.370596000422626,0.128537061968529,-0.7133377444275,-0.673639037951919
"54",-0.245231927256704,0.601420549234729,0.571157584085978,-0.0381460303438668
"55",0.146775429970086,0.326154622383189,-0.229421687106529,-1.55367339171283
"56",-0.446560977110731,0.095362767272479,0.531452505461049,0.22412207656133
"57",0.354354784011254,0.687193941813172,-0.208216853264717,0.0887191927300067
"58",0.259775298045657,-0.00287642985499527,-1.1288735589865,-1.01341760434296
"59",0.597441753687767,1.13953607483245,-1.46680511901814,-2.25574732545235
"60",0.0736277372823133,0.0538148107667567,-0.0218808176172164,-0.340979380058936
"61",0.196582172783863,0.236173882770943,-0.137273160013051,0.390679151804471
"62",0.0342854467216864,-0.403900457260231,-0.0591194129120133,-1.01761105845442
"63",-0.395378979358425,-0.590827997380966,0.593093930810569,-0.0875442021769865
"64",0.365061056430502,4.51565969190349,-0.447518074386824,-0.525700417591689
"65",0.00688966359807501,0.400476461337459,-0.040785974624201,0.0996801094936663
"66",-0.0242286002837125,0.268026143423783,-0.186768015459053,-0.0847660734764228
"67",-0.717567545310989,-0.241211842048876,0.879751429532366,-0.577290884859486
"68",0.0337139142060788,-0.440699035350817,0.202442307796252,-0.514882225379791
"69",-0.177085497566934,-0.0968240935227513,0.495673251725406,-0.345839028391082
"70",-0.0761308570142667,-0.283831869071304,0.124624059468281,0.0922727983753065
"71",0.0462116957693778,0.621141801138056,-0.337116085741555,-0.414388170276511
"72",-0.117473563543834,0.0513827871372697,0.199450877194767,1.49446758832158
"73",0.125635577549992,-0.332234568802476,-0.220938576203349,-3.65086793961417
"74",0.221718967969768,0.54862499340737,-0.21721037379883,-0.385523241584154
"75",-0.224129200357718,-0.314204871888167,0.452276766918028,0.960638845497914
"76",-0.0415902297295643,0.355246313684269,0.0198423755825107,0.736816265426042
"77",0.0542269811493837,-0.440152884115986,-0.472858815199557,0.115132933503293
"78",0.185552451095443,0.418511496942683,-0.599114838148762,-0.0236022798681796
"79",-0.218855017103663,0.111330246483237,0.623336003603315,-0.261507853533484
"80",0.234505482031858,12.0045096000198,-0.798473653090019,-1.04380636703841
