"","tau","beta","kappa","mean_E1"
"1",0.866271165053006,0.514136861694854,0.549470274646284,2.69384187595644
"2",1.03171382260782,0.507303701528824,0.483691577586528,3.2063044592461e-05
"3",1.0019604582367,0.296381639943745,0.395622563154718,1.33776052004689
"4",1.20701077307051,0.571059434182295,0.463809362691224,7.21451330054652e-06
"5",1.33108394033373,0.296969592951383,0.345331511075651,5.7211357688294e-05
"6",1.18173526511549,0.443944226844275,0.442342918827963,6.5213675127198
"7",1.223024443765,0.731778889457193,0.46993092163964,4.25696848989288
"8",0.94368716463047,0.498614607212326,0.517044842497051,3.74900340808054
"9",1.08697208711275,0.380619153623129,0.52950626205126,1.1418822006694e-05
"10",0.971280130946992,0.299751508397494,0.445653861332624,1.24137747289365
"11",1.04694013083724,0.521857604340778,0.395795030506792,0.000202625088867047
"12",0.927277885352389,0.474637090214463,0.525200943572718,3.49973899535634
"13",1.20233831477268,0.52783278912404,0.403533767163238,0.000111472890897311
"14",0.775294610661472,0.631942283393876,0.657426337098868,5.4004297392349
"15",0.552577741014284,0.616002329656623,0.728654541198008,5.11428968244761
"16",1.06185594956006,0.447464638265149,0.478393447653972,1.79565885265837
"17",0.622211624282951,0.728029032288172,0.668382535473056,9.54343651625472
"18",0.762243859244643,0.543955199095657,0.602032094052409,4.42407577908484
"19",0.843911152285516,0.510619247651718,0.633657447497701,3.22007644742768e-05
"20",1.5104825964605,0.182707784828924,0.33453152724803,1.91598298412795
"21",0.862852564769786,0.617586911591906,0.607446970589758,3.23907846068029
"22",1.00394045838323,0.549491869223903,0.482916635648443,4.75693620908405
"23",0.856608178877321,0.441387751789087,0.562403334798445,0.226611630762254
"24",1.02877557598371,0.423216243878454,0.451271231030266,0.485322005075718
"25",1.110031165601,0.358003469275219,0.28261899263499,0.710660201295519
"26",1.26304394883058,0.68658511091528,0.371692515784782,3.23698384710897e-05
"27",0.837378916451127,0.519395835094991,0.592436648381921,2.37876739841014
"28",1.11076575800659,0.669701221030898,0.514332772859785,0.0143317115499388
"29",0.875911447542948,0.539093301296608,0.5634093337931,0.00134606370983725
"30",0.932863282053631,0.776232691767524,0.493356484044942,0.00582911543989534
"31",0.654592526477402,0.542687161682002,0.648713911264357,6.69037896402849
"32",0.465164919061594,0.738516337921392,0.744931732015064,7.52085024849652
"33",1.04516257646793,0.663630581344861,0.51308252462057,1.5598265221608
"34",1.14650742850767,0.412928259032026,0.502526775639622,6.15838231470383
"35",1.35282867845963,0.263619959929498,0.35157700017326,1.26525348572726
"36",1.35282898899697,0.0962133811090179,0.308337607495821,0.81256355461315
"37",1.40295706944936,0.0563135163075362,0.283936655124535,4.08216363859903e-05
"38",0.837101294990222,0.556521694332154,0.619628829412826,0.00153586054319339
"39",1.14540695664504,0.282365949899124,0.394611262269769,0.502528667036096
"40",1.49293072601268,0.137090357125261,0.246042741669761,3.9243257428894
"41",0.944593794696396,0.437479492608782,0.592833534980694,3.70229948443356
"42",0.865638555386739,0.49929185812275,0.58243706295461,6.80177304650613
"43",0.883751817766547,0.430185411503625,0.579011586317844,1.2421574147418
"44",0.944826434790806,0.54548795555073,0.548117539338154,1.94833848456761
"45",1.14910787046646,0.348677843294696,0.489093096152357,2.22405303828979e-05
"46",0.993850287413577,0.414742707834745,0.485778882966947,0.134353551147991
"47",0.839209842786404,0.595393929566398,0.588029226584474,5.52409894024219
"48",1.1497015015696,0.521762044255467,0.425925638645373,0.000227679837606876
"49",0.870308745882869,0.538432532971412,0.562321388521959,2.11681832164498e-05
"50",0.829691178212894,0.451395976246983,0.505075251545569,4.15129705685779
"51",0.78836597114786,0.658095828158984,0.515406837144558,6.10904473362919
"52",1.8788987118362,0.106544052717537,0.164649348805241,2.38377200768007
"53",1.14050417990881,0.247521138017981,0.424440640746567,9.93834239182736e-06
"54",1.46526294517762,0.334144250313015,0.296437663302976,3.40143351594677
"55",0.720244559598789,0.629103119737574,0.677074113634344,0.555632063749558
"56",0.54387287750805,0.4598030077186,0.746225931944259,0.464625858182701
"57",1.35202003673955,0.417393583647509,0.364069887306326,0.000637643059258366
"58",0.915371296347923,0.562805875149093,0.486875074334293,1.20202939222154
"59",1.32544784372236,0.374115065850292,0.37739027867514,0.00427335358275115
"60",0.969302499594299,0.386928753300348,0.55828710915981,2.19623702531185
"61",0.9334578858847,0.363055387131327,0.507517709754668,2.32693049388049
"62",1.50920210703046,0.171240283760916,0.288125569227191,0.000210706789562799
"63",1.52391584373269,4.96533028371271e-06,0.20729787637175,1.48040934853993
"64",1.07883028281204,0.553157592737745,0.516283945593127,2.84646260008133
"65",0.826137544596569,0.481403310408749,0.58477614288688,6.52296372178e-05
"66",1.0464268210651,0.272572104023554,0.431962757750906,5.02000264035071
"67",1.26688907677321,0.241204948637115,0.332904528693315,3.12310910601336e-05
"68",1.00091337493438,0.509968897037016,0.489287003826181,3.19380184918033
"69",1.00404640387538,0.486337592694294,0.503248400687515,3.04172047581254
"70",1.29643176249347,0.780049938003389,0.350129457794465,5.95740384292206
"71",1.10307208443261,0.49408039425024,0.435345922694327,0.000225382235699819
"72",0.840143464575016,0.480933421121966,0.602991893448966,6.65728536035371
"73",0.892495609266161,0.499765277076551,0.606657042438799,0.583461737515816
"74",0.968424167994206,0.484810153134235,0.494329051835206,4.39283049819353
"75",0.729556399516168,0.5077437809498,0.60334112734948,2.6954662444268e-07
"76",1.26366489033098,0.587727038025508,0.361622530555027,2.72855621021853
