"","log_tau","logit_phi","logit_kappa"
"1",0.148202813700388,3.2692375922388,1.14158523835411
"2",0.0546506273553138,2.20359375170698,1.34998103094621
"3",-0.207786836837824,1.74891898172214,1.29040469920679
"4",-0.189584433755307,1.89163753095674,1.7024270318622
"5",0.0848520554939819,1.81606145554378,1.37845726352564
"6",-0.0924106782717442,2.14116501576222,1.65789579986775
"7",0.437959214181548,17.2600646201974,0.881672651068517
"8",0.155548768258866,2.74382231073164,1.00337299583715
"9",-0.175614328632337,1.98831212877223,1.53967326422387
"10",-0.013036765473665,2.81547318174795,1.24414107737273
"11",-0.0340483388736943,2.76947550545615,1.3647989580375
"12",-0.0770897137326217,2.84200711466503,1.37987655068461
"13",0.44569623413693,24.3776950031006,0.803496014037064
"14",-0.0837520438597929,1.82897792611354,1.54376739985844
"15",-0.0158540188325217,2.71961417424546,1.52495313615271
"16",0.100044042721123,2.21412842740511,1.24230746420858
"17",0.0596925378437466,3.07387963506316,1.2320840701166
"18",-0.050352714360286,2.15315133712063,1.4622281945275
"19",0.467380806975618,23.5300767276225,0.989344051231288
"20",0.0745736212792612,1.98359537539391,1.36703694661786
"21",-0.328703005001739,1.98625343918882,1.85681781830656
"22",-0.00406183651753325,2.58472100696833,1.38383471433524
"23",-0.0120313222892665,2.17237510646019,1.43412666883955
"24",0.13782941694322,2.27542207031945,1.1081749700211
"25",0.0686199448970054,2.02543946691701,1.10218455378013
"26",-0.154380312241969,1.42105828785127,1.49828046251409
"27",-0.0913941620998842,1.74841125776335,1.59700714411292
"28",0.000668684398305539,2.65051900932518,1.52393859615042
"29",0.216394297976864,2.14769019525138,0.987326940982111
"30",0.227784331809422,2.15862166573909,1.01799808404553
"31",0.0981392925996661,2.27650682576896,1.24854348362182
"32",-0.425729559334619,1.59489276359345,1.71855849772648
"33",0.0509968276336945,2.68410788532031,1.32097327092486
"34",0.0732756796964563,2.12044944797332,1.43217656012532
"35",0.574923526372241,12.9226916361085,0.598333973736377
"36",0.10107719670197,2.34583831223151,1.19960405941702
"37",0.29172033100843,27.3376129546617,1.00587163095775
"38",0.088646733343142,2.82970884010144,1.2881137319272
"39",0.0565452227454836,2.2921873160354,1.32459472696718
"40",-0.114196648657293,1.92689913972621,1.52708898723518
"41",-0.0250894419018703,2.23633793037658,1.69161529787542
"42",-0.199467473485408,1.68826663523774,1.71552040439116
"43",0.106352868699803,2.71356001993232,1.32936093081998
