"","log_tau","logit_phi","logit_kappa"
"578",-0.22817954861874,-0.710928879828356,0.357825719683838
"579",0.126531418083891,0.649020603208349,-0.44289683073411
"580",-0.246704217738372,0.386551847074382,0.333788083489127
"581",0.0735991514388876,-0.188756766753851,-0.200783201071168
"582",0.329037347598818,0.321212921006812,-0.553486378004995
"583",-0.128804790667607,-0.895605739517538,0.423144085961222
"584",0.281840333647618,0.231411085328428,-0.744946442347901
"585",0.0821672027153091,0.460118994430549,-0.110359340854984
"586",0.064856226483218,0.833267879899356,-0.395960358327552
"587",0.216882766564513,-0.315274969294387,-0.52988629369461
"588",-2.37620286689864,-1.38176844840712,3.14190521331236
"589",0.00862003426322085,0.691401860314087,0.00922110498843011
"590",0.131650437135247,-0.0260118660663217,-0.503503585675545
"591",-2.41416445724398,-1.33981552205618,3.21192308220539
"592",-0.0632406066611433,-0.209206780895291,-0.087578429576007
"593",-0.120643051979207,-0.113226749009576,0.146980939462665
"594",0.373056247221306,1.31242417939805,-0.737787644771512
"595",0.0360736812287189,-0.524718351405363,-0.0757713991435677
"596",-0.279015683466536,0.220677112183963,0.432226939892875
"597",0.160235865663689,0.654374196557047,-0.342149636776315
"598",-0.053597809299298,0.254021994659554,-0.0120049624423976
"599",0.236188244540867,1.23962479103505,-0.586359526033588
"600",0.474483612454598,0.924458283790872,-0.879048839454538
"601",-0.860764277435164,0.00496541630756837,1.37625008641376
"602",0.255461455333919,0.371231674002685,-0.855392118350824
"603",-0.624509028619193,-0.841613628209463,1.25326354606617
"604",0.0736227557693626,0.277599336520179,-0.412652541573288
"605",0.11260036513656,-0.536266982200162,-0.0653190571936611
"606",0.204787009141009,0.687508278132298,-0.324233117828026
"607",0.254302696662952,0.430308422570731,-0.722556746172793
"608",-0.255904259606046,-0.582147420457426,0.527914799456729
"609",-0.184682453082189,-0.481887972867424,0.193851482475193
"610",0.0804699690578994,0.226736192799623,-0.110925564234573
"611",-0.0410037544194357,0.403617779768987,-0.177242638666965
"612",-0.150499264130259,-0.136119049955306,0.40958748880625
"613",-0.165130023051446,-0.0905348196133273,0.495454037480231
"614",-0.0015487204601963,-0.334951453723826,-0.0849423502213423
"615",0.158821218028505,-0.284836244008304,-0.211271695951832
"616",-0.174725047305078,-0.0220981395467623,0.57945889904926
"617",-0.00673756227254517,0.631499292120014,-0.0691289150740694
"618",0.214152744051297,0.631536506419699,-0.230125554068565
"619",0.35873017520422,0.986592626385687,-0.551564147627645
"620",-0.22580868440507,0.0477174097234641,0.504259462586856
"621",0.267646181572253,0.655518347868474,-0.558224218849043
"622",0.138713132872825,0.84313046434478,-0.239366008321657
"623",-0.590221520159643,-0.92136895407778,0.784057683645799
"624",-0.283677011298344,0.26626807354373,0.534853748876803
"625",0.383661734879816,1.43729050479596,-1.02416219484748
"626",0.502807699727474,0.919572969145552,-0.970645400392188
"627",0.193974879927342,-0.184777880502397,-0.408495971611629
"628",-0.48108473970843,-0.171063445176276,0.968656553963084
"629",-0.0824841922651086,0.00712069669450846,0.0872800821193677
"630",-0.718671125905735,-0.480947704467052,1.13384065169266
"631",0.157349542198741,0.580498276699219,-0.376138819780821
"632",-0.720212329669852,-1.65562051717659,1.07743825266095
"633",0.15791432876694,0.528150361209581,-0.314305447796151
"634",-0.302854031597433,-0.579301682306704,0.609568248592821
"635",-0.09834576765488,-0.337053321097253,0.275599021438916
"636",0.0200139103272758,0.212017855159164,0.280537557675517
"637",0.431157833645376,-0.0234255376857302,-0.949604890339451
"638",0.374027401654709,0.0941491007919051,-0.582613029457541
"639",0.366979982477468,0.836421193756507,-0.697225913834889
"640",0.319965000106175,-1.21550885032503,-0.626732594536592
"641",0.327461778068001,11.6029490449978,-0.671960028868961
"642",0.236669116426139,0.430295589415411,-0.454733896206095
"643",0.127263230449118,-0.148650904152735,-0.039693269162817
"644",0.336215023704728,1.93841540373134,-0.972414587765932
"645",0.242208222545386,0.395252494485216,-0.359971579556911
"646",0.0142245143461999,0.139040682252425,-0.272744839345851
"647",0.216353900619102,0.509704109984961,-0.410704149127685
"648",-0.0145385499111868,-0.125769397827946,-0.128914985592862
"649",-0.0589559883826326,0.243907931494092,-0.00591069937936001
"650",0.158153235308912,0.462775095946607,-0.875534676131186
"651",-0.253430152889948,-0.0396176299582826,0.67216683722713
"652",0.0381020027469038,-0.535693393918912,0.0550518982120162
"653",0.369207510604447,11.5498758202057,-0.614704468773395
"654",-0.0106995676843474,-0.164733532602157,0.0222754204263334
"655",-0.0749720997070572,0.639620006768986,0.289340981284728
"656",-0.126434126029584,-0.4842343389896,0.225538709061176
"657",0.276106922328394,1.69557130569564,-0.503153757886348
"658",0.518186529143329,1.58789474641881,-1.08711650892986
"659",-0.402062164914905,-0.46207337942838,0.739447951445693
"660",-0.600173571926778,-0.287028572972772,0.987759874671142
"661",0.239895967687444,1.43959914842481,-0.794656843420948
"662",0.0394106734265151,0.00508732673596624,-0.374158413205791
"663",-0.0976728530621215,-0.0660356593577393,0.311517637752696
"664",-0.00298806535669897,-1.05403197136524,0.0990918464910714
"665",-1.9402123978981,-1.43083213682286,2.53974887937598
"666",0.0945361506895176,-0.451737687676978,-0.314712532060976
"667",0.0948152482247719,1.10376992132678,-0.0661928578002467
"668",0.0841495000491161,0.309202414990434,-0.255391497638567
"669",0.137790584243309,0.374024411289132,-0.603799445249104
"670",0.130776976758114,0.257147190221513,-0.413203866534032
"671",-0.096389462209522,-0.0335338631534953,0.125769199277859
"672",0.0381998772767452,-0.28447894934009,-0.096305562249093
"673",-0.000302983150418112,0.183095861410736,-0.197248629176028
"674",-0.0145907448962872,-0.197225599309816,0.0760890927317301
"675",-0.239152623898367,-0.649887932320858,0.450327265069991
"676",0.146079549959993,0.702312576789916,-0.277802955632208
"677",-0.207947241281991,0.308118898982431,0.374661270187197
"678",-0.0219849919615938,-0.48615170579737,0.0653331898467991
"679",0.125022804322501,-0.00609326951123626,-0.163169417834997
"680",0.0849543168238217,-0.0132887787249608,-0.069229251978984
"681",0.308710575897195,0.188241306796664,-0.808089740904288
"682",0.261728086948035,0.258089800557639,-0.0977388037865982
"683",-0.264764422074326,-0.817624448876966,0.568869846439862
"684",-0.12274426034355,0.221324952047498,-0.218122472062658
"685",-0.880463964388419,-1.11141094921763,1.43686567277452
"686",0.184974069268378,-0.043319164632925,-0.557411832404311
