"","tau","phi","kappa"
"1",0.976492481136472,0.948395826361083,0.795883678692209
"2",0.96498615583614,0.911396225556203,0.813132037986805
"3",1.28786006804754,0.929371832540022,0.658211234594602
"4",0.922269412584933,0.844062795912937,0.829462016903674
"5",1.28022896998683,0.830859373474991,0.765181773663457
"6",1.00981833199124,0.897222643232059,0.824805979876607
"7",1.06046346664049,0.803365747147835,0.797621475831968
"8",1.15206183768637,0.909878245334229,0.736490887994882
"9",1.20191129212799,0.79137504938899,0.749392974952462
"10",1.08028732360083,0.944334879587778,0.756472650225241
"11",1.01644124445206,0.970960542608373,0.784286662892177
"12",1.01329688223109,0.895364562726807,0.78086140090158
"13",1.4695716701052,0.971871207968919,0.710029267935044
"14",1.21671702795176,0.896253831143192,0.767447051232462
"15",0.968911736968777,0.951930788749531,0.826359903769036
"16",1.16160980132172,0.901706773328724,0.767119125637186
"17",1.07003229266095,0.96313508437839,0.774445132238416
"18",0.941970394499366,0.892143148395551,0.812505892814616
"19",1.13901905774039,0.863561853988211,0.80720733619831
"20",1.01755871979781,0.878754060675665,0.805957528642676
"21",1.19824224704115,0.847078774953726,0.775273397029043
"22",0.887217782676279,0.927951384321532,0.824382861703033
"23",1.12485228271459,0.887033666811083,0.784345804694289
"24",1.34600629447849,0.895833239997759,0.710660727756128
"25",1.36736396140517,0.889265529370963,0.680223582459034
"26",0.726493845686747,0.809935875054435,0.845558281104008
"27",0.940210245731749,0.866171248016945,0.826273051416898
"28",0.899902400075371,0.9369537253534,0.839303142843684
"29",1.31060635674883,0.917112507864244,0.714340375599645
"30",1.47177976304276,0.884237296283659,0.690802570789335
"31",1.34534782234684,0.905353720918401,0.725663168363205
"32",0.533318891863721,0.895139917253497,0.875856868746806
"33",1.30129507380824,0.908937610396564,0.735078364452721
"34",1.02765452056454,0.883587949676736,0.814368764348892
"35",1.33331744035516,0.817573125248476,0.732694979880681
"36",1.16071135965396,0.907375619450692,0.7540865763445
"37",1.27626880559484,0.964819421290543,0.745153992493043
"38",1.07216977678809,0.91737606381373,0.789770632002335
"39",1.00464077752861,0.904554030874782,0.799872355073983
"40",1.16478556939534,0.839338638985987,0.764974663156712
