"","tau","phi","kappa"
"1",1.09211490151602,0.902889441990437,0.564894461547404
"2",0.868939886350072,0.853501835552796,0.670106345349251
"3",1.04141887477838,0.969050235901677,0.574235946533777
"4",0.929070046916457,0.78373495120624,0.636514066151621
"5",0.987620657879575,0.758545174599841,0.603683524125371
"6",1.14195510578909,0.768708228761033,0.59128306879417
"7",0.949775239550168,0.704105262928279,0.615475611518151
"8",1.1261609385191,0.864509802607125,0.565859314371973
"9",0.850802595569591,0.778807971542404,0.66076451532313
"10",0.810039897905923,0.686638246342889,0.66937147024248
"11",0.947402590677926,0.781497033403246,0.586648084346455
"12",0.753148620890016,0.793039175995613,0.685926346584647
"13",1.13063881487977,0.77618610308657,0.537760092036072
"14",0.60029020063379,0.663022578357685,0.761978508868442
"15",1.07200688475784,0.757849995213846,0.587054358721941
"16",0.806643947239961,0.710987846376244,0.66050338920877
"17",1.07296126663879,0.810149966308794,0.560621921933337
"18",0.959089705539972,0.799712957753477,0.584809651281397
"19",1.25255853665371,0.914271354852409,0.544524168489559
"20",1.18415373324712,0.848266546400131,0.541736171343995
"21",0.743514721311026,0.659472503960666,0.703306176651626
"22",0.604576430212345,0.692333524967501,0.745762644990604
"23",0.841643688474898,0.814171733379915,0.621903104907953
"24",0.888454713654818,0.846678689074344,0.614720419056887
"25",0.730180224142567,0.740294228407197,0.693716348933487
"26",1.45500556826495,0.847793422016775,0.461906224754087
"27",1.09064812667238,0.8012654608554,0.609086692948968
"28",0.800590164998094,0.692259276491236,0.677960512872851
"29",1.26792877528259,0.802037395886564,0.497252666422448
"30",1.12973128043611,0.810772845491735,0.510090511519465
"31",0.942492659968025,0.80144185694825,0.620574613539442
"32",0.890412811751281,0.852685612429129,0.643264097856057
"33",1.18779744337597,0.77961261915391,0.552450096693304
"34",1.18907478133574,0.92105646435921,0.568237189057465
"35",1.41493509496731,0.932881932878309,0.502484143823029
"36",1.15546365873564,0.892107056190495,0.566917669139565
"37",1.09569905086741,0.843740650022052,0.575967859571437
"38",0.887415474870462,0.709660263188071,0.643034804959589
"39",0.962702771395212,0.824828491893903,0.592420503219639
"40",0.747100020078163,0.711430215205557,0.684501680710235
"41",1.22227030790721,0.859437055462436,0.566877991528273
"42",1.30129141077744,0.940388636794961,0.47187848588578
"43",0.786763256695105,0.785279631420388,0.678609780761803
"44",1.02029616155483,0.785847740652458,0.585245462782588
"45",0.812721027422999,0.800375020916582,0.665821945960938
"46",1.03570971500842,0.959171696649955,0.555489392700249
"47",1.00603619860073,0.872525658970673,0.620935870911555
"48",1.21518725939934,0.876495972175201,0.48769508457026
"49",0.891619508773675,0.747937857668547,0.645055928035957
"50",0.863049814752623,0.857706138948716,0.611588742235543
"51",0.800017971548759,0.820716732052489,0.652468300804188
"52",1.05511899381501,0.802590678292752,0.550630752208259
"53",1.24282742329835,0.900782283433639,0.515655719681078
"54",0.890849570531484,0.763921976460701,0.63065938203504
"55",0.907550114023341,0.699347046875488,0.651210563403789
"56",1.03460213279117,0.776166698902101,0.554434912665303
"57",1.13742411526475,0.78400872400678,0.62060569871089
"58",0.795887697269654,0.77589914670378,0.645642165062487
"59",1.17077404454371,0.773562652046504,0.539065336793816
"60",0.686877758613754,0.687892400251178,0.720326645515572
"61",0.943209374539652,0.793893238144997,0.642994180719284
"62",0.938417140195307,0.659307640012379,0.616659664952898
"63",1.15396220199611,0.82872336712225,0.500016376951427
"64",1.20875219774133,0.767467271432654,0.54964523184004
"65",1.12991116819987,0.983339158043441,0.558283358795985
"66",1.11706842652658,0.816308213513696,0.544425600927168
"67",1.06949205999549,0.966889010072168,0.566304922953978
"68",1.31023921262842,0.943267199889817,0.474643459250835
"69",0.825375735462103,0.72349200597369,0.688537458316187
"70",1.08620487096069,0.829435530213385,0.528965797501867
"71",0.919313428882402,0.856346881231487,0.630501033407395
"72",1.0843923450657,0.876696611421543,0.594468083371093
"73",0.82257136042855,0.682475558658689,0.661214431454469
"74",1.07355773744699,0.88337483206361,0.567810894747589
"75",0.92107646885072,0.784288417612738,0.647637158052517
"76",1.30310316053423,0.937163707712257,0.501871880529729
"77",0.957959411168641,0.693575029097542,0.56297472118219
"78",1.05981496693333,0.895153909707049,0.547087620968661
"79",1.1048663989286,0.74530712784815,0.553047573248948
"80",0.95847892095522,0.744407492063616,0.612579255879054
"81",1.01915129144764,0.808523848732028,0.60313423230232
"82",1.14732351522651,0.913049982067643,0.564748287091612
"83",1.38424930091646,0.87318402337571,0.481942626902524
"84",1.33106855563641,1,0.483681708442044
"85",1.00124118125141,0.82782767137295,0.584202167254398
"86",1.11097800761913,0.766019415202165,0.561225115474278
"87",0.933477768833935,0.801891946015219,0.622684814537617
"88",0.977846369737194,0.923829883881347,0.603146765528736
"89",1.09327849898229,0.828531246320354,0.547484064990774
"90",1.13492682371837,0.865527672673963,0.491975459391956
"91",1.04151815712686,0.760006562187855,0.555286867153346
"92",0.858745742160986,0.881276308093583,0.657870222246619
"93",1.06318925447095,0.764735885430464,0.596971472907146
"94",1.2199046919828,0.906282020643801,0.512038123206879
"95",0.641297838845467,0.653736800514819,0.751048975603468
"96",0.893645924415252,0.814287873073923,0.657869094787423
"97",0.757327272426901,0.766146708976889,0.672719415545851
"98",1.08913138748523,0.849239880099219,0.550688371499492
"99",0.969946539046219,0.814822888487553,0.606033087308603
"100",1.01421555119575,0.730600791297559,0.580902664795146
"101",0.771006996785811,0.757296973990608,0.70750872656077
"102",1.06817151586092,0.816851572487511,0.599935761849841
"103",0.956540874454042,0.854121281307426,0.612422660269837
"104",1.31592046935803,0.94877084373376,0.436677881267966
"105",0.96772264928127,0.707772571146985,0.628655928902045
"106",1.1250529646511,0.855672410123666,0.525694365661425
"107",1.01255476842647,0.765980800183972,0.596591725726505
"108",1.10531094056867,0.777277166196592,0.549954828758685
"109",1.13164779521144,0.848534417152733,0.549144304696637
"110",0.904537632595843,0.835763058653432,0.595827688741804
"111",0.850367656908042,0.767675530378856,0.681510240858411
"112",0.937230465661329,0.669174758304351,0.605542733307522
"113",0.9410144186944,0.849830350770518,0.596477522000686
"114",1.09281400322621,0.816316045530758,0.584481367594599
"115",1.02804728968276,0.785459079067644,0.625073927905631
"116",1.1417930453731,0.760859596917586,0.578984865275404
"117",1.10853196304244,0.767458965708557,0.540790404704872
"118",0.813776081898682,0.82077648981106,0.676044553384283
"119",0.771049355620928,0.716907008707466,0.696676099283663
"120",1.22807335364357,0.906232657819689,0.49084852668177
"121",1.1414999130065,0.829563837933538,0.512596108878524
"122",0.795305372085147,0.607688289125487,0.703022639251252
"123",1.12889924030615,0.817971044043054,0.556598884404496
"124",0.855650708479765,0.778709615452341,0.653862982006567
"125",1.14496849449678,0.797545624817964,0.579673827277248
"126",0.819634463415795,0.603967137522183,0.670034435017796
"127",1.15612544429542,0.861546091708897,0.515048051889507
"128",0.589544304543136,0.611516584821005,0.785151492513435
"129",1.40496820953638,0.78630932041786,0.462521725502532
"130",0.8128803611448,0.790343764754995,0.687594019544658
"131",0.557043200170323,0.601739521752666,0.751541837568991
"132",1.04116696023743,0.835571946725155,0.572240361447234
"133",0.679494791596195,0.68168134772414,0.737444052706261
"134",1.0101703775357,0.804420660995103,0.566822308089322
"135",0.986763706692067,0.89086152756579,0.569850171450711
"136",1.1117886299526,0.811284457085187,0.527702366205353
"137",0.952203255207246,0.777228349931528,0.609752764259325
"138",1.43176554800944,0.980744191956647,0.490837287336616
"139",0.897974551200649,0.876071569121705,0.623648553562176
"140",1.13522961973314,0.805917518549009,0.573221947468745
"141",1.25454168129836,0.779110113552985,0.512988477756849
"142",0.869848051751173,0.732313085483545,0.617481067831498
"143",1.08561092083195,0.798780223972811,0.580521282522429
"144",0.968342378386911,0.717147498914779,0.587236837857242
"145",1.25579453825822,0.917021950589818,0.532118279337473
"146",0.906866978115065,0.730234880109549,0.63462249068692
"147",1.15763092527247,0.851639452251561,0.564800404032905
"148",1.27541057211672,0.825449153008422,0.468578928284699
"149",0.993512548575983,0.869992960351601,0.580796393005914
"150",1.09693451073118,0.88547797401762,0.56436278366514
"151",0.975699392144927,0.837561118698867,0.619164952324385
"152",0.990982062290544,0.723907295010608,0.573587752887029
"153",0.869413245840324,0.812804036586757,0.651398057000672
"154",0.800438336945632,0.69925023585747,0.686594229856839
