"","log_tau","logit_phi","logit_kappa"
"1",0.0799255733876568,0.241144477605786,0.127107712658893
"2",0.0789653721205134,0.346265352395317,0.135873593525225
"3",0.0786374864771354,0.304103938875375,0.129674420378671
"4",0.080352717379614,0.296340856993601,0.129540843643493
"5",0.0894987127664238,0.262863654876579,0.147392628118171
"6",0.107012381827177,0.2818786667677,0.17424977954814
"7",0.0905958898118069,0.242158366407043,0.144722341255355
"8",0.0818323197271214,0.372149915374494,0.139413300778864
"9",0.0834858071010265,0.449859559859156,0.143881198124261
"10",0.0757999828532162,0.288248728344056,0.123473974608967
"11",0.0831621170688802,0.35491588198198,0.139700949093019
"12",0.105765003439146,0.226927682182129,0.161691469552511
"13",0.0945947905487422,0.261967306407733,0.155539540670965
"14",0.0923082960584837,0.260266343573449,0.145350693532093
"15",0.0952431147543773,0.253283448705012,0.150848050036857
"16",0.0846989149480356,0.361398924420246,0.138234604086455
"17",0.0940738156050007,0.320062959514002,0.156355800003855
"18",0.0904786326243003,0.319350169881716,0.153247158537739
"19",0.0937331943627097,0.332851516641285,0.154836900281528
"20",0.082369324923914,0.335201064830651,0.139837225151886
"21",0.0908455113361591,0.277064045601687,0.146779319734066
"22",0.0901741595880296,0.215466702653901,0.142369112654853
"23",0.0880679716992427,0.270402731495489,0.143360747614334
"24",0.0889334473709447,0.328882535794935,0.14587077855114
"25",0.0724501233084709,0.388110022597863,0.126751083498973
"26",0.0819488636114255,0.331473675922898,0.142040624768847
"27",0.0867264972753206,0.220128622062711,0.129190307440524
"28",0.0882438518931418,0.239942715126155,0.141677269375945
"29",0.0910874002882725,0.279987984617159,0.155303540303626
"30",0.0757198279940746,0.478656454858706,0.132672928323323
"31",0.0889669086029488,0.214896484454221,0.137928663449125
"32",0.0930528591108175,0.304142489604217,0.143653404787987
"33",0.0903114886256935,0.261792948981619,0.143434842480345
"34",0.0861820581163377,0.386973654621856,0.145962322182871
"35",0.0810392888740463,0.260343190979936,0.13216531897377
"36",0.0889849941676718,0.292969749422065,0.141827438754357
"37",0.0817012091366992,0.275415403071682,0.127495014862954
"38",0.0887734166275912,0.366919347893185,0.149876920246178
"39",0.0921283493620722,0.216604888874548,0.135822212099595
"40",0.0904045283703842,0.362310986714133,0.15639359237809
"41",0.0789776268321236,0.410026660795973,0.141692536750349
"42",0.0846944296906767,0.281134528445364,0.136406548202659
"43",0.0782270289545461,0.417699582056154,0.132249702174499
"44",0.0908359069766954,0.290554272690805,0.146506810928375
