"","tau","phi","kappa"
"1",1.2923110808454,0.948965000400704,0.737655079000121
"2",1.10595451772746,0.891518116010255,0.75915624613949
"3",0.851017054785715,0.962021161095824,0.825754083786709
"4",0.922707245556464,0.839691727723646,0.817862762424701
"5",1.09051241111407,0.912740092019448,0.788578439101576
"6",0.955962303628851,0.915844610543529,0.830081353780865
"7",0.897607163855931,0.853899036100354,0.824754556060927
"8",0.96556274649907,0.887077287746109,0.79884109447936
"9",1.03663242873095,0.904107914321679,0.787139131677424
"10",1.15821116119981,0.908863881122093,0.763726813300732
"11",0.920788835126357,0.913122362389261,0.798514478090513
"12",0.858777796331888,0.796947331330492,0.835040761365369
"13",1.08075515572487,0.892043203650759,0.777713871714342
"14",0.594964662787123,0.884092700030588,0.883385993181669
"15",0.855715559422952,0.888752793351457,0.837625131039288
"16",1.29036769281434,0.928968359018387,0.738474322494053
"17",1.18717493508614,0.918111357916251,0.762659949003171
"18",1.21411434507108,0.930854631924008,0.750899806099491
"19",1.17513367729277,0.933630981771214,0.792305818788836
"20",1.0178768154238,0.863954143008355,0.807511948671747
"21",0.989764238016069,0.884160399204854,0.801092395897092
"22",0.8345739232161,0.873973315494348,0.827567371236343
"23",0.92521065387655,0.855336236389833,0.804643020718634
"24",1.04086343889144,0.911136171927165,0.785034399237622
"25",0.707338416714106,0.887546666919801,0.853066386224739
"26",1.55332282422121,0.948108243098193,0.713197410594311
"27",0.893627605727419,0.929113797586873,0.835609344053087
"28",1.35037154761582,0.908043325669274,0.732811328133
"29",1.04002566791045,0.884338525435321,0.792906079667373
"30",1.10846486716558,0.955709346095245,0.777595331628095
"31",1.24510578242274,0.939614788123949,0.756910233810476
"32",0.912307254047846,0.915275815724198,0.821256415742977
"33",0.720205651760603,0.929698002118054,0.862922411160906
"34",1.54448479520537,0.929142949505288,0.731860278610179
"35",1.59532779786178,0.942457093823092,0.721777502988877
"36",1.32881518296099,0.928347734669137,0.762372106051326
"37",1.09047203365552,0.92190844770235,0.782601269207433
"38",1.02575268500043,0.869033282850331,0.799814073965568
"39",0.765398559159579,0.911187950426182,0.842640098856995
"40",1.01222503293374,0.866453332466061,0.788679533834293
"41",1.19263350649395,0.89979779475386,0.772658500477707
"42",1.31875285085761,0.89675954061805,0.737822494859321
