"","log_tau","logit_phi","logit_kappa"
"1",0.090738651173702,0.21220968387783,0.110256244869681
"2",0.0871602842138954,0.227305235512465,0.108826457949514
"3",0.0811243648813005,0.237857430707927,0.0998440877987265
"4",0.0506352714298806,NA,0.0676758177163833
"5",0.0838101477456146,0.323026639626549,0.107440567723594
"6",0.0919664059531879,0.196483617887722,0.110691298812909
"7",0.0808144424769493,0.203293630428797,0.100014272101929
"8",0.0882296788453566,0.207902937928746,0.112054822568173
"9",0.0847517649837623,0.211185974350878,0.102990893909444
"10",0.0787431650375594,0.45025099688482,0.101670140163249
"11",0.081790826385532,0.231822718535148,0.102445940616403
"12",0.0904605959700737,0.192975166137554,0.109876864337692
"13",0.0871090323714989,0.229785827454592,0.109263996521908
"14",0.0893422468749318,0.230467895174706,0.111696649201664
"15",0.0844208128292858,0.23041531124071,0.104519223910605
"16",0.0810683077812668,0.293737584602122,0.101181149369772
"17",0.0498947046473717,NA,0.0696422171255541
"18",0.0863303660602661,0.178199111339035,0.106111462870693
"19",0.0501974782369384,NA,0.0671393941578935
"20",0.0882799650577493,0.225524326129319,0.108276094488071
"21",0.0870263185868329,0.235685375151159,0.10911963290654
"22",0.0500339261101445,NA,0.0673323482337769
"23",0.0866806994277114,0.236810718251504,0.10766241139073
"24",0.0872798230212596,0.227479451940372,0.109067357898651
"25",0.0871142296700478,0.264964746812235,0.110267146146696
"26",0.0861976528235029,0.20791415396692,0.107173471766728
"27",0.0864228657560018,0.226888032106027,0.105639797986901
"28",0.0868449551931511,0.210801133345609,0.10677313688459
"29",0.0883860722180166,0.225987023068911,0.111541006223818
"30",0.0809432708305298,0.422391914112055,0.105727000866403
"31",0.0489833802066181,NA,0.0642856779301278
"32",0.0810035365340707,0.216881020469673,0.100155047031939
"33",0.088499332984683,0.228760592021867,0.10942932003254
"34",0.083310096974445,0.240860711261581,0.100811730034718
"35",0.0824468491828771,0.291173077912404,0.105841747884701
"36",0.0850996069394682,0.210684005624057,0.10587973687163
"37",0.0508673511606708,NA,0.0658732566238941
"38",0.0855850342463525,0.342180371962806,0.107963115078611
"39",0.0814349712752688,0.194851661199771,0.0993577017929444
"40",NA,NA,NA
"41",0.0869876090686591,0.210168571898837,0.108806539227566
"42",0.0900850184690453,0.239283765456576,0.112229097625895
"43",0.0863869574994636,0.228553130383354,0.10880103747055
"44",0.0903819467975427,0.23631932716167,0.110840564660531
"45",0.0497310834071824,NA,0.0682934279769578
"46",0.0781070332437307,0.311215799153577,0.101609865433964
"47",0.0949114645597115,0.165939409536665,0.110951449658126
"48",0.0902576656081491,0.265862024428654,0.112543587016066
"49",0.0930239768030163,0.149629937887716,0.110481608289723
"50",0.0917174187091556,0.174437336009229,0.110787172959637
"51",0.102291274426323,0.160071042226253,0.124397799225885
"52",0.0969752461143893,0.178599304474299,0.115768163282961
"53",0.0814751230782287,0.271676923594333,0.102091571076015
"54",0.0511611421909198,2965.82080157564,0.0698797732903264
"55",0.0876659691850575,0.190892765441369,0.107943890013143
