"","tau","beta","kappa"
"1",0.694952141018842,0.653080350232703,0.664274328010221
"2",0.937295392759012,0.474552246330939,0.5325210011177
"3",1.12605178641766,0.374027590622757,0.449632557958135
"4",0.555275020861092,0.640290803358005,0.701143691678637
"5",1.14098826951685,0.355754896288297,0.421698799028457
"6",0.926723660711652,0.515183494611111,0.524757097070948
"7",0.42791144464943,0.754738973887503,0.796135567103654
"8",1.09400795611328,0.534292280997756,0.430500803689078
"9",1.11119363494457,0.447025514552062,0.457159924306512
"10",0.891449418970825,0.55606294232919,0.565570458591216
"11",1.03999371504355,0.42455191099162,0.4597435246527
"12",1.00542991197596,0.460367110890112,0.4719380714412
"13",1.14812231620619,0.432931810670389,0.440213400192009
"14",0.821653079853993,0.639211588998678,0.582705393674965
"15",0.613987554252601,0.624227837389954,0.694988795701639
"16",0.961986835850099,0.462040666916746,0.526348185204284
"17",0.883220062593725,0.58382839789197,0.551209317787742
"18",1.03863819991888,0.487461040911332,0.465995784103406
"19",1.32548754627125,0.288837036245803,0.358117411006659
"20",1.18344879065785,0.454565817206716,0.445950940703253
"21",0.98333680306192,0.562352207025345,0.508822775693347
"22",1.06824349665194,0.46872094462978,0.426907995358402
"23",1.15710524785737,0.405587321454093,0.412040016332637
"24",1.07653411893583,0.43259347056339,0.472804055369329
"25",1.14423938687288,0.401235909869128,0.420638285127656
"26",1.27078179780221,0.318472250648332,0.37276317976199
"27",0.62795184158558,0.679587657494928,0.699400746009775
"28",0.717980572951195,0.657983370059241,0.62682922403784
"29",1.26857504569315,0.40899109303082,0.37966990430653
"30",1.24050705369824,0.320404786846551,0.383139207509575
"31",1.10382281273435,0.369921257157634,0.491091372644376
"32",1.09243130314635,0.431024417966105,0.455418094144392
"33",0.96950517401218,0.564702980756395,0.483756563358796
"34",1.17517267818935,0.443046690146985,0.432831719020583
"35",0.766968674616425,0.546408120212505,0.609088341174095
"36",0.927970421059339,0.541792750697855,0.543096789237154
"37",0.973346295768013,0.432801651858718,0.508410961733327
"38",1.1379630612874,0.414618741970731,0.404519591163054
"39",0.735000574884906,0.662327975832327,0.622689643282903
"40",1.44642321759272,0.234530383497859,0.269114089139606
"41",0.983799224199642,0.490571756730985,0.524044884276903
"42",0.9059586243389,0.498039071385669,0.528882670650598
"43",1.0528546787859,0.368184350467066,0.46501286647058
"44",1.32861475666352,0.180738180647241,0.283379311400476
"45",0.930227275366278,0.598716024991857,0.508596262352732
"46",1.0980691379409,0.41357561732382,0.453696946298062
"47",1.07020156095133,0.473221543196367,0.488919980443492
"48",1.08382460199577,0.533577871705351,0.434034150393853
"49",1.07610539394576,0.456679272080783,0.457881413629341
"50",0.985945307821777,0.434137065129712,0.500027734370295
"51",0.38330870327466,0.717484051291633,0.804034405278804
"52",1.20462028222864,0.412588930502939,0.37745721848649
"53",1.17295967134274,0.380899432012517,0.41730766450932
"54",1.0647793709013,0.556374052915404,0.448300844092591
"55",1.10089567492968,0.403769839170844,0.451745181807927
"56",1.19595396062574,0.31414393807029,0.388571594772118
"57",1.05945786000505,0.451000982037088,0.508372222735477
"58",0.84797933336382,0.551355230919043,0.559719972292928
"59",0.95926385324881,0.519067238628228,0.495389872041657
"60",1.03329453560565,0.451223685439448,0.494968457670749
"61",1.00445874509969,0.484600443408306,0.49575364201823
"62",1.13552226576398,0.373198870977164,0.43980154624372
"63",1.21467474351826,0.291303575939149,0.375488563743825
"64",0.786568618032819,0.537720132294867,0.615557860199013
"65",1.06706727727326,0.359665440213157,0.452786011654739
"66",0.676957908871268,0.691022228955229,0.666523197600361
"67",1.08758548349082,0.443498289808294,0.467913168546568
"68",1.21530024745865,0.309968402675468,0.377088545638825
"69",0.641563820477699,0.659261789559583,0.678252848306069
"70",1.18805452525358,0.317053340614011,0.397232610221421
"71",0.946548419207051,0.547128837285511,0.525777345086648
"72",0.938710897815868,0.47150210952626,0.555744960806499
"73",0.814766332998022,0.53940189668364,0.570270921414545
"74",0.703139950187194,0.546910780971947,0.662600791656817
"75",0.630562815397057,0.528135737455481,0.677955661186386
"76",1.04654447894893,0.541009109875275,0.494667079213456
"77",1.34096296285699,0.46249140763238,0.343951583729455
"78",0.357025011198547,0.716686515433651,0.823517048344762
"79",1.28666519900433,0.424225437649919,0.353109502763034
"80",1.08176170224694,0.614955131661405,0.484384317327485
"81",1.21422370769413,0.360668778823987,0.392280426579516
"82",0.845812345320433,0.577048911648239,0.589809725838781
"83",1.31123384864472,0.386634466885078,0.370204683648068
"84",1.30575288873493,0.273138128258796,0.342189980486183
"85",0.999002598715707,0.472920032077262,0.486373985236141
"86",0.867469434138793,0.503310372506077,0.546539762603872
"87",1.01386836905153,0.441801542170975,0.486908720115624
"88",0.574900701345847,0.592918857827751,0.720786449079239
"89",0.812876097173865,0.6273254708467,0.593967983429638
"90",1.24798785179499,0.357770659214008,0.350344689331081
"91",0.469590802126702,0.786622737186908,0.765673252431786
"92",1.04914526940388,0.458728571403502,0.493900014759343
"93",0.675598870383236,0.682427530363201,0.6572304056909
"94",1.03167578545071,0.50332059652395,0.471748189733378
"95",1.01501648775182,0.324558988761901,0.488656681233338
"96",1.10066601248962,0.364504548599833,0.470069324752229
"97",0.958895979117965,0.423609261537563,0.522937323821908
"98",0.588043912949557,0.648544794406905,0.691477485336014
"99",0.635261430963088,0.62707856497181,0.681093659155076
"100",1.183249767945,0.349157638054851,0.431676384272333
"101",0.859741234179858,0.437472083353251,0.550109244280556
"102",1.17148251520007,0.300379143194915,0.397695364935698
"103",0.889293512044153,0.507413492015746,0.55199319292486
"104",0.683564728480036,0.713038654409624,0.641361632486865
"105",1.21818322297548,0.455144437558842,0.402851361286531
"106",1.21241311988683,0.387981924407463,0.394701387974625
"107",0.87366237048855,0.554620880694204,0.554708271922248
"108",1.07791499073142,0.364501393214719,0.433868177136862
"109",0.982085799648887,0.558258176401007,0.531223961981438
"110",0.761109255331428,0.478512696829974,0.583865907418574
"111",0.757512548034833,0.644834563958828,0.618765703052424
"112",0.81122988580831,0.557645673797712,0.596804231705611
"113",1.22800015378092,0.329392366462626,0.412721112491192
"114",0.788413852119682,0.618855459198887,0.60039845305642
"115",1.21743760960266,0.324424167764593,0.431369635869847
"116",1.07047997061975,0.439413592186817,0.441002626308223
"117",1.30926447564102,0.427833098862273,0.375350918110199
"118",0.998231972478082,0.388185733330058,0.494310044337344
"119",1.16769585707809,0.385033209365668,0.426475512240622
"120",1.36936203446841,0.209743742594777,0.312569259805014
"121",1.18847016091394,0.477643073858951,0.431081780318843
"122",0.627373826189015,0.739440900034267,0.688183983007448
"123",1.23587681895102,0.453514304698784,0.385441661386861
"124",0.93266869006198,0.596645871739691,0.510152998917027
"125",0.826107142077513,0.394441755931776,0.587152852534976
"126",1.00200561064082,0.630637393276803,0.505426648252308
"127",0.423416058977904,0.767250207188899,0.785177037555604
"128",0.36393595000651,0.713685883468956,0.825366626676339
"129",1.04612136256048,0.377238823244754,0.470586354979512
"130",1.10200723395378,0.469663285562337,0.473227899639685
"131",1.04023001509491,0.505634873032161,0.473567806126058
"132",1.15983375506405,0.377037799340063,0.420083122467977
"133",1.15675437591353,0.437372888684988,0.413410559881579
"134",0.973076927401821,0.506620925913256,0.488661625117278
"135",1.15069989115626,0.288327699338867,0.405015568171531
"136",1.09032958287187,0.355724945782273,0.436230825815994
"137",1.26760790369939,0.394027403117422,0.361728145166471
"138",0.590621891544816,0.596866294096014,0.715088330176162
"139",0.863587171992148,0.537148045271778,0.570354640799926
"140",0.962731864842041,0.59840722697951,0.559994577311681
"141",1.30097882958591,0.426414986621607,0.388062638953007
"142",1.18756153365368,0.332442752750865,0.397176886470211
"143",0.785100685598198,0.601933691966008,0.61608768430406
"144",1.21139811011787,0.392555734055819,0.360739783578961
"145",1.13486530294674,0.576924346820941,0.469689110772551
"146",0.794006392506041,0.638343687087237,0.626525685556895
"147",0.392977987558084,0.730137556408741,0.814720420764693
"148",1.04439167705484,0.506057540698673,0.47359290471026
"149",0.979020320009184,0.383245681724425,0.492472617931994
"150",1.26573449123836,0.400906176641473,0.387942702495959
"151",1.29571379580637,0.3519647385999,0.338246273847614
"152",0.751760663343138,0.618271591793945,0.617424598807564
"153",0.836883552437172,0.512036078398846,0.559998132262265
"154",0.361677942009392,0.709271736573668,0.828018096999814
"155",1.18406991334534,0.33289961294335,0.40944143972801
"156",0.357565415172678,0.712500159025852,0.826086860324573
"157",1.06923695058959,0.501293685565167,0.455304660932454
"158",1.23892212838316,0.32877350227173,0.389994028368705
"159",0.88346529793891,0.585457589685572,0.569671067735553
"160",1.13098808832436,0.3826835188817,0.456255726767133
"161",0.967441138676374,0.400947167891966,0.527847174877319
"162",0.589552787201148,0.670897012888012,0.706981716102809
"163",1.20557290747377,0.367132752131563,0.411341353772575
"164",0.610395852565323,0.584632074417222,0.677891370677929
"165",1.01837597673827,0.568622300000604,0.52031277591226
"166",0.503202875459175,0.718556565669642,0.755963687944144
"167",0.987938566109562,0.50325462555161,0.522504317975079
"168",0.730090377809432,0.627706242056555,0.64882617709984
"169",0.943523051841998,0.491184101426757,0.531517849135055
"170",0.897976175001499,0.630750330876459,0.538552839156475
"171",1.09147836532723,0.354647387071039,0.452344021411325
"172",0.918148800844728,0.548095577245218,0.520047673369196
"173",0.918809283453445,0.53396190451387,0.559535338708799
"174",1.37151481786142,0.418890196394306,0.363861401734035
"175",0.447836334633967,0.709778523247614,0.776973936935275
"176",0.376640794628423,0.731972740500421,0.813451810486169
"177",1.43225830593119,0.453314602915055,0.312735937652978
"178",1.22236867362278,0.412993436871803,0.390339813654474
"179",1.37261836668233,0.221124303102317,0.309548105290577
"180",1.2445720764009,0.402634029783817,0.380809912238361
"181",1.02538256067199,0.455015095865302,0.435050930759234
"182",1.32643621420003,0.279814815449286,0.323591935645063
"183",0.481269956925188,0.797410998552822,0.753194893884519
"184",0.963388333757354,0.620800164440875,0.514665826822492
"185",1.17335705566416,0.266075009441175,0.413614664835501
"186",1.24004188359338,0.341783880152234,0.365382864077085
"187",0.915917159208973,0.535946720771375,0.544998927367624
"188",1.5385922783199,0.408355263021567,0.250928783680671
"189",1.24721517479185,0.406739266635897,0.398352544721729
"190",0.790445637773633,0.580109391717901,0.598962132027583
"191",0.302027437979978,0.680327056886797,0.843590140870026
"192",0.903072902457117,0.608404767776231,0.563732897363712
"193",1.07273967973399,0.500345857882677,0.450440737841192
"194",1.1731752333732,0.407445240385225,0.377295523687258
"195",1.12492704220397,0.376843061125781,0.433286124834274
"196",1.22406373245789,0.408523091166353,0.412919073161683
"197",1.06915531816318,0.37485212286928,0.467552132388856
"198",0.72667924761331,0.524424220654446,0.635017956999844
"199",0.723208210614937,0.621813516442703,0.64513826760798
"200",1.01974265447989,0.534429405377093,0.479723135469442
"201",1.11691011099595,0.263075772966973,0.464311697364051
"202",1.12518888957283,0.425080580495593,0.448436818836847
"203",1.00896389745965,0.590232614724612,0.50637774096886
"204",1.2554061590578,0.344924161908129,0.379740039991207
"205",1.36511516469767,0.352923488542319,0.337000891356157
"206",0.874987769019745,0.441586383276386,0.532092102128479
"207",1.18896727569977,0.343577164739555,0.398600265199915
"208",0.90451877057071,0.588883285239366,0.556173321604166
"209",0.94336027886993,0.518707784440345,0.538473444779878
"210",1.28511519506344,0.235291529030146,0.334137204630341
"211",1.00832591234492,0.405911854937453,0.458762258537348
"212",0.886328012680318,0.541059174157998,0.556392386045887
"213",0.402696814072599,0.749439289127802,0.800447564879782
"214",0.725903140367377,0.597112237809682,0.636138776758207
"215",0.77586136259335,0.648593638201393,0.617425363612747
"216",0.758129877146297,0.657325249241208,0.632154353640807
"217",1.18864073089614,0.41555289759381,0.403592207277401
"218",1.11135727565184,0.354156122494651,0.432691538717796
"219",0.362821453410912,0.734166766895214,0.811912154789574
"220",1.30110476332847,0.39051039831769,0.380721197844613
"221",0.519192476810733,0.673134271174563,0.745991938937998
"222",0.871891646960513,0.52700563128127,0.546833863326137
"223",1.3155925959851,0.415928881349766,0.346451765531496
"224",1.02897442784707,0.437769023151159,0.49460980950537
"225",0.99238148198479,0.393974005334205,0.465023459846474
"226",0.925836013062789,0.652841819149879,0.565335205134841
"227",1.36862443167736,0.369941345154341,0.287545845040416
"228",0.966922884819074,0.571143985826647,0.523917831206758
"229",0.744037780435891,0.574829593468086,0.606953100667781
"230",0.874674924911935,0.502836172316655,0.560243878877861
"231",1.03787996495199,0.350835564576972,0.468571446517158
"232",0.923617811056544,0.543022982064981,0.55272745227286
"233",1.21296700013097,0.357607567979109,0.417123017716977
"234",1.11213930943252,0.49626378298813,0.421363522667782
"235",0.787286016616927,0.512262248000939,0.573979428237594
"236",1.04739811158107,0.513694804190435,0.493030923726493
"237",0.834961572181076,0.539667578802386,0.572691109426266
"238",1.14392565073714,0.247334660476772,0.427464639270703
"239",1.01863458913108,0.52157693586054,0.474117403649417
"240",0.607403363954604,0.684649671477889,0.684956761434334
"241",1.10171680951619,0.395680811289243,0.449416886798505
"242",1.24677036895358,0.288011114127416,0.39682130190925
"243",1.30206206673016,0.440503159239435,0.355733762132531
"244",1.00078290544187,0.405748288059795,0.505052964667718
"245",0.580151184740167,0.832457465300992,0.70156832060691
"246",0.90630824821411,0.415385304788853,0.536415218304803
"247",1.02567979340276,0.426430536430647,0.465791774269397
"248",0.916285340885921,0.390725577840542,0.537696598947568
"249",1.08932676689438,0.592000188257364,0.443084475002871
"250",0.988013432709563,0.44231533576117,0.490714725407442
"251",1.15764738069233,0.44793068015665,0.407246604868241
"252",1.32729672469118,0.360114642495636,0.351589289354578
"253",0.913068400196684,0.571415351082903,0.544149575538351
"254",1.06943992980623,0.465282073930458,0.495309141195739
"255",0.459861315930291,0.780586023427778,0.772120259697577
