"","log_tau","logit_phi","logit_kappa"
"1",0.319489820926554,0.50537100498066,0.579479975088146
"2",0.256148219005083,0.546470523143274,0.508208443040897
"3",0.207027214187248,1.11901241098389,0.505899797431525
"4",0.253439217789443,0.686862473540125,0.598496729686798
"5",0.155228465889407,1.0085844243328,0.440900904605519
"6",0.19225359090148,0.636118533423611,0.427661200907545
"7",0.290883036765607,0.803931537755338,0.929308824733812
"8",0.437485410782037,0.909366949578522,0.845473963820265
"9",0.19693484501837,0.546687018010452,0.376735486690702
"10",0.164812899556141,0.55710758332217,0.354504660753884
"11",0.206052221934116,0.586067497520058,0.52509754081349
"12",0.3139514759202,0.613648512646969,0.589262233188732
"13",0.290239673887172,0.715670396497622,0.671294061342569
"14",0.556576851882006,0.465571433641024,0.918674115157464
"15",0.487968251385324,0.433597590479407,0.668850959228916
"16",0.23012223203535,0.493214818942792,0.467791583431274
"17",0.647818393020644,0.575614684915644,0.99306109709042
"18",0.324352559733405,0.439518846062743,0.508431886128139
"19",0.261422898518269,0.43950269275743,0.428034489259882
"20",0.151582999387992,1.52169081632022,0.43891042869261
"21",0.249471490206438,0.012164632765251,0.251043297871123
"22",0.212574081673973,0.365496764432397,0.426273355277704
"23",0.253577619374169,0.373697365978789,0.454046684840771
"24",0.16872579479849,0.453042833786378,0.358317043198495
"25",0.161019978829423,0.930830618352522,0.545130258358968
"26",0.358655252892146,0.49033158135661,0.713204985653061
"27",0.317829656723942,0.55488877619539,0.51877688226731
"28",0.336713844977438,0.714641464990428,0.731913363966804
"29",0.24266893708579,0.594709259832263,0.509242787737066
"30",0.365338747453145,0.518583023853885,0.719916036688531
"31",0.422000100925444,0.453142474509741,0.61915774905014
"32",0.389956117322205,0.387551402743524,0.538763629805864
"33",0.357433042903133,0.526731214306619,0.6506169946405
"34",0.235389431622648,0.538587321796195,0.44006361609455
"35",0.170004836935368,0.976932678020975,0.466804690859092
"36",0.135583428019613,2.34727873757136,0.419430826587016
"37",0.138320827341782,6.192775103869,0.466260864767254
"38",0.544268687137656,0.737458280877772,0.822341375596786
"39",0.249843382179842,1.70894127263524,0.652692844966775
"40",0.260475700039398,1.10021289344903,0.693505092470614
"41",0.391412752881342,0.568178737660751,0.643593352046632
"42",0.188770785131064,0.0499179745866014,0.20644629282105
"43",0.192267326029046,0.332435368094066,0.321937828418095
"44",0.281216396871416,0.545771377774961,0.50717228385986
"45",0.163175369385535,0.491169932049055,0.327817786952224
"46",0.216773633471674,0.575575414263258,0.432900560060983
"47",0.238767860416582,0.170918208553909,0.367890094437304
"48",0.208439982321706,0.614042015066736,0.480538428669908
"49",0.217106369430905,0.382141472091063,0.384695022042745
"50",0.258805334570204,0.68518301437797,0.501849259475833
"51",0.232843034133486,0.528005676785734,0.532855834933549
"52",0.11950720955619,3.12749467728083,0.659666811290885
"53",0.17311046630106,1.03716779417324,0.40201037192941
"54",0.156849858658007,0.762628775750171,0.494697556402809
"55",0.24067943315798,0.0216174004786554,0.243980366560007
"56",0.258114183023859,0.277278457897476,0.342251746089375
"57",0.185605521697476,1.09800680146632,0.53002264763262
"58",0.276530178940803,0.431252208811592,0.546411633480402
"59",0.162502164391572,0.72498928759541,0.418722312245436
"60",0.212304148678024,0.476096599714065,0.372282311104
"61",0.199871416261509,0.474286037703716,0.380790725362513
"62",0.182017096970552,1.87676715352699,0.595187095302339
"63",0.249243370031714,1.65913859763497,0.785283264867799
"64",0.240943046671213,0.401292075714243,0.439715191239189
"65",0.281832985191812,0.532788500554247,0.497305031847527
"66",0.195827947676753,1.54736855382543,0.477464048278511
"67",0.199227515880894,1.06097280531761,0.565491752153232
"68",0.238423786973204,0.47609615958094,0.48255573648924
"69",0.257203393133762,0.472526135706038,0.507074254590264
"70",0.315133897328234,0.769089964350765,1.02871394096082
"71",0.192745543519045,0.422497249317452,0.43628991651339
"72",0.245943438708108,0.376497844487864,0.399113457923175
"73",0.258068066315881,0.376174412802308,0.416912140880256
"74",0.268144649572626,0.62138120260395,0.535745376172419
"75",0.277500667082486,0.365665165213249,0.451413301244451
"76",0.289399253882429,0.73234753818164,0.766050779520269
"77",0.174757003355568,1.21980144480118,0.5772542839601
"78",0.235901139073849,0.643167720623239,0.503607940485648
"79",0.14203500560652,3.79147761421242,0.757444693559395
"80",0.237702330835892,0.747090534871379,0.636180728183495
"81",0.283801839417241,0.555890808259243,0.539026435108279
"82",0.258847434385174,0.436655075861652,0.435721462043869
"83",0.337202837884741,0.612504616666666,0.764964393605162
"84",0.151627939403448,1.50807397301428,0.509281583173773
"85",0.177166896193702,0.809025639408238,0.445708701372386
"86",0.27466187994729,0.445879749758717,0.475007623905933
"87",0.271026878585122,0.368009291782636,0.407226075519282
"88",0.261845705560256,0.509913922014882,0.437141668708591
"89",0.193607297597635,0.474937499952547,0.382111699088609
"90",0.357051196389957,0.560227091743191,0.713767150847578
"91",0.160385510550332,1.64809506844739,0.467315469917332
"92",0.713395431554679,0.384956073883277,0.914108334897249
"93",0.215412835121853,0.896022549510155,0.538409141960505
"94",0.164313282885246,1.07440848223921,0.492406951705462
"95",0.267802462014726,0.457901871956603,0.578347034291748
"96",0.196520059006347,0.847897543732526,0.506809125479185
"97",0.17842511164312,0.572092015577198,0.366708015600659
"98",0.247724641669955,0.951418925481189,0.649821175564833
"99",0.135808518270901,2.79718002706657,0.442566980973931
"100",0.164003272189365,1.14446107054781,0.40032112121621
"101",0.177121876082891,0.0244109889739378,0.182269114353867
