"","log_tau","logit_phi","logit_kappa"
"1",0.107622996621207,0.231689254928994,0.217668759480922
"2",0.102224048585437,0.307448310099371,0.214046308146473
"3",0.113627155845347,0.283713060940036,0.223110239141084
"4",0.12860595270016,0.236386936414296,0.236785838486269
"5",0.0997052954889176,0.349836654508511,0.228538487243777
"6",0.122199378782904,0.261074339924508,0.245507474939746
"7",0.122588861898894,0.241240907846514,0.255325011936719
"8",0.129015634285044,0.331408204297718,0.289104472890926
"9",0.103668249074109,0.292038471205399,0.224642587064954
"10",0.10476693507847,0.302118708014278,0.231771858567468
"11",0.0900809033816043,0.0128164738493642,0.0928196911026318
"12",0.131655333251696,0.266096686954163,0.244679070750261
"13",0.139883369985583,0.280032446947956,0.271226179353014
"14",0.11152815421364,0.235394730327926,0.229203654526888
"15",0.128080525216117,0.215398546396137,0.228223259261664
"16",0.0956330591575543,0.31097710374677,0.212011194779126
"17",0.118866932168049,0.250308383302946,0.238250569731911
"18",0.121131524059959,0.258363843632255,0.247716688376538
"19",0.157975032856028,0.28265565867863,0.284581093302121
"20",0.125020241266507,0.256253281078754,0.251031618582778
"21",0.133421327383461,0.307196381565941,0.272509551832125
"22",0.101315577707686,0.330685100212846,0.247985921165352
"23",0.113296973839318,0.288585173447983,0.248494397163844
"24",0.104224578258298,0.374970996195674,0.23721317452646
"25",0.118718407224713,0.327494615395044,0.250918587609113
"26",0.14077064466534,0.317570874018173,0.281241667176186
"27",0.145267640428898,0.283676785788754,0.268266944434008
"28",0.147424920717205,0.274261331065866,0.284068932312643
"29",0.114362373484827,0.0910490670048555,0.185268851835911
"30",0.100091972805481,0.316329603513315,0.225518065637389
"31",0.124122388760922,0.280642379708495,0.226506205956631
"32",0.151586744240873,0.285806617604401,0.271343933223254
"33",0.0847013203728861,0.00969791997413239,0.0864513796976082
"34",0.111888680841239,0.297670733373874,0.241976247070762
"35",0.113060467242979,0.228844382974405,0.211199227390395
"36",0.124099749036518,0.266112264301168,0.244409108980323
"37",0.10505217330658,0.233329890495162,0.20522907165366
"38",0.141797464801126,0.239829667028911,0.264285223870237
"39",0.144639210489984,0.250474316659604,0.272033641925518
"40",0.101952132522955,0.536015986426792,0.292114537610547
"41",0.10784238098049,0.278217952606844,0.225128810884012
"42",0.116986214960139,0.243657033506867,0.226248454138598
"43",0.101986946373405,0.31480346684703,0.215155631511614
"44",0.227547479211183,0.267841593014251,0.370824432056905
"45",0.13238912516044,0.273780748876392,0.272237485307868
"46",0.113577912349252,0.304045699148971,0.237766373955039
"47",0.129256950962303,0.257940064957144,0.247585246782723
"48",0.181994678769296,0.339333976359921,0.333592208594673
"49",0.137914166957053,0.235321815902269,0.255589375818002
"50",0.0981441685905845,0.335267040142917,0.216910180355834
"51",0.162896377215697,0.222047738223744,0.26408859382126
"52",0.115595501920507,0.430327474798887,0.285479485386561
"53",0.124623253643013,0.338580112076962,0.257189238387576
"54",0.11594077450841,0.3025725584931,0.259753161997561
"55",0.128115128939003,0.246277607064452,0.242908830027929
"56",0.130496169924178,0.329119574052682,0.26825932358574
