"","tau","beta","kappa","psi"
"1",1.03714735445676,0.220939701793403,0.570361493597034,0.565551306356504
"2",1.1883146765902,0.222356321880595,0.557094790685727,0.54197345880549
"3",0.946171061518544,0.17581222679728,0.606090315770798,0.623001935904202
"4",1.02027430344636,0.190303650736126,0.58776795820349,0.707142426936722
"5",1.02584226123037,0.1265722453746,0.587518190096353,0.604846683590629
"6",1.00110320346903,0.290575273088564,0.615551765180863,0.972481809338288
"7",1.14786425411586,0.115566343895134,0.531483977911895,0.418407632827408
"8",0.940133000774614,0.207782823258768,0.601300678212632,0.76704944378908
"9",0.804556280679644,0.291602615888194,0.675058044959756,1.27557562211009
"10",0.858384876561049,0.208989005892872,0.64500211887467,1.01650809552406
"11",0.998926753762585,0.271974306542032,0.619601388513867,0.754431734658777
"12",1.04131158741243,0.207673714260678,0.592760427292752,0.653430438463834
"13",1.07664235731971,0.182115555942609,0.568133831801158,0.596684057892775
"14",0.925938750145178,0.253976702857135,0.628286330732566,0.968817294807305
"15",1.118125865896,0.12466481164858,0.59444110776351,0.62565765340712
"16",0.983607913996144,0.235146081729717,0.599671178674748,0.746090004185258
"17",0.911450534309807,0.221834122799382,0.635273895834411,0.994544800600054
"18",0.927711953437235,0.238568562487628,0.625318274056044,0.705669442783152
"19",0.919661902091092,0.218821072982519,0.621382502226804,0.595522484610575
"20",1.04684049153403,0.159097293398419,0.597369041717682,0.852902658689632
"21",1.02077593515158,0.243552406977287,0.625265809415721,0.561061640491753
"22",0.958494802595462,0.199788049418756,0.576074832996258,0.868795873885031
"23",1.02715960729438,0.17989683913446,0.578860349612799,0.492440300213594
"24",1.07740007048859,0.167884600434534,0.549770133519184,0.613500496287002
"25",0.977964483057768,0.1918942625856,0.573871684942149,0.65300392835953
"26",0.976447869096184,0.251520921612855,0.591273390918299,0.605786050828458
"27",1.03598371971845,0.27088738340248,0.607878985723523,0.684754117105977
"28",0.835760188306563,0.297647173245405,0.647358570334783,1.04979709900453
"29",1.17184303725666,0.172267689957886,0.54894417349628,0.501027852081922
"30",1.03867758008101,0.177991262686309,0.553640919604205,0.538781476871503
"31",0.973764977836691,0.185470424074084,0.585808176164742,0.499448623338637
"32",1.14199771474917,0.0631797214917297,0.547544487024892,0.597995763340558
"33",0.963195956076958,0.225404271622994,0.60733960208848,0.780104314857154
"34",0.898487986202049,0.263710194398925,0.631465141016387,0.986806058790686
"35",1.47411332109615,0.0333016976610457,0.421916344668178,0.200077335075333
"36",1.00118132339296,0.181014101981687,0.593346334933811,0.641088328374083
"37",1.06196596498545,0.209818679684136,0.558801011638783,0.662222465998507
"38",1.02220226386494,0.230160953922953,0.610589613765736,0.572054690583677
"39",1.0053182619051,0.177861745201211,0.587815390772817,0.688613556238329
"40",1.27053368919893,0.158162738986558,0.48933533392326,0.422355835800471
