"","tau","beta","kappa","psi","mean_E1"
"1",1.03541039418997,0.089374286866256,0.803599356995028,0.806549629551203,0.973279607624949
"2",0.978144555451251,0.116182833247066,0.813621062677169,1,3.71432210112698
"3",0.982211356073305,0.0966444582536858,0.793648562885573,0.878835505270507,4.21329303882873
"4",1.05866263321851,0.0792317600711844,0.787587086884943,0.80420721234584,1.11574141172883
"5",1.08756134780536,0.141627774890948,0.782795501689293,0.796684669663063,2.49614028203225
"6",1.0303551572674,0.100421205344382,0.792727845971714,0.943143625697283,12.6229367264177
"7",0.945995635369282,0.10590767064653,0.809371501667966,0.81816071454305,7.4075600803903
"8",1.04078680806849,0.0974259963301624,0.792078769770654,0.952153188093612,1.21535776552443
"9",0.934411306013119,0.114108212613943,0.802716853811383,0.923541120775726,4.48675471329463
"10",1.00864869104897,0.0930672151140366,0.790267636896446,0.865880626305107,2.18542168561632
"11",0.978291004186885,0.108885820249512,0.816842061145811,0.971391232327964,0.130327766930173
"12",0.949369452632132,0.109480294137173,0.795188297549287,0.999994398273129,6.34719468835927
"13",1.00495458120484,0.101733338148897,0.794468206880034,0.779999217952762,1.49362184372438
"14",1.03630937815318,0.141477348756926,0.798846842418649,0.930698508644336,4.7711589076738
"15",1.03564765148017,0.0938392276809835,0.795964348547693,0.913132451446777,3.71992754445435
"16",0.942229233011423,0.0889714061234728,0.807428217015322,0.92256371355911,4.70483961653425
"17",0.96990862498721,0.113082788744135,0.807428025730439,0.875244504001496,6.57067919761555
"18",1.05183305295532,0.0653183319655698,0.781519976547416,0.85527057697953,6.32551765420484
"19",1.07060282155715,0.111640362117724,0.780339226036412,0.738149843760396,2.07290880675854
"20",1.02163152761754,0.0956029790591626,0.7965881270931,0.867115686799083,10.4972120992565
"21",0.917246839051339,0.136065508585342,0.821799730824767,0.877635646307013,3.39982618610699
"22",1.0055144247827,0.109254283067087,0.809568466975306,0.936348257879663,3.87886123614919
"23",1.0452725486989,0.0966734653836089,0.798140269235762,0.974682853692723,4.45832511428896
"24",0.996811693968874,0.123767405345039,0.80260620331159,0.999999710494846,1.74552870168375
"25",1.39103942889135,0.0487363285642535,0.761917707286046,0.494267480371293,5.88786530010032
"26",0.932361155886949,0.122131203167358,0.827407201797079,0.827048946418205,1.02370210344265
"27",1.05358744549204,0.0669101170398461,0.786861950267408,0.85654750085225,9.93830928298179
"28",0.880678236736179,0.118324293853174,0.814610845800579,0.931081132485153,0.00217861575443075
"29",1.01026993332713,0.124771260863559,0.803462776111066,0.900581495163375,7.2290922586731
"30",1.00471466443793,0.0938951218763028,0.803421835989105,0.937774610978344,4.24404160885843
"31",1.06263850226564,0.100901481213412,0.788619828601518,0.826522574021742,12.6469477624294
"32",0.971495723555922,0.101853894190868,0.7984511477619,0.909168437649077,6.78498307603681
"33",0.934915983823975,0.12158108663477,0.80937316982845,0.999999999991782,5.65623731582865
"34",1.02880972524225,0.078381945738399,0.787719587093704,0.708491883123453,10.4950611304339
"35",1.09051192182305,0.106081955979142,0.787424271410773,0.78189928109025,7.52550743514846
"36",0.957366574326774,0.124955243019149,0.805870794904225,0.916058314720862,4.37415907738368
"37",0.949880169580225,0.0976505387097029,0.792566759391902,0.903379356488486,2.08039900293219
"38",0.934581064593418,0.116276027923109,0.795374158435234,0.930849357565773,0.000286732794972276
"39",1.01670335891165,0.0865279440525708,0.783044423187939,0.871255097996026,3.21573554275744
"40",0.95076692523325,0.105151187194929,0.789062470679436,0.861175349751835,7.88716430300558
"41",0.982561913527831,0.0858996020863018,0.805329249142754,0.840601738022982,6.64709395972699
"42",1.04540507658323,0.111073414444235,0.795736049788095,0.85796706837164,9.25647693059447
"43",0.983170566078062,0.103736438798246,0.807167459299432,0.976187126379101,5.51293837590307
"44",0.887522593363717,0.0855932815789229,0.8191192718329,0.894263782515199,3.53117541283095
"45",0.982293064620196,0.141500625165271,0.817712101684654,0.925335159759589,5.26165118924651
"46",1.0124385369991,0.104133151381826,0.798438969367253,0.999973915529409,1.05423994976464
"47",0.966693711379945,0.0785766299553136,0.809367811148641,0.902841734929534,7.57229788763258
"48",1.0356964013014,0.0642336978070462,0.767805510924032,0.876042354208203,2.32696925551493
"49",1.08185774629326,0.0836937822024093,0.770823260674631,0.683273421533344,4.38975507466296
"50",0.855398118767914,0.121914122974804,0.813653654124294,0.943324966932564,4.67113507606765
"51",1.03906690707586,0.135142458303817,0.803806169428069,0.931980619455832,5.39017243871762
"52",1.00632750975106,0.126327800268922,0.806369775956217,0.951485097002326,6.74918650800131
"53",1.15413048662004,0.0791905213865948,0.772164800571758,0.895645291132131,4.84117644169319
"54",1.08924378903127,0.110815353599192,0.788261262706268,0.743055597151133,11.3269860216105
"55",1.0584279373282,0.0939190657810596,0.79662732283577,0.907701868758069,2.29779990389641
"56",0.953931741012015,0.102026307751025,0.797146664951825,0.767419564514334,3.16702697420097
"57",1.11965172667702,0.105146617322336,0.787928499054402,0.818549072301735,3.51652047471799
"58",1.03041343716164,0.0798179622949108,0.80346422015139,0.978900130866447,1.50130139306281
"59",1.00487622659634,0.106973723840853,0.822567171701595,1,5.95983069428985e-05
"60",0.952596975208132,0.106482116875378,0.802453142045799,0.942287882629381,3.19908403221236
"61",0.899627917371043,0.0914714583580652,0.812145054673875,0.999970942457398,8.34332722001498
"62",1.12104542442454,0.0792066207520591,0.786185266308669,0.810726190827728,4.14518831394273
"63",1.08536022753754,0.0975699183261668,0.80282870725103,0.949673258088141,4.39634055701647
"64",0.967715686457704,0.103735340314636,0.79653848412221,0.891464959942074,3.27550762892883
"65",0.910175054278807,0.122269500668184,0.816740490073924,0.925600643582392,3.89824263394856
"66",0.893366320452662,0.101164823476199,0.814554647360884,0.906919623353476,10.8037048437339
"67",1.13227261277806,0.0849496217805645,0.763622401009,0.42012006014814,3.05192903398349
"68",1.07545790293445,0.0810492873578913,0.784548906174962,0.942447766067458,6.18921095291119
"69",0.931449345607477,0.0862249111355062,0.802854567873196,0.934357990410608,7.22212208149542
"70",0.844081389768738,0.109741295076883,0.813973065377455,0.800744869239524,9.55885871409139
"71",1.09287244740748,0.0670683838507719,0.776892433556252,0.918507628609411,2.13851477466272
"72",1.0309390440231,0.103214810605073,0.80180396467305,0.954816676271947,8.70623225020513
"73",1.06737873810171,0.0934055999309579,0.785834801784681,0.898045242790303,2.54938309907404
"74",0.926369651528546,0.106405746666044,0.807880945071044,0.942933718792347,5.43289222171441
"75",1.01521918697645,0.0848074797781186,0.801849123298507,0.889605021125718,0.884627880729236
"76",0.894095853323468,0.137472737121925,0.823220293848047,0.973253686982346,6.70550882124575
"77",0.895336226936328,0.105775035466507,0.813387288323242,0.999981187296417,2.95646690747699
"78",1.08592261652644,0.05955424119708,0.779317002365843,0.84092505930001,4.5006877808034
"79",1.22002527860573,0.0828117949711815,0.771472379693242,0.68630300564955,5.95754038542857
"80",1.00382418760975,0.0804359046878614,0.779242582822763,0.858479031920456,3.07063993955162
"81",0.974517191700706,0.0714519335838383,0.80967484159325,0.917426967170498,8.18374131105669
"82",0.976970136599838,0.098049605504146,0.802383887712971,0.97172780293827,0.967633325866463
"83",1.00502525297595,0.0919406547593266,0.80329020792999,0.933211016917501,0.229099019639853
"84",0.943377231131046,0.121747001049818,0.810072385059758,0.869625940808071,7.37705300281398
"85",0.826289989368255,0.160684546911521,0.82067853718177,0.942864409537821,0.00015766802588562
"86",0.994678060959515,0.0732677219914922,0.798508924453629,0.821086712627491,5.41715083428873
"87",0.946044151162095,0.123197094168072,0.805310356489123,0.910586255109478,3.80048028748527e-05
"88",0.941941935643696,0.0796138615535973,0.79363681035473,0.857074307333733,3.45478343461938
"89",1.09502631921779,0.0990450124151114,0.791489638465728,0.904876394859561,3.67040306400377
"90",0.921378634726886,0.116615601009616,0.803430054656117,0.999987444135576,11.2319109582513
"91",0.960053423370376,0.0787812253453023,0.801612611307261,0.954256499052623,3.70721658631471
"92",1.10116721377928,0.0929585668642612,0.783017853062425,0.808642109395651,4.13770428742735
"93",1.01643235497379,0.103549777956107,0.806427228214791,0.901107220030036,0.977666251025248
"94",1.06378962074167,0.106728593300877,0.79724851486719,0.824224125948939,5.35953020830729
"95",0.926189388993857,0.121402128247582,0.796556969087999,0.791524570315698,2.2335045873077
"96",1.07129592059919,0.117169554175633,0.796762205855514,0.998883887392921,9.58266793852915
"97",1.0334757504055,0.048260429074615,0.798239505048748,0.912275510165525,2.17640114928716
"98",0.897129251186672,0.113902427902092,0.815671560120713,0.935752490627256,2.51708987807678e-05
"99",0.975373113760381,0.087319037685857,0.804218679081167,0.831821530542045,3.78748582882059
"100",1.16510941496613,0.0896736155107394,0.78665753224404,0.837786765277072,1.14059461468751
"101",1.07510460491559,0.0860255929136436,0.805460647173187,0.999792745583518,0.000198697328290504
"102",0.999361532513926,0.0971098685626444,0.800616396022804,0.999562367684877,3.91330294518889
"103",0.929412429043371,0.103939691471991,0.806102396492927,0.988449975303702,2.90053365384859
"104",1.01487642916602,0.127698718721886,0.811031775523415,0.99999844886954,2.95261366978094
"105",1.10840232878148,0.0793639477615736,0.771155956936715,0.871924519812451,6.39583672529912
"106",1.06195322876484,0.0858887775949478,0.791657666578018,0.852939600351464,3.42314997138501
"107",0.962903741779223,0.0698105369960266,0.78787464002467,0.921352247004554,2.49241358658892
"108",1.12030450575927,0.0654236574652989,0.78106264606331,0.838659331615714,2.18680643441767
"109",0.950432388713837,0.118370270206362,0.800727835447462,0.977133493355809,1.92931372787535
"110",0.953606953608298,0.106726202609784,0.810762348682558,0.950611064940383,7.68796214919949
"111",0.953251864556728,0.111233359188821,0.805516667234333,0.999996285099749,3.92540072211351
"112",1.02859714407684,0.113015748291765,0.797601864425969,0.808001627199294,6.77141576050011
"113",1.08630103734513,0.107366539764536,0.78865205950946,0.690614532629082,7.02712786144121
"114",0.994659909476863,0.086784174687132,0.813306646329097,0.894617864804128,4.11113566170979
"115",1.04956933587967,0.117600884399395,0.803076937808896,0.698457858041164,3.830236262108
"116",1.00765607854288,0.0778993761451665,0.80138313860024,0.906501726101548,5.07116348455494
"117",0.883955056052659,0.112065263993089,0.833919563703307,0.999996339387406,5.58644155840447
"118",1.01226566129818,0.0968003470915192,0.806880735071571,0.999763997852568,3.51096432749854
"119",0.976842607371419,0.129256973115683,0.78847885243334,0.836259396018494,0.000134853768092954
"120",1.03328627394581,0.112431675615314,0.805662031880899,0.907196976547697,4.18863781679581
"121",1.03614415455268,0.0941918735251867,0.78236481842044,0.960113796033958,6.86193444756213
"122",1.04318044367723,0.0889692160468498,0.79237760002019,0.954563612585227,11.1458599011039
"123",1.12265245601555,0.133612900008032,0.769385812465177,0.894859216111781,6.25703071338639
"124",0.930799556923751,0.118747381934846,0.825801680430399,0.911831398257022,1.0779674230987
"125",0.974025117839117,0.0883210775613367,0.786475605071221,0.834308951806161,7.27732508204055
"126",1.00411359977732,0.117469960770201,0.789619007447595,0.903199338142066,7.65630427399529
