"","tau","beta","kappa","psi","mean_E1"
"1",0.184475622473389,0.0788058743109672,0.0604805676901008,0.217407884469879,0.82165266993139
"2",0.106626670243503,0.0686231618194031,0.0424564456902226,0.116226856323041,3.69157606664658e-06
"3",0.115697791875745,0.0548371996304409,0.038369781709438,0.0952799157540097,8.51032796614729
"4",0.102532392750209,0.065599018286289,0.0501004764563606,0.144280531390795,0.895102346354856
"5",0.125885280675976,0.0621620468378946,0.0417665496831272,0.105934920233566,0.602545354716673
"6",0.0857038171097972,0.0579617701338202,0.0408294323195267,0.138857198816509,5.44940702205557
"7",0.101145784078564,0.0535089294629398,0.0374974170239003,0.124896414753383,10.0574550097869
"8",0.115200052649003,0.0591512219398781,0.0426634499375466,0.117766361527353,2.02033122645697
"9",0.0934588896274074,0.0472573134603341,0.0346580598373782,0.0869766712296844,1.09308831494884e-06
"10",0.141537339165425,0.0591182953150052,0.037567303131037,0.0845155249604724,4.63098368635076
"11",0.086661166548604,0.0486871809429766,0.0326063607141428,0.0731120260848921,0.941530914215154
"12",0.106585964873607,0.0519971107329866,0.0380754213254866,0.0895814820054968,2.51965640512144
"13",0.141949138885852,0.071758309820194,0.047071743256893,0.12455412186016,3.41647717392188
"14",0.114642709453097,0.055475203242591,0.0415604030918152,0.101212774421871,2.6178846154641
"15",0.165155729314316,0.0722841880526716,0.0479456312465187,0.125828259732878,13.4683746908765
"16",0.115349272014476,0.066024572195878,0.0442908936353798,0.132844818541538,0.864379515796764
"17",0.11055619899493,0.0665567611348109,0.0428191334923903,0.0988930929277953,4.31437142799503
"18",0.135221585665075,0.061274395931232,0.0454749269184878,0.120806873480762,18.8623924419716
"19",0.135038993154902,0.060471157257298,0.0445728387526901,0.118554698286078,0.00335658129108971
"20",0.171973235623693,0.076474332986462,0.0490909175927229,0.138316171529996,0.642726148208858
"21",0.0937770102158669,0.0574720585379434,0.0366077683245985,0.0763737814119278,5.15506518403682
"22",0.100127602040096,0.0614485162198697,0.0421279270110665,0.125739069768232,7.37470027932297
"23",0.101035281793955,0.0539917874555361,0.0350143555741005,0.0663953955301181,0.925994156370158
"24",0.133706486915248,0.0629536830940308,0.0465336587549917,0.1202510276095,7.1926609760302
"25",0.171753022846571,0.082180046898394,0.0665979015618761,0.236344809044683,3.35976160782431e-08
"26",0.152936037654028,0.0657408189458103,0.0468057045879119,0.120729682618716,0.677219825290549
"27",0.102112570501318,0.0469057511121342,0.0342026224318299,0.10541363979555,4.58489851407625
"28",0.0887029543397233,0.0715537719065005,0.0434114295432798,0.0980705337297295,1.52018009334551e-05
"29",0.123748217521399,0.0763573706625156,0.0466651035810163,0.129699327774471,1.41102599631309e-06
"30",0.170726885363218,0.0841378826695901,0.0480090943301721,0.10377172946062,8.56313075510664e-06
"31",0.145449717041968,0.0620344023197904,0.0392893860566215,0.0999399080933916,2.21966445371908
"32",0.0847049519877892,0.059847208080564,0.0398091643413187,0.091977295264298,9.9427373231122
"33",0.102335035778906,0.0576263038665681,0.0391684449631854,0.0715645305922465,2.35769229618596e-08
"34",0.150870675825077,0.0616438375862241,0.0445354209468205,0.11842292259611,32.2947783108111
"35",0.125603914911409,0.057227893812523,0.0454228113510186,0.120698909456642,1.77247301067663
"36",0.0831452859054209,0.0508315884841852,0.0383612301618962,0.120464255838401,7.03596094981453
"37",0.0980256643201143,0.0557151692459718,0.0414923391318816,0.112840782435798,4.19671205003707
"38",0.0990634515604573,0.0616516614582311,0.0424721086607056,0.106765845526878,2.68116915515211
"39",0.0999143954703199,0.0519308582747098,0.0359384306091806,0.0982908116939415,4.03108490933114e-07
"40",0.204041829004047,0.0858545915359876,0.0534738710996145,0.174800658014003,4.63483683632918
"41",0.151150902892869,0.0631786654380392,0.0517197454024146,0.149812212494013,1.61771887438091
"42",0.135185437452004,0.066054974851484,0.0481564958174745,0.137539462183797,9.69278475280359
